snapshot,Fischer-Tropsch,H2,H2 Electrolysis,H2 for industry,H2 liquefaction,SMR,SMR CC,Sabatier,land transport fuel cell
2013-07-12 15:00:00,-130.98,85.43,181.82,-22.35,-57.4,0.0,0.0,-7.51,-49.02
2013-07-12 18:00:00,-123.78,198.16,31.71,-22.35,-57.4,0.0,0.0,-2.55,-23.79
2013-07-12 21:00:00,-123.35,185.91,30.46,-22.35,-57.4,0.0,0.0,-2.55,-10.72
2013-07-13 00:00:00,-123.47,174.05,38.08,-22.35,-57.4,0.0,0.0,-2.55,-6.36
2013-07-13 03:00:00,-124.21,179.84,41.37,-22.35,-57.4,0.0,0.0,-2.57,-14.68
2013-07-13 06:00:00,-132.26,-24.36,294.11,-22.35,-57.4,0.0,0.0,-21.51,-36.22
2013-07-13 09:00:00,-136.96,-167.88,458.27,-22.35,-57.4,0.0,0.0,-26.81,-46.87
2013-07-13 12:00:00,-137.38,-188.53,476.55,-22.35,-57.4,0.0,0.0,-26.86,-44.03
2013-07-13 15:00:00,-137.56,6.27,254.67,-22.35,-57.4,0.0,0.0,-8.5,-35.13
2013-07-13 18:00:00,-131.51,159.57,73.09,-22.35,-57.4,0.0,0.0,-3.27,-18.12
2013-07-13 21:00:00,-126.82,148.13,71.3,-22.35,-57.4,0.0,0.0,-3.26,-9.6
2013-07-14 00:00:00,-125.57,141.19,71.63,-22.35,-57.4,0.0,0.0,-3.28,-4.23
2013-07-14 03:00:00,-126.13,130.8,85.1,-22.35,-57.4,0.0,0.0,-3.34,-6.68
2013-07-14 06:00:00,-133.43,-114.67,376.84,-22.35,-57.4,0.0,0.0,-26.38,-22.61
2013-07-14 09:00:00,-137.34,-208.43,502.87,-22.35,-57.4,0.0,0.0,-36.14,-41.21
2013-07-14 12:00:00,-137.86,-212.58,514.88,-22.35,-57.4,0.0,0.0,-39.08,-45.61
2013-07-14 15:00:00,-138.15,-45.48,319.67,-22.35,-57.4,0.0,0.0,-14.49,-41.8
2013-07-14 18:00:00,-126.55,148.15,85.32,-22.35,-57.4,0.0,0.0,-5.79,-21.38
2013-07-14 21:00:00,-126.11,148.37,71.32,-22.35,-57.4,0.0,0.0,-6.56,-7.26
2013-07-15 00:00:00,-126.38,153.38,68.74,-22.35,-57.4,0.0,0.0,-9.03,-6.95
2013-07-15 03:00:00,-126.95,187.56,65.21,-22.35,-57.4,0.0,0.0,-7.92,-38.16
2013-07-15 06:00:00,-136.59,-50.22,333.7,-22.35,-57.4,0.0,0.0,-22.8,-44.34
2013-07-15 09:00:00,-137.98,-210.15,493.21,-22.35,-57.4,0.0,0.0,-23.15,-42.17
2013-07-15 12:00:00,-137.82,-207.79,498.76,-22.35,-57.4,0.0,0.0,-23.37,-50.02
2013-07-15 15:00:00,-137.42,-7.63,278.12,-22.35,-57.4,0.0,0.0,-9.81,-43.51
2013-07-15 18:00:00,-124.46,160.45,66.44,-22.35,-57.4,0.0,0.0,-5.08,-17.6
2013-07-15 21:00:00,-124.47,145.94,67.95,-22.35,-57.4,0.0,0.0,-3.28,-6.4
2013-07-16 00:00:00,-124.61,145.98,67.57,-22.35,-57.4,0.0,0.0,-3.29,-5.9
2013-07-16 03:00:00,-125.23,175.71,70.47,-22.35,-57.4,0.0,0.0,-5.18,-36.02
2013-07-16 06:00:00,-132.07,-32.26,306.11,-22.35,-57.4,0.0,0.0,-18.46,-43.56
2013-07-16 09:00:00,-137.01,-181.29,464.61,-22.35,-57.4,0.0,0.0,-25.45,-41.11
2013-07-16 12:00:00,-136.95,-163.25,457.02,-22.35,-57.4,0.0,0.0,-25.68,-51.38
2013-07-16 15:00:00,-133.82,73.99,201.91,-22.35,-57.4,0.0,0.0,-16.74,-45.59
2013-07-16 18:00:00,-122.87,193.16,42.31,-22.35,-57.4,0.0,0.0,-14.54,-18.31
2013-07-16 21:00:00,-122.77,171.26,50.09,-22.35,-57.4,0.0,0.0,-12.14,-6.7
2013-07-17 00:00:00,-122.57,173.52,47.49,-22.35,-57.4,0.0,0.0,-12.96,-5.74
2013-07-17 03:00:00,-122.91,208.39,42.79,-22.35,-57.4,0.0,0.0,-13.18,-35.34
2013-07-17 06:00:00,-129.79,42.2,230.6,-22.35,-57.4,0.0,0.0,-19.45,-43.82
2013-07-17 09:00:00,-135.34,-129.69,408.75,-22.35,-57.4,0.0,0.0,-21.13,-42.83
2013-07-17 12:00:00,-134.81,-121.49,407.92,-22.35,-57.4,0.0,0.0,-18.5,-53.37
2013-07-17 15:00:00,-132.47,67.55,199.28,-22.35,-57.4,0.0,0.0,-7.16,-47.45
2013-07-17 18:00:00,-123.41,186.33,44.02,-22.35,-57.4,0.0,0.0,-7.4,-19.79
2013-07-17 21:00:00,-123.24,166.12,50.77,-22.35,-57.4,0.0,0.0,-6.65,-7.26
2013-07-18 00:00:00,-123.15,167.9,48.39,-22.35,-57.4,0.0,0.0,-7.6,-5.79
2013-07-18 03:00:00,-123.56,199.18,45.32,-22.35,-57.4,0.0,0.0,-6.89,-34.29
2013-07-18 06:00:00,-130.97,5.26,261.89,-22.35,-57.4,0.0,0.0,-12.65,-43.78
2013-07-18 09:00:00,-136.41,-194.1,467.67,-22.35,-57.4,0.0,0.0,-13.5,-43.91
2013-07-18 12:00:00,-136.48,-204.04,487.88,-22.35,-57.4,0.0,0.0,-13.33,-54.28
2013-07-18 15:00:00,-136.66,-29.4,300.66,-22.35,-57.4,0.0,0.0,-6.03,-48.83
2013-07-18 18:00:00,-135.51,136.25,104.98,-22.35,-57.4,0.0,0.0,-4.7,-21.27
2013-07-18 21:00:00,-134.85,107.95,118.89,-22.35,-57.4,0.0,0.0,-4.47,-7.78
2013-07-19 00:00:00,-133.57,103.19,120.64,-22.35,-57.4,0.0,0.0,-4.55,-5.96
2013-07-19 03:00:00,-132.71,129.48,120.33,-22.35,-57.4,0.0,0.0,-5.04,-32.31
2013-07-19 06:00:00,-134.28,-110.52,387.46,-22.35,-57.4,0.0,0.0,-20.12,-42.78
2013-07-19 09:00:00,-135.84,-241.82,540.14,-22.35,-57.4,0.0,0.0,-30.29,-52.43
2013-07-19 12:00:00,-135.7,-235.85,541.19,-22.35,-57.4,0.0,0.0,-28.97,-60.92
2013-07-19 15:00:00,-136.36,-74.75,345.86,-22.35,-57.4,0.0,0.0,-5.29,-49.7
2013-07-19 18:00:00,-136.15,96.57,147.33,-22.35,-57.4,0.0,0.0,-4.02,-23.97
2013-07-19 21:00:00,-138.18,79.96,153.75,-22.35,-57.4,0.0,0.0,-5.07,-10.7
2013-07-20 00:00:00,-138.41,106.58,124.01,-22.35,-57.4,0.0,0.0,-6.13,-6.3
2013-07-20 03:00:00,-136.8,120.53,116.88,-22.35,-57.4,0.0,0.0,-6.33,-14.52
2013-07-20 06:00:00,-136.44,-115.96,399.97,-22.35,-57.4,0.0,0.0,-31.57,-36.24
2013-07-20 09:00:00,-136.66,-208.38,508.18,-22.35,-57.4,0.0,0.0,-36.26,-47.12
2013-07-20 12:00:00,-136.66,-219.14,513.81,-22.35,-57.4,0.0,0.0,-33.93,-44.33
2013-07-20 15:00:00,-137.14,-45.69,301.78,-22.35,-57.4,0.0,0.0,-3.8,-35.39
2013-07-20 18:00:00,-136.54,133.11,104.69,-22.35,-57.4,0.0,0.0,-3.3,-18.22
2013-07-20 21:00:00,-137.45,115.92,114.18,-22.35,-57.4,0.0,0.0,-3.29,-9.6
2013-07-21 00:00:00,-138.4,123.29,102.38,-22.35,-57.4,0.0,0.0,-3.31,-4.21
2013-07-21 03:00:00,-138.28,130.5,97.54,-22.35,-57.4,0.0,0.0,-3.37,-6.63
2013-07-21 06:00:00,-139.25,-102.83,367.14,-22.35,-57.4,0.0,0.0,-22.6,-22.7
2013-07-21 09:00:00,-137.98,-205.77,492.22,-22.35,-57.4,0.0,0.0,-26.98,-41.74
2013-07-21 12:00:00,-137.84,-209.33,499.5,-22.35,-57.4,0.0,0.0,-26.28,-46.31
2013-07-21 15:00:00,-136.07,60.63,202.48,-22.35,-57.4,0.0,0.0,-4.85,-42.43
2013-07-21 18:00:00,-121.65,182.35,45.37,-22.35,-57.4,0.0,0.0,-4.75,-21.58
2013-07-21 21:00:00,-121.99,167.07,50.23,-22.35,-57.4,0.0,0.0,-8.29,-7.27
2013-07-22 00:00:00,-122.39,172.4,45.44,-22.35,-57.4,0.0,0.0,-8.77,-6.93
2013-07-22 03:00:00,-122.98,205.73,43.79,-22.35,-57.4,0.0,0.0,-8.84,-37.96
2013-07-22 06:00:00,-124.4,40.35,228.73,-22.35,-57.4,0.0,0.0,-20.33,-44.6
2013-07-22 09:00:00,-136.25,-122.42,402.13,-22.35,-57.4,0.0,0.0,-20.85,-42.87
2013-07-22 12:00:00,-136.46,-122.72,410.68,-22.35,-57.4,0.0,0.0,-20.77,-50.98
2013-07-22 15:00:00,-120.84,104.47,152.56,-22.35,-57.4,0.0,0.0,-12.12,-44.32
2013-07-22 18:00:00,-120.52,179.88,49.22,-22.35,-57.4,0.0,0.0,-11.03,-17.81
2013-07-22 21:00:00,-121.27,167.69,50.57,-22.35,-57.4,0.0,0.0,-10.83,-6.42
2013-07-23 00:00:00,-121.49,169.04,48.97,-22.35,-57.4,0.0,0.0,-10.91,-5.86
2013-07-23 03:00:00,-121.74,196.65,51.89,-22.35,-57.4,0.0,0.0,-11.31,-35.74
2013-07-23 06:00:00,-122.29,20.65,246.04,-22.35,-57.4,0.0,0.0,-20.87,-43.79
2013-07-23 09:00:00,-137.3,-123.47,403.03,-22.35,-57.4,0.0,0.0,-20.94,-41.58
2013-07-23 12:00:00,-139.49,-124.76,416.59,-22.35,-57.4,0.0,0.0,-20.7,-51.9
2013-07-23 15:00:00,-136.68,99.85,165.4,-22.35,-57.4,0.0,0.0,-2.99,-45.83
2013-07-23 18:00:00,-127.26,171.88,56.29,-22.35,-57.4,0.0,0.0,-2.82,-18.34
2013-07-23 21:00:00,-127.82,158.07,59.0,-22.35,-57.4,0.0,0.0,-2.8,-6.7
2013-07-24 00:00:00,-127.63,159.27,56.64,-22.35,-57.4,0.0,0.0,-2.81,-5.72
2013-07-24 03:00:00,-127.13,191.36,53.6,-22.35,-57.4,0.0,0.0,-2.85,-35.23
2013-07-24 06:00:00,-140.79,57.25,221.66,-22.35,-57.4,0.0,0.0,-14.49,-43.89
2013-07-24 09:00:00,-142.96,-114.48,400.47,-22.35,-57.4,0.0,0.0,-20.43,-42.85
2013-07-24 12:00:00,-145.83,-106.39,416.4,-22.35,-57.4,0.0,0.38,-31.46,-53.36
2013-07-24 15:00:00,-133.02,83.47,185.12,-22.35,-57.4,0.0,0.57,-8.97,-47.42
2013-07-24 18:00:00,-125.15,185.56,8.26,-22.35,-57.4,6.71,26.59,-2.43,-19.79
2013-07-24 21:00:00,-119.53,172.36,0.24,-22.35,-57.4,8.72,27.65,-2.43,-7.26
2013-07-25 00:00:00,-119.58,170.33,0.27,-22.35,-57.4,8.91,28.04,-2.43,-5.78
2013-07-25 03:00:00,-120.1,199.95,0.26,-22.35,-57.4,8.05,28.28,-2.44,-34.24
2013-07-25 06:00:00,-119.41,60.82,185.93,-22.35,-57.4,1.91,8.26,-13.89,-43.88
2013-07-25 09:00:00,-119.55,-60.42,309.71,-22.35,-57.4,1.67,6.8,-14.45,-44.02
2013-07-25 12:00:00,-119.65,-71.44,328.79,-22.35,-57.4,1.71,9.19,-14.41,-54.43
2013-07-25 15:00:00,-116.82,105.17,109.46,-22.35,-57.4,2.06,31.41,-2.56,-48.97
2013-07-25 18:00:00,-116.75,178.92,0.07,-22.35,-57.4,8.84,32.44,-2.43,-21.33
2013-07-25 21:00:00,-116.65,164.18,0.08,-22.35,-57.4,10.04,32.33,-2.43,-7.79
2013-07-26 00:00:00,-116.24,161.88,0.08,-22.35,-57.4,10.24,32.19,-2.43,-5.97
2013-07-26 03:00:00,-116.26,188.75,0.06,-22.35,-57.4,9.89,32.07,-2.44,-32.31
2013-07-26 06:00:00,-116.5,71.12,148.01,-22.35,-57.4,5.34,28.78,-14.0,-43.01
2013-07-26 09:00:00,-116.78,-48.33,283.36,-22.35,-57.4,2.74,28.66,-17.17,-52.73
2013-07-26 12:00:00,-117.14,-56.27,299.78,-22.35,-57.4,2.8,29.13,-17.22,-61.33
2013-07-26 15:00:00,-117.58,120.85,94.16,-22.35,-57.4,4.61,33.23,-5.42,-50.11
2013-07-26 18:00:00,-117.55,181.35,0.37,-22.35,-57.4,9.35,33.28,-2.93,-24.13
2013-07-26 21:00:00,-117.87,168.11,0.36,-22.35,-57.4,10.03,32.76,-2.9,-10.74
2013-07-27 00:00:00,-118.49,165.49,0.29,-22.35,-57.4,9.79,31.87,-2.9,-6.3
2013-07-27 03:00:00,-118.63,176.97,0.21,-22.35,-57.4,8.34,30.34,-2.96,-14.52
2013-07-27 06:00:00,-119.87,42.28,213.41,-22.35,-57.4,1.17,0.0,-20.63,-36.61
2013-07-27 09:00:00,-136.96,-108.42,400.53,-22.35,-57.4,0.0,0.0,-27.58,-47.82
2013-07-27 12:00:00,-136.95,-133.83,423.15,-22.35,-57.4,0.0,0.0,-27.58,-45.04
2013-07-27 15:00:00,-137.25,7.14,262.88,-22.35,-57.4,0.0,0.0,-17.14,-35.89
2013-07-27 18:00:00,-136.94,177.82,68.35,-22.35,-57.4,0.0,0.0,-11.1,-18.38
2013-07-27 21:00:00,-136.91,120.83,116.49,-22.35,-57.4,0.0,0.0,-10.99,-9.65
2013-07-28 00:00:00,-137.23,65.86,166.34,-22.35,-57.4,0.0,0.0,-11.01,-4.21
2013-07-28 03:00:00,-137.82,34.1,201.28,-22.35,-57.4,0.0,0.0,-11.18,-6.62
2013-07-28 06:00:00,-139.64,-215.97,499.96,-22.35,-57.4,0.0,0.0,-41.72,-22.87
2013-07-28 09:00:00,-144.74,-283.37,592.72,-22.35,-57.4,0.0,0.0,-43.0,-41.86
2013-07-28 12:00:00,-145.5,-270.41,584.74,-22.35,-57.4,0.0,0.0,-42.8,-46.28
2013-07-28 15:00:00,-145.87,-114.48,410.69,-22.35,-57.4,0.0,0.0,-28.36,-42.24
2013-07-28 18:00:00,-144.56,83.12,175.79,-22.35,-57.4,0.0,0.0,-13.09,-21.51
2013-07-28 21:00:00,-144.73,72.04,168.53,-22.35,-57.4,0.0,0.0,-8.8,-7.28
2013-07-29 00:00:00,-146.13,63.42,173.09,-22.35,-57.4,0.0,0.0,-3.71,-6.92
2013-07-29 03:00:00,-146.54,87.42,180.39,-22.35,-57.4,0.0,0.0,-3.58,-37.95
2013-07-29 06:00:00,-146.95,-107.22,398.94,-22.35,-57.4,0.0,0.0,-20.44,-44.59
2013-07-29 09:00:00,-147.65,-224.7,527.56,-22.35,-57.4,0.0,0.0,-33.1,-42.35
2013-07-29 12:00:00,-148.39,-219.26,533.21,-22.35,-57.4,0.0,0.0,-35.73,-50.07
2013-07-29 15:00:00,-148.66,-101.25,398.37,-22.35,-57.4,0.0,0.0,-25.32,-43.39
2013-07-29 18:00:00,-148.56,74.8,174.02,-22.35,-57.4,0.0,0.0,-2.94,-17.56
2013-07-29 21:00:00,-148.58,33.42,204.21,-22.35,-57.4,0.0,0.0,-2.9,-6.4
2013-07-30 00:00:00,-148.65,43.25,193.94,-22.35,-57.4,0.0,0.0,-2.91,-5.86
2013-07-30 03:00:00,-148.69,85.78,181.76,-22.35,-57.4,0.0,0.0,-3.3,-35.8
2013-07-30 06:00:00,-148.74,-146.86,456.0,-22.35,-57.4,0.0,0.0,-37.02,-43.63
2013-07-30 09:00:00,-148.86,-241.66,552.18,-22.35,-57.4,0.0,0.0,-41.02,-40.88
2013-07-30 12:00:00,-148.95,-241.19,562.33,-22.35,-57.4,0.0,0.0,-41.55,-50.88
2013-07-30 15:00:00,-149.05,-158.95,469.5,-22.35,-57.4,0.0,0.0,-36.66,-45.09
2013-07-30 18:00:00,-149.03,43.23,217.66,-22.35,-57.4,0.0,0.0,-13.88,-18.22
2013-07-30 21:00:00,-148.71,50.57,192.27,-22.35,-57.4,0.0,0.0,-7.67,-6.7
2013-07-31 00:00:00,-147.24,57.61,182.77,-22.35,-57.4,0.0,0.0,-7.67,-5.72
2013-07-31 03:00:00,-146.57,124.84,144.63,-22.35,-57.4,0.0,0.0,-7.9,-35.25
2013-07-31 06:00:00,-148.52,-76.18,365.56,-22.35,-57.4,0.0,0.0,-17.22,-43.88
2013-07-31 09:00:00,-149.53,-242.34,536.02,-22.35,-57.4,0.0,0.0,-21.75,-42.65
2013-07-31 12:00:00,-149.86,-263.74,574.86,-22.35,-57.4,0.0,0.0,-28.46,-53.06
2013-07-31 15:00:00,-150.3,-80.49,387.98,-22.35,-57.4,0.0,0.0,-30.17,-47.27
2013-07-31 18:00:00,-150.65,135.43,140.77,-22.35,-57.4,0.0,0.0,-26.01,-19.78
2013-07-31 21:00:00,-150.71,117.86,141.02,-22.35,-57.4,0.0,0.0,-21.14,-7.27
2013-08-01 00:00:00,-150.73,94.68,166.64,-22.35,-57.4,0.0,0.0,-25.04,-5.79
2013-08-01 03:00:00,-150.75,125.8,157.82,-22.35,-57.4,0.0,0.0,-18.8,-34.31
2013-08-01 06:00:00,-150.87,-145.57,460.52,-22.35,-57.4,0.0,0.0,-40.38,-43.95
2013-08-01 09:00:00,-150.89,-272.22,598.88,-22.35,-57.4,0.0,0.0,-51.71,-44.3
2013-08-01 12:00:00,-150.9,-251.36,590.36,-22.35,-57.4,0.0,0.0,-53.4,-54.95
2013-08-01 15:00:00,-150.86,-85.97,414.23,-22.35,-57.4,0.0,0.0,-48.03,-49.61
2013-08-01 18:00:00,-150.86,91.25,203.25,-22.35,-57.4,0.0,0.0,-42.33,-21.56
2013-08-01 21:00:00,-150.85,46.68,234.98,-22.35,-57.4,0.0,0.0,-43.23,-7.83
2013-08-02 00:00:00,-150.85,25.5,254.7,-22.35,-57.4,0.0,0.0,-43.63,-5.97
2013-08-02 03:00:00,-150.86,55.44,249.92,-22.35,-57.4,0.0,0.0,-42.46,-32.29
2013-08-02 06:00:00,-150.88,-191.94,543.51,-22.35,-57.4,0.0,0.0,-77.76,-43.17
2013-08-02 09:00:00,-150.89,-290.96,679.41,-22.35,-57.4,0.0,0.0,-104.59,-53.22
2013-08-02 12:00:00,-150.88,-277.66,682.17,-22.35,-57.4,0.0,0.0,-111.87,-62.01
2013-08-02 15:00:00,-150.89,-128.68,498.27,-22.35,-57.4,0.0,0.0,-88.32,-50.63
2013-08-02 18:00:00,-150.88,61.96,250.33,-22.35,-57.4,0.0,0.0,-57.39,-24.27
2013-08-02 21:00:00,-150.88,3.8,288.81,-22.35,-57.4,0.0,0.0,-51.2,-10.77
2013-08-03 00:00:00,-150.89,-13.15,298.95,-22.35,-57.4,0.0,0.0,-48.86,-6.3
2013-08-03 03:00:00,-150.89,-57.84,345.96,-22.35,-57.4,0.0,0.0,-42.97,-14.51
2013-08-03 06:00:00,-150.89,-228.65,576.92,-22.35,-57.4,0.0,0.0,-81.08,-36.55
2013-08-03 09:00:00,-150.9,-309.14,683.99,-22.35,-57.4,0.0,0.0,-96.54,-47.65
2013-08-03 12:00:00,-150.9,-312.84,685.71,-22.35,-57.4,0.0,0.0,-97.4,-44.82
2013-08-03 15:00:00,-150.9,-168.64,482.57,-22.35,-57.4,0.0,0.0,-47.6,-35.68
2013-08-03 18:00:00,-150.69,119.08,158.68,-22.35,-57.4,0.0,0.0,-29.01,-18.29
2013-08-03 21:00:00,-150.65,133.48,126.85,-22.35,-57.4,0.0,0.0,-20.3,-9.62
2013-08-04 00:00:00,-150.64,123.42,125.95,-22.35,-57.4,0.0,0.0,-14.76,-4.21
2013-08-04 03:00:00,-150.59,143.97,104.06,-22.35,-57.4,0.0,0.0,-11.05,-6.63
2013-08-04 06:00:00,-150.66,-159.06,438.35,-22.35,-57.4,0.0,0.0,-26.11,-22.77
2013-08-04 09:00:00,-150.51,-268.0,578.73,-22.35,-57.4,0.0,0.0,-38.65,-41.82
2013-08-04 12:00:00,-149.97,-256.9,570.7,-22.35,-57.4,0.0,0.0,-37.75,-46.32
2013-08-04 15:00:00,-148.85,-38.53,317.97,-22.35,-57.4,0.0,0.0,-8.46,-42.38
2013-08-04 18:00:00,-145.26,186.53,65.93,-22.35,-57.4,0.0,0.0,-5.92,-21.54
2013-08-04 21:00:00,-147.19,165.6,74.67,-22.35,-57.4,0.0,0.0,-6.05,-7.27
2013-08-05 00:00:00,-150.24,148.7,94.87,-22.35,-57.4,0.0,0.0,-6.66,-6.92
2013-08-05 03:00:00,-150.49,173.03,102.63,-22.35,-57.4,0.0,0.0,-7.5,-37.93
2013-08-05 06:00:00,-150.77,-108.06,405.69,-22.35,-57.4,0.0,0.0,-22.53,-44.57
2013-08-05 09:00:00,-150.78,-254.5,561.34,-22.35,-57.4,0.0,0.0,-33.49,-42.82
2013-08-05 12:00:00,-150.72,-233.06,548.88,-22.35,-57.4,0.0,0.0,-34.46,-50.88
2013-08-05 15:00:00,-150.72,-25.35,322.51,-22.35,-57.4,0.0,0.0,-22.53,-44.16
2013-08-05 18:00:00,-150.67,87.81,165.25,-22.35,-57.4,0.0,0.0,-4.88,-17.76
2013-08-05 21:00:00,-150.6,63.94,177.53,-22.35,-57.4,0.0,0.0,-4.69,-6.43
2013-08-06 00:00:00,-150.46,91.02,149.87,-22.35,-57.4,0.0,0.0,-4.81,-5.87
2013-08-06 03:00:00,-142.05,151.73,111.18,-22.35,-57.4,0.0,0.0,-5.32,-35.79
2013-08-06 06:00:00,-144.64,-40.48,323.42,-22.35,-57.4,0.0,0.0,-14.59,-43.96
2013-08-06 09:00:00,-145.59,-170.58,452.2,-22.35,-57.4,0.0,0.0,-14.78,-41.5
2013-08-06 12:00:00,-145.47,-136.8,428.5,-22.35,-57.4,0.0,0.01,-14.76,-51.72
2013-08-06 15:00:00,-123.19,73.7,180.2,-22.35,-57.4,0.0,0.01,-5.34,-45.63
2013-08-06 18:00:00,-121.0,180.06,43.39,-22.35,-57.4,0.0,0.01,-4.41,-18.3
2013-08-06 21:00:00,-121.68,166.99,45.4,-22.35,-57.4,0.0,0.01,-4.25,-6.73
2013-08-07 00:00:00,-122.16,167.73,44.33,-22.35,-57.4,0.0,0.01,-4.43,-5.74
2013-08-07 03:00:00,-123.11,205.67,37.63,-22.35,-57.4,0.0,0.01,-5.11,-35.35
2013-08-07 06:00:00,-124.81,73.28,190.12,-22.35,-57.4,0.0,0.0,-14.73,-44.12
2013-08-07 09:00:00,-124.73,-40.42,302.39,-22.35,-57.4,0.0,0.0,-14.74,-42.75
2013-08-07 12:00:00,-123.55,-23.43,294.52,-22.35,-57.4,0.0,0.0,-14.72,-53.08
2013-08-07 15:00:00,-123.79,89.76,165.88,-22.35,-57.4,0.0,0.0,-5.03,-47.07
2013-08-07 18:00:00,-123.29,194.53,32.01,-22.35,-57.4,0.0,0.0,-3.79,-19.71
2013-08-07 21:00:00,-125.58,170.18,46.08,-22.35,-57.4,0.0,0.0,-3.63,-7.3
2013-08-08 00:00:00,-126.88,167.1,49.02,-22.35,-57.4,0.0,0.0,-3.68,-5.81
2013-08-08 03:00:00,-128.27,203.21,43.41,-22.35,-57.4,0.0,0.0,-4.08,-34.52
2013-08-08 06:00:00,-130.01,58.55,209.13,-22.35,-57.4,0.0,0.0,-13.79,-44.13
2013-08-08 09:00:00,-150.86,-126.57,419.63,-22.35,-57.4,0.0,0.0,-18.71,-43.73
2013-08-08 12:00:00,-150.86,-124.97,444.04,-22.35,-57.4,0.0,0.0,-34.62,-53.84
2013-08-08 15:00:00,-150.86,11.25,284.79,-22.35,-57.4,0.0,0.0,-17.03,-48.39
2013-08-08 18:00:00,-150.87,150.14,104.73,-22.35,-57.4,0.0,0.0,-3.08,-21.16
2013-08-08 21:00:00,-150.87,101.58,139.79,-22.35,-57.4,0.0,0.0,-2.94,-7.8
2013-08-09 00:00:00,-150.87,96.57,143.02,-22.35,-57.4,0.0,0.0,-2.97,-6.0
2013-08-09 03:00:00,-150.79,148.92,116.88,-22.35,-57.4,0.0,0.0,-2.71,-32.55
2013-08-09 06:00:00,-150.74,-58.64,352.42,-22.35,-57.4,0.0,0.0,-20.39,-42.9
2013-08-09 09:00:00,-150.76,-174.78,480.65,-22.35,-57.4,0.0,0.0,-23.36,-52.0
2013-08-09 12:00:00,-150.78,-183.22,497.8,-22.35,-57.4,0.0,0.0,-23.83,-60.22
2013-08-09 15:00:00,-150.76,-66.19,361.11,-22.35,-57.4,0.0,0.0,-15.27,-49.14
2013-08-09 18:00:00,-150.68,148.7,112.26,-22.35,-57.4,0.0,0.0,-6.71,-23.82
2013-08-09 21:00:00,-150.06,156.52,90.32,-22.35,-57.4,0.0,0.0,-6.29,-10.74
2013-08-10 00:00:00,-148.99,158.37,82.62,-22.35,-57.4,0.0,0.0,-5.93,-6.33
2013-08-10 03:00:00,-146.72,188.74,58.38,-22.35,-57.4,0.0,0.0,-6.01,-14.63
2013-08-10 06:00:00,-148.6,-30.85,318.79,-22.35,-57.4,0.0,0.0,-23.28,-36.31
2013-08-10 09:00:00,-150.45,-165.63,471.18,-22.35,-57.4,0.0,0.0,-28.52,-46.83
2013-08-10 12:00:00,-150.73,-202.17,505.25,-22.35,-57.4,0.0,0.0,-28.72,-43.87
2013-08-10 15:00:00,-150.76,-70.01,350.91,-22.35,-57.4,0.0,0.0,-15.4,-35.0
2013-08-10 18:00:00,-150.63,161.56,91.27,-22.35,-57.4,0.0,0.0,-4.32,-18.12
2013-08-10 21:00:00,-150.56,141.96,102.19,-22.35,-57.4,0.0,0.0,-4.2,-9.64
2013-08-11 00:00:00,-150.56,109.36,129.42,-22.35,-57.4,0.0,0.0,-4.22,-4.24
2013-08-11 03:00:00,-150.6,102.23,139.25,-22.35,-57.4,0.0,0.0,-4.43,-6.7
2013-08-11 06:00:00,-150.81,-197.58,475.06,-22.35,-57.4,0.0,0.0,-24.25,-22.67
2013-08-11 09:00:00,-150.93,-304.38,602.58,-22.35,-57.4,0.0,0.0,-26.28,-41.24
2013-08-11 12:00:00,-150.94,-314.46,627.43,-22.35,-57.4,0.0,0.0,-36.72,-45.56
2013-08-11 15:00:00,-150.93,-177.41,474.52,-22.35,-57.4,0.0,0.0,-24.68,-41.74
2013-08-11 18:00:00,-150.9,66.57,189.65,-22.35,-57.4,0.0,0.0,-4.19,-21.39
2013-08-11 21:00:00,-150.9,35.54,205.5,-22.35,-57.4,0.0,0.0,-3.1,-7.29
2013-08-12 00:00:00,-150.91,32.51,208.22,-22.35,-57.4,0.0,0.0,-3.1,-6.97
2013-08-12 03:00:00,-150.86,84.98,187.07,-22.35,-57.4,0.0,0.0,-3.16,-38.27
2013-08-12 06:00:00,-150.86,-166.27,460.67,-22.35,-57.4,0.0,0.0,-19.29,-44.49
2013-08-12 09:00:00,-150.88,-306.47,611.31,-22.35,-57.4,0.0,0.0,-32.05,-42.16
2013-08-12 12:00:00,-150.9,-303.87,615.4,-22.35,-57.4,0.0,0.0,-31.03,-49.85
2013-08-12 15:00:00,-150.9,-144.03,426.97,-22.35,-57.4,0.0,0.0,-9.03,-43.25
2013-08-12 18:00:00,-150.8,73.98,182.81,-22.35,-57.4,0.0,0.0,-8.7,-17.53
2013-08-12 21:00:00,-150.76,82.14,163.49,-22.35,-57.4,0.0,0.0,-8.69,-6.43
2013-08-13 00:00:00,-150.75,81.18,163.85,-22.35,-57.4,0.0,0.0,-8.62,-5.92
2013-08-13 03:00:00,-150.7,142.51,132.74,-22.35,-57.4,0.0,0.0,-8.58,-36.22
2013-08-13 06:00:00,-150.54,-111.24,408.42,-22.35,-57.4,0.0,0.0,-23.0,-43.88
2013-08-13 09:00:00,-150.3,-234.81,530.62,-22.35,-57.4,0.0,0.0,-24.87,-40.89
2013-08-13 12:00:00,-149.74,-211.08,516.07,-22.35,-57.4,0.0,0.0,-24.73,-50.76
