snapshot,AC,BEV charger,DC,H2 Electrolysis,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-02-13 18:00:00,0.0,-61.23,0.0,-339.88,0.0,10.18,4.73,-5.12,-0.01,34.12,-239.12,-0.0,0.01,97.08,-194.35,21.27,125.93,704.49,-32.87,-16.06,-48.18,-29.96,13.24,-18.72,-1.09,-19.21,-2.89,0.0,0.0,-60.48,45.21,-16.14,9.49,19.58
2013-02-13 21:00:00,0.0,-110.96,0.0,-387.08,0.0,7.7,0.56,-5.12,-0.01,22.02,-212.55,-0.0,0.0,97.18,-194.35,30.41,162.59,703.6,-26.81,-0.38,-45.4,-2.62,13.27,-17.37,-0.0,-18.63,-0.34,0.0,0.0,-56.71,23.33,-11.37,9.49,19.58
2013-02-14 00:00:00,0.0,-153.57,0.0,-381.42,0.0,7.68,0.38,-5.12,-0.01,19.55,-187.93,-0.0,0.0,97.46,-194.35,31.7,165.37,696.68,-22.45,0.0,-40.4,-0.11,13.27,-18.17,-0.2,-18.3,-0.86,0.0,0.0,-54.23,18.44,-2.47,9.49,19.58
2013-02-14 03:00:00,0.0,-112.97,0.0,-355.93,0.0,6.81,3.12,-5.12,-0.01,24.69,-177.17,-0.0,0.0,97.03,-194.35,31.62,166.55,672.84,-32.57,-9.12,-46.67,-18.56,13.29,-19.27,-10.85,-19.33,-16.03,0.0,0.0,-60.05,39.09,-6.11,9.49,19.58
2013-02-14 06:00:00,-0.0,-122.13,0.0,-385.09,0.0,-8.55,0.0,-5.12,-11.0,1.57,-231.58,-0.01,0.0,95.8,-194.35,32.93,168.98,677.39,-33.1,-14.97,-47.9,-25.75,13.29,-19.31,-10.46,-19.48,-15.15,162.29,19.39,-61.28,17.46,-12.97,9.49,19.58
2013-02-14 09:00:00,-0.0,-229.48,-0.0,-757.66,0.0,-36.62,0.0,-5.12,-69.89,0.01,-250.05,-0.01,0.0,71.76,-194.35,32.13,165.7,614.58,-32.4,-5.41,-46.97,-9.35,13.31,-19.04,-3.67,-18.95,-4.47,737.13,80.33,-61.22,9.6,-8.93,9.49,19.58
2013-02-14 12:00:00,-0.0,-239.57,-0.0,-712.45,0.0,-34.83,0.0,-5.12,-69.89,0.01,-242.45,-0.01,0.0,70.41,-194.35,27.68,162.41,633.72,-32.18,-3.67,-46.18,-5.04,13.32,-18.8,-1.79,-18.43,-1.53,674.64,74.22,-61.06,9.13,-7.27,9.49,19.58
2013-02-14 15:00:00,0.0,-128.86,-0.0,-361.2,0.0,-0.65,0.0,-5.12,-0.02,0.14,-243.7,-0.01,0.0,98.69,-194.35,23.69,148.98,615.44,-32.87,-9.73,-46.71,-12.21,13.34,-18.78,-1.79,-18.42,-1.57,180.68,17.82,-61.45,17.79,-8.2,9.49,19.58
2013-02-14 18:00:00,-0.0,-90.14,-0.0,-227.0,0.0,10.03,0.34,-5.12,-0.01,29.22,-239.64,-0.0,0.01,97.81,-194.35,19.4,137.72,595.97,-32.73,-11.53,-47.53,-15.64,13.35,-18.42,-0.54,-18.42,-0.81,0.0,0.0,-60.92,40.1,-10.19,9.49,19.58
2013-02-14 21:00:00,-0.0,-108.8,-0.0,-189.77,0.0,11.21,1.54,-5.12,-0.01,23.48,-211.52,-0.0,0.0,98.33,-194.35,19.7,119.09,543.59,-25.83,0.0,-43.93,-0.39,13.35,-16.93,-0.0,-17.64,-0.18,0.0,0.0,-58.1,19.06,-5.86,9.49,19.58
2013-02-15 00:00:00,0.0,-87.78,0.0,-145.3,0.0,11.2,1.92,-5.12,-0.01,32.5,-183.48,-0.0,0.0,97.79,-194.35,17.11,87.17,477.64,-21.58,0.0,-38.81,-0.05,13.35,-17.89,-0.01,-18.41,-0.31,0.0,0.0,-55.02,5.21,-4.84,9.49,19.58
2013-02-15 03:00:00,-0.0,-82.34,-0.0,-75.35,0.0,11.85,4.48,-5.12,-0.01,54.63,-174.55,-0.0,0.0,97.81,-194.35,16.46,66.53,392.3,-32.89,-3.31,-47.62,-5.68,13.36,-19.38,-7.25,-19.59,-6.83,0.0,0.0,-59.62,54.49,-7.09,9.49,19.58
2013-02-15 06:00:00,0.0,-127.11,0.0,-29.85,0.0,12.52,1.95,-5.12,-13.08,4.78,-228.22,-0.0,0.01,98.16,-194.35,14.57,54.49,313.47,-33.45,-7.16,-48.37,-9.26,13.36,-19.39,-6.88,-19.59,-6.56,184.98,21.41,-60.4,64.24,-4.21,9.49,19.58
2013-02-15 09:00:00,-0.0,-258.33,-0.0,-338.02,0.0,-17.79,0.0,-5.12,-69.9,0.0,-243.84,-0.01,0.0,86.57,-194.35,11.25,37.82,238.36,-32.84,-1.19,-47.83,-1.24,13.34,-19.22,-1.27,-19.33,-0.74,793.76,84.45,-60.72,18.27,-1.16,9.49,19.58
2013-02-15 12:00:00,0.0,-250.18,-0.0,-255.99,0.0,-13.87,0.36,-5.12,-67.77,0.0,-232.57,-0.01,0.0,88.17,-194.35,9.35,27.46,197.39,-32.55,-0.55,-46.63,-0.82,13.38,-18.93,-0.31,-18.59,-0.3,709.75,76.91,-54.23,43.86,-2.94,9.49,19.58
2013-02-15 15:00:00,-0.0,-64.08,0.0,-49.73,20.28,9.21,19.73,-5.12,-0.01,0.01,-235.07,-0.0,0.0,98.85,-194.35,8.6,27.11,157.23,-32.18,-3.16,-40.91,-2.01,13.44,-17.93,-0.3,-13.85,-0.31,188.81,19.51,-5.86,74.13,-1.12,9.49,19.58
2013-02-15 18:00:00,0.0,-1.08,-0.0,-0.0,20.28,38.98,41.63,-5.12,0.0,47.82,-231.63,0.0,0.0,99.43,-194.35,7.91,26.53,145.42,-32.25,-4.24,-42.87,-3.18,13.44,-17.04,-0.0,-12.67,-0.24,0.0,0.0,0.0,74.13,0.0,9.49,19.58
2013-02-15 21:00:00,0.0,-4.1,0.0,-11.43,20.28,31.91,19.76,-5.12,-0.0,32.71,-206.33,-0.0,0.0,99.36,-194.35,5.76,21.79,141.47,-20.44,0.0,-22.52,-0.17,13.44,-15.26,-0.0,-9.72,-0.11,0.0,0.0,0.0,74.13,-0.17,9.49,19.58
2013-02-16 00:00:00,-0.0,-12.72,0.0,-9.36,20.28,28.94,16.84,-5.12,-0.0,15.82,-174.13,-0.0,0.0,99.34,-194.35,4.82,18.91,139.24,-17.04,0.0,-16.34,-0.02,13.45,-17.34,-0.12,-13.61,-0.41,0.0,0.0,-0.16,74.13,-0.14,9.49,19.58
2013-02-16 03:00:00,-0.0,-13.75,-0.0,-14.51,20.28,36.27,32.83,-5.12,-0.0,48.39,-150.4,-0.0,0.0,99.45,-194.35,4.25,16.63,137.6,-31.55,-3.24,-41.3,-5.69,13.45,-19.38,-7.08,-18.8,-6.57,0.0,0.0,-0.28,74.13,-0.34,9.49,19.58
2013-02-16 06:00:00,0.0,-93.41,0.0,-26.47,20.28,13.86,17.61,-5.12,-0.0,0.0,-180.77,-0.0,0.0,98.71,-194.35,2.69,15.62,139.71,-32.97,-6.33,-44.42,-9.38,13.46,-19.23,-3.3,-17.71,-3.71,190.54,22.53,-1.05,74.13,0.0,9.49,19.58
2013-02-16 09:00:00,0.0,-297.83,0.0,-255.72,0.0,-17.84,1.75,-5.12,-69.91,0.0,-208.12,-0.02,0.0,98.96,-194.35,1.35,15.27,144.92,-33.12,-1.06,-42.76,-1.89,13.46,-19.11,-0.45,-16.83,-0.59,744.28,83.93,-31.97,67.6,-3.92,9.49,19.58
2013-02-16 12:00:00,0.0,-270.05,-0.0,-271.27,0.0,-14.18,1.32,-5.12,-69.9,0.0,-196.22,-0.02,0.0,99.02,-194.35,1.18,13.93,179.65,-32.8,-0.54,-42.08,-0.78,13.5,-18.72,-0.1,-16.16,-0.24,687.39,77.08,-32.3,66.37,-3.71,9.49,19.58
2013-02-16 15:00:00,0.0,-20.2,0.0,-99.33,19.54,8.29,3.73,-5.12,-0.0,3.3,-201.14,-0.0,0.0,99.16,-194.35,1.23,14.44,192.38,-33.42,-2.79,-41.11,-1.92,13.53,-19.03,-0.29,-14.56,-0.27,169.19,18.24,-11.78,74.13,-0.9,9.49,19.58
2013-02-16 18:00:00,0.0,-3.34,0.0,-95.06,8.2,22.93,52.62,-5.12,-0.0,64.44,-205.95,-0.0,0.0,99.13,-194.35,1.97,17.0,242.53,-33.41,-3.42,-42.18,-3.24,13.53,-18.81,-0.09,-13.66,-0.27,0.0,0.0,-5.0,74.13,-1.66,9.49,19.58
2013-02-16 21:00:00,0.0,-7.67,0.0,-110.82,0.64,17.94,6.19,-5.12,-0.0,39.29,-191.08,-0.0,0.0,97.93,-194.35,3.44,19.71,286.95,-24.52,-0.0,-22.52,-0.13,13.53,-17.13,-0.01,-10.74,-0.11,0.0,0.0,-2.37,74.12,-2.24,9.49,19.58
2013-02-17 00:00:00,-0.0,-21.16,-0.0,-114.09,3.25,17.2,2.51,-5.12,-0.0,7.66,-162.77,-0.0,0.0,97.83,-194.35,5.11,23.03,308.77,-22.02,-0.0,-18.83,-0.0,13.49,-18.8,-0.2,-15.01,-0.47,0.0,0.0,-6.85,74.04,-2.3,9.49,19.58
2013-02-17 03:00:00,0.0,-19.43,0.0,-116.5,16.84,14.96,6.55,-5.12,-0.0,19.54,-136.35,-0.0,0.0,98.92,-194.35,4.76,24.19,325.77,-33.15,-5.76,-44.46,-7.04,13.49,-19.39,-9.01,-19.33,-9.0,0.0,0.0,-6.51,74.13,-2.81,9.49,19.58
2013-02-17 06:00:00,0.0,-164.61,-0.0,-122.47,0.0,11.01,0.01,-5.12,-0.0,0.0,-154.03,-0.0,0.0,99.14,-194.35,4.34,24.74,354.03,-33.6,-10.11,-46.12,-14.09,13.48,-19.39,-4.73,-18.49,-5.43,182.22,22.0,-18.89,74.13,-2.73,9.49,19.58
2013-02-17 09:00:00,-0.0,-276.74,-0.0,-362.23,0.0,-20.74,0.02,-5.12,-67.0,0.0,-187.68,-0.02,0.0,96.43,-194.35,3.91,24.08,332.77,-33.46,-1.75,-47.7,-2.96,13.47,-19.24,-0.71,-19.14,-0.81,674.66,73.86,-44.68,47.17,-11.12,9.49,19.58
2013-02-17 12:00:00,-0.0,-288.83,0.0,-365.72,0.0,-12.5,0.02,-5.12,-63.85,0.0,-180.24,-0.01,0.0,97.96,-194.35,4.78,22.56,371.65,-33.24,-0.91,-47.32,-1.25,13.46,-18.94,-0.19,-18.7,-0.24,632.43,67.83,-45.89,46.11,-8.56,9.49,19.58
2013-02-17 15:00:00,-0.0,-61.29,0.0,-190.75,0.0,4.33,0.08,-5.12,-0.71,11.79,-188.41,-0.0,0.0,99.03,-194.35,8.68,21.87,409.36,-33.55,-5.21,-47.88,-3.33,13.46,-19.18,-0.56,-18.71,-0.38,145.58,15.59,-40.65,60.78,-9.53,9.49,19.58
2013-02-17 18:00:00,0.0,-33.85,0.0,-191.06,0.0,19.13,2.94,-5.12,-0.02,44.55,-203.36,-0.0,0.0,99.56,-194.35,13.26,29.33,489.55,-33.58,-6.24,-47.5,-6.92,13.47,-19.01,-0.19,-18.33,-0.43,0.0,0.0,-32.86,60.78,-8.84,9.49,19.58
2013-02-17 21:00:00,0.0,-36.32,0.0,-188.21,0.0,14.37,0.0,-5.12,-0.02,10.31,-188.93,-0.0,0.0,99.04,-194.35,12.79,31.05,480.12,-25.39,0.0,-40.19,-0.02,13.44,-17.29,-0.0,-17.22,-0.02,0.0,0.0,-31.59,60.66,-6.16,9.49,19.58
2013-02-18 00:00:00,0.0,-48.56,0.0,-158.3,0.0,12.09,0.01,-5.12,-0.02,6.84,-165.81,-0.0,0.0,99.03,-194.35,11.45,30.07,436.48,-22.65,0.0,-34.95,0.0,13.42,-18.39,-0.05,-17.79,-0.21,0.0,0.0,-30.42,62.82,-4.65,9.49,19.58
2013-02-18 03:00:00,-0.0,-22.39,0.0,-127.87,0.0,18.89,0.52,-5.12,-0.01,42.08,-161.7,-0.0,0.0,99.05,-194.35,9.18,30.85,395.78,-33.19,-7.33,-46.89,-8.53,13.41,-19.38,-10.1,-19.51,-10.8,0.0,0.0,-31.77,67.19,-7.07,9.49,19.58
2013-02-18 06:00:00,-0.0,-110.36,-0.0,-114.18,0.0,12.83,5.54,-5.12,-4.55,5.57,-219.9,-0.0,0.01,98.43,-194.35,9.76,32.91,374.51,-33.47,-12.98,-48.06,-17.13,13.4,-19.38,-9.7,-19.51,-10.83,192.38,24.21,-36.27,62.97,-5.79,9.49,19.58
2013-02-18 09:00:00,0.0,-239.35,-0.0,-404.44,0.0,-31.96,4.96,-5.12,-69.15,0.0,-237.7,-0.01,0.0,80.76,-194.35,8.62,41.59,325.07,-33.31,-3.99,-47.74,-5.44,13.38,-19.28,-2.73,-19.28,-2.28,790.99,96.42,-60.27,1.72,-16.21,9.49,19.58
2013-02-18 12:00:00,-0.0,-251.89,-0.0,-358.75,0.0,-28.43,4.3,-5.12,-68.14,0.01,-230.4,-0.01,0.0,81.78,-194.35,8.71,51.45,323.25,-33.23,-2.27,-47.61,-2.87,13.38,-19.18,-0.95,-19.12,-0.71,734.15,88.33,-60.11,1.8,-13.12,9.49,19.58
2013-02-18 15:00:00,0.0,-95.98,-0.0,-111.6,0.0,11.3,17.19,-5.12,-0.04,23.13,-233.0,-0.0,0.01,99.43,-194.35,8.84,60.55,318.31,-33.4,-8.33,-47.8,-5.97,13.36,-19.17,-0.89,-19.07,-0.71,175.88,20.16,-53.97,59.97,-7.8,9.49,19.58
2013-02-18 18:00:00,-0.0,-20.47,0.0,-97.08,0.0,39.35,0.14,-5.12,-0.01,56.2,-233.78,-0.0,0.01,98.47,-194.35,9.04,70.34,370.67,-33.42,-9.32,-47.5,-11.05,13.31,-18.76,-0.23,-18.4,-0.49,0.0,0.0,-48.68,59.51,-7.43,9.49,19.58
2013-02-18 21:00:00,0.0,-53.41,-0.0,-95.73,0.0,22.12,1.65,-5.12,-0.01,19.87,-206.3,-0.0,0.0,98.52,-194.35,7.76,88.22,361.19,-26.0,-0.14,-44.17,-0.45,13.26,-16.96,-0.01,-17.96,-0.04,0.0,0.0,-36.35,58.17,-2.83,9.49,19.58
2013-02-19 00:00:00,-0.0,-72.51,0.0,-97.71,0.0,13.56,0.97,-5.12,-0.01,7.69,-177.31,-0.0,0.0,98.51,-194.35,6.85,105.27,349.89,-22.87,0.0,-38.91,-0.08,13.22,-18.51,-0.16,-18.7,-0.76,0.0,0.0,-30.53,56.28,-3.77,9.49,19.58
2013-02-19 03:00:00,0.0,-62.24,-0.0,-85.02,0.0,18.98,6.64,-5.12,-0.01,34.52,-168.31,-0.0,0.0,98.59,-194.35,6.87,102.31,357.16,-33.36,-8.48,-48.11,-13.77,13.2,-19.38,-11.04,-19.58,-13.64,0.0,0.0,-36.13,59.09,-7.89,9.49,19.58
2013-02-19 06:00:00,0.0,-59.16,0.0,-98.48,0.0,14.79,13.11,-5.12,-0.01,0.05,-222.95,-0.0,0.01,98.32,-194.35,8.79,94.17,361.4,-33.51,-14.87,-48.32,-23.39,13.18,-19.38,-10.72,-19.58,-13.61,110.78,14.34,-40.91,58.71,-12.38,9.49,19.58
2013-02-19 09:00:00,-0.0,-245.59,0.0,-397.78,0.0,-38.66,0.0,-5.12,-62.29,0.0,-238.99,-0.02,0.0,64.04,-194.35,9.09,95.07,364.27,-33.35,-5.97,-48.07,-8.92,13.09,-19.31,-3.44,-19.42,-3.92,743.57,92.41,-61.25,0.0,-24.16,9.44,19.58
2013-02-19 12:00:00,-0.0,-253.9,-0.0,-314.41,0.0,-36.52,0.0,-5.12,-64.04,0.0,-229.99,-0.01,0.0,73.11,-194.35,9.55,98.55,343.34,-33.3,-4.13,-47.88,-4.34,13.11,-19.25,-1.59,-19.26,-1.39,664.95,81.01,-61.35,0.0,-21.87,9.49,19.58
2013-02-19 15:00:00,0.0,-53.88,-0.0,-113.79,0.0,14.22,8.15,-5.12,-4.65,0.66,-233.25,-0.0,0.01,98.24,-194.35,11.63,123.01,337.09,-33.45,-10.25,-48.1,-7.42,13.09,-19.25,-1.51,-19.27,-1.33,154.0,17.62,-61.28,17.01,-16.88,9.49,19.58
2013-02-19 18:00:00,0.0,-34.25,0.0,-128.5,0.0,35.92,7.78,-5.12,-0.01,48.72,-233.73,-0.0,0.0,98.37,-194.35,14.6,132.13,403.92,-33.46,-11.18,-48.2,-13.08,13.06,-18.89,-0.54,-19.23,-1.24,0.0,0.0,-61.27,37.76,-18.27,9.49,19.58
2013-02-19 21:00:00,-0.0,-59.13,0.0,-98.95,0.0,18.31,4.21,-5.12,-0.01,32.76,-206.14,-0.0,0.0,98.33,-194.35,15.18,119.8,405.21,-26.25,-0.25,-46.28,-1.41,13.03,-17.09,-0.01,-18.76,-0.41,0.0,0.0,-58.36,4.04,-7.42,9.49,19.58
2013-02-20 00:00:00,0.0,-71.99,0.0,-88.58,0.0,12.23,0.15,-5.12,-0.01,10.79,-176.04,-0.0,0.0,98.42,-194.35,16.46,105.1,424.22,-23.52,0.0,-43.07,-0.63,13.01,-18.83,-0.4,-19.31,-1.31,0.0,0.0,-58.33,2.16,-10.13,9.49,19.58
2013-02-20 03:00:00,-0.0,-72.03,-0.0,-110.84,0.0,18.59,1.75,-5.12,-0.01,32.85,-165.94,-0.0,0.01,98.2,-194.35,17.3,99.43,465.99,-33.45,-11.25,-48.26,-15.35,12.99,-19.39,-13.29,-19.58,-16.15,0.0,0.0,-61.47,25.51,-15.19,9.49,19.58
2013-02-20 06:00:00,0.0,-148.05,-0.0,-186.06,0.0,-6.48,0.32,-5.12,-11.91,0.02,-219.8,-0.0,0.01,79.09,-194.35,19.17,100.79,528.69,-33.54,-19.37,-48.32,-27.05,12.97,-19.39,-12.85,-19.57,-16.0,248.41,28.68,-61.47,0.0,-17.87,9.49,19.58
2013-02-20 09:00:00,-0.0,-239.19,0.0,-715.98,0.0,-41.28,0.0,-5.12,-67.06,0.0,-235.87,-0.02,0.0,66.02,-194.35,21.32,95.78,587.43,-33.38,-7.1,-48.1,-10.14,12.95,-19.34,-4.56,-19.43,-4.27,830.99,98.92,-61.47,0.0,-35.84,9.49,19.58
2013-02-20 12:00:00,0.0,-243.69,0.0,-600.81,0.0,-33.74,0.0,-5.12,-64.45,0.01,-228.93,-0.01,0.0,70.83,-194.35,20.73,86.51,610.99,-33.32,-4.88,-47.89,-6.73,12.94,-19.28,-1.87,-19.27,-1.88,689.17,79.6,-61.47,0.0,-32.18,9.49,19.58
2013-02-20 15:00:00,0.0,-132.91,-0.0,-279.91,0.0,-1.42,1.26,-5.12,-7.39,14.28,-233.21,-0.01,0.01,91.05,-194.35,24.12,94.68,628.27,-33.5,-12.82,-48.05,-13.27,12.93,-19.28,-1.79,-19.27,-1.89,177.97,19.25,-61.47,0.0,-27.23,9.49,19.58
2013-02-20 18:00:00,0.0,-68.65,0.0,-285.13,0.0,10.23,7.26,-5.12,-0.01,49.58,-234.96,-0.0,0.01,84.05,-194.35,26.45,96.43,716.35,-33.48,-14.44,-48.17,-19.62,12.91,-19.06,-0.75,-19.26,-1.6,0.0,0.0,-61.47,0.0,-26.24,9.49,19.58
2013-02-20 21:00:00,0.0,-110.72,-0.0,-253.77,0.0,7.85,0.72,-5.12,-0.01,28.92,-209.25,-0.01,0.0,86.63,-194.35,24.89,92.83,679.17,-27.04,-0.25,-46.37,-2.14,12.9,-17.44,-0.03,-18.85,-0.52,0.0,0.0,-61.19,0.0,-15.91,9.49,19.58
2013-02-21 00:00:00,-0.0,-128.93,-0.0,-231.45,0.0,4.95,0.32,-5.12,-0.02,20.13,-177.8,-0.01,0.0,85.97,-194.35,23.97,83.67,666.06,-24.84,0.0,-44.94,-0.76,12.88,-18.92,-0.87,-19.17,-2.45,0.0,0.0,-61.44,0.0,-15.96,9.49,19.58
2013-02-21 03:00:00,0.0,-60.06,0.0,-219.67,0.0,18.59,2.0,-5.12,-0.01,31.88,-165.77,-0.0,0.01,96.23,-194.35,23.11,67.45,659.49,-33.31,-19.28,-48.08,-31.54,12.87,-19.34,-17.29,-19.51,-25.06,0.0,0.0,-61.47,5.11,-25.93,9.49,19.58
2013-02-21 06:00:00,0.0,-80.34,0.0,-232.2,0.0,3.91,0.17,-5.12,-11.09,0.02,-219.57,-0.01,0.0,87.2,-194.35,23.6,71.25,640.93,-33.42,-28.68,-48.18,-46.61,12.87,-19.35,-16.93,-19.51,-25.25,180.04,21.68,-61.47,0.0,-28.67,9.49,19.58
2013-02-21 09:00:00,0.0,-194.81,-0.0,-560.93,0.0,-31.82,0.0,-5.12,-64.61,0.0,-239.21,-0.01,0.0,81.95,-194.35,23.38,75.73,632.53,-33.17,-14.79,-47.87,-23.68,12.86,-19.25,-7.93,-19.31,-10.83,624.53,72.72,-61.47,0.0,-23.62,9.49,19.58
2013-02-21 12:00:00,0.0,-190.17,0.0,-454.6,0.0,-17.53,0.0,-5.12,-61.85,0.01,-234.11,-0.01,0.0,82.29,-194.35,21.33,74.54,626.87,-33.09,-11.13,-47.69,-16.62,12.87,-19.16,-4.62,-19.17,-5.39,496.0,54.34,-61.47,0.0,-21.24,9.49,19.58
2013-02-21 15:00:00,0.0,-78.98,-0.0,-244.19,0.0,12.96,3.9,-5.12,-5.27,6.16,-237.61,-0.0,0.01,97.84,-194.35,22.49,76.98,612.69,-33.34,-21.34,-47.9,-31.03,12.88,-19.16,-4.52,-19.17,-5.7,137.58,14.61,-61.47,1.96,-19.97,9.49,19.58
2013-02-21 18:00:00,-0.0,-34.46,0.0,-161.08,0.0,16.56,2.66,-5.12,-1.23,38.35,-236.05,-0.0,0.01,97.84,-194.35,24.0,79.54,594.15,-33.32,-23.31,-47.99,-37.27,12.91,-18.96,-1.88,-19.11,-3.65,0.0,0.0,-61.18,0.8,-16.91,9.49,19.58
2013-02-21 21:00:00,0.0,-77.31,-0.0,-130.88,0.0,11.72,0.75,-5.12,-1.21,30.55,-211.87,-0.01,0.0,93.06,-194.35,24.07,69.22,542.0,-28.43,-1.14,-46.21,-3.99,12.98,-18.1,-0.09,-18.85,-0.69,0.0,0.0,-61.32,0.0,-13.85,9.49,19.58
2013-02-22 00:00:00,-0.0,-92.86,-0.0,-111.88,0.0,15.61,0.74,-5.12,-1.03,25.18,-182.01,-0.0,0.01,92.92,-194.35,24.65,59.03,513.43,-25.36,0.0,-45.23,-0.59,12.99,-18.93,-1.88,-19.16,-3.56,0.0,0.0,-61.29,0.0,-10.36,9.49,19.58
2013-02-22 03:00:00,-0.0,-35.24,-0.0,-89.62,0.0,22.01,4.52,-5.12,-0.33,34.61,-167.6,-0.0,0.01,96.47,-194.35,26.01,58.07,505.51,-33.35,-22.9,-47.96,-39.04,12.98,-19.38,-19.51,-19.46,-28.93,0.0,0.0,-61.42,13.24,-18.27,9.49,19.58
2013-02-22 06:00:00,0.0,-65.44,0.0,-90.11,0.0,0.04,1.98,-5.12,-1.39,0.02,-218.95,-0.01,0.01,82.27,-194.35,28.21,67.43,496.06,-33.39,-33.33,-47.95,-54.99,12.97,-19.38,-19.33,-19.44,-29.26,178.82,21.32,-61.47,1.02,-25.29,9.49,19.58
2013-02-22 09:00:00,-0.0,-148.47,0.0,-454.13,0.0,-8.65,0.0,-5.12,-56.22,0.0,-239.78,-0.02,0.0,78.35,-194.35,28.6,66.52,543.62,-32.94,-19.35,-47.65,-32.61,12.97,-19.26,-10.04,-19.31,-14.91,582.58,65.65,-61.47,0.0,-43.07,9.49,19.58
2013-02-22 12:00:00,-0.0,-159.76,0.0,-372.68,0.0,-5.86,0.0,-5.12,-64.51,0.01,-232.78,-0.01,0.0,79.13,-194.35,29.47,64.58,569.85,-32.87,-15.5,-47.52,-24.97,13.03,-19.16,-6.57,-19.22,-9.08,473.14,51.92,-61.47,0.0,-38.8,9.49,19.58
2013-02-22 15:00:00,-0.0,-70.42,-0.0,-150.33,0.0,-2.57,0.89,-5.12,-0.02,22.64,-233.43,-0.01,0.01,82.16,-194.35,31.79,77.6,569.04,-33.35,-25.57,-47.79,-39.02,13.08,-19.16,-6.47,-19.24,-9.18,121.23,13.33,-61.47,0.0,-43.32,9.49,19.58
2013-02-22 18:00:00,-0.0,-39.9,0.0,-39.27,0.0,-1.39,0.16,-5.12,-0.02,28.8,-227.85,-0.01,0.01,82.55,-194.35,32.44,86.86,539.31,-33.16,-28.36,-47.88,-45.24,13.11,-18.96,-3.6,-19.15,-5.92,0.0,0.0,-61.47,0.0,-40.67,9.49,19.58
2013-02-22 21:00:00,-0.0,-113.27,0.0,-19.06,0.0,-1.69,0.0,-5.12,-0.6,14.92,-207.06,-0.01,0.01,79.04,-194.35,29.39,80.01,501.21,-28.94,-1.66,-46.03,-4.76,13.15,-18.45,-0.42,-18.95,-1.13,0.0,0.0,-61.29,0.0,-23.97,9.47,19.58
2013-02-23 00:00:00,-0.0,-140.83,0.0,-25.71,0.0,-1.07,0.0,-5.12,-0.01,25.02,-177.28,-0.01,0.01,78.41,-194.35,27.87,69.55,499.95,-24.03,-0.0,-44.61,-0.95,13.19,-18.81,-4.49,-19.31,-7.94,0.0,0.0,-60.69,0.0,-17.84,9.48,19.58
2013-02-23 03:00:00,-0.0,-88.21,0.0,-21.21,0.0,-2.87,0.36,-5.12,-0.01,32.35,-147.2,-0.0,0.01,81.77,-194.35,29.0,74.63,539.33,-32.53,-20.0,-47.8,-38.01,13.2,-19.22,-18.52,-19.47,-29.32,0.0,0.0,-61.17,0.0,-54.68,9.49,19.58
2013-02-23 06:00:00,0.0,-95.96,-0.0,-182.35,0.0,-7.0,0.8,-5.12,-10.59,0.02,-176.06,-0.0,0.01,71.35,-194.35,28.92,89.9,585.14,-32.51,-30.31,-47.75,-56.05,13.2,-19.1,-14.17,-19.42,-23.93,196.33,21.6,-61.17,0.0,-60.5,9.49,19.58
2013-02-23 09:00:00,0.0,-132.16,-0.0,-550.56,0.0,-35.48,0.05,-5.12,-55.89,0.03,-209.32,-0.02,0.0,59.35,-194.35,30.71,105.73,586.9,-31.99,-22.92,-47.31,-46.39,13.19,-18.87,-9.02,-19.26,-16.86,628.74,68.48,-61.39,0.0,-65.32,9.45,19.58
2013-02-23 12:00:00,-0.0,-151.61,0.0,-548.2,0.0,-20.92,0.64,-5.12,-56.47,0.03,-201.99,-0.01,0.0,56.14,-194.35,31.41,115.47,600.85,-31.89,-19.35,-47.17,-38.92,13.18,-18.78,-6.58,-19.19,-12.14,586.91,60.94,-61.4,0.0,-60.52,9.44,19.58
2013-02-23 15:00:00,0.0,-56.31,0.0,-355.53,0.0,-5.49,0.35,-5.12,-7.4,11.88,-204.78,-0.01,0.01,73.56,-194.35,31.19,140.71,682.2,-32.4,-28.24,-47.49,-51.26,13.22,-18.88,-8.26,-19.25,-14.71,178.28,17.59,-61.18,0.0,-67.27,9.34,19.58
2013-02-23 18:00:00,0.0,-24.7,-0.0,-199.44,0.0,-0.83,0.93,-5.12,-1.5,29.22,-206.25,-0.01,0.01,78.81,-194.35,30.1,147.2,654.18,-32.24,-30.53,-47.51,-55.95,13.29,-18.76,-6.78,-19.23,-13.07,0.0,0.0,-61.24,0.0,-65.16,9.35,19.58
2013-02-23 21:00:00,-0.0,-128.67,0.0,-158.75,0.0,-0.66,0.02,-5.12,-0.01,28.26,-194.28,-0.01,0.01,77.73,-194.35,28.04,139.21,601.16,-27.39,-2.32,-45.55,-10.33,13.35,-18.21,-1.98,-19.03,-5.69,0.0,0.0,-60.3,0.0,-43.66,8.97,19.58
