snapshot,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger
2013-10-02 09:00:00,52.06,0.0,-52.11,0.03,0.01,-0.01,0.0
2013-10-02 12:00:00,52.51,0.0,-52.61,0.08,0.02,-0.01,0.0
2013-10-02 15:00:00,56.06,0.0,-56.43,0.37,0.0,-0.01,0.0
2013-10-02 18:00:00,51.77,0.0,-51.77,0.0,0.0,-0.01,0.0
2013-10-02 21:00:00,37.64,0.0,-37.64,0.0,0.0,-0.01,0.0
2013-10-03 00:00:00,41.54,0.0,-41.57,0.03,0.0,-0.01,0.0
2013-10-03 03:00:00,56.19,0.0,-60.1,3.92,0.0,-0.01,0.0
2013-10-03 06:00:00,54.88,0.0,-56.06,1.18,0.0,-0.02,0.01
2013-10-03 09:00:00,52.6,0.0,-52.7,0.09,0.01,-0.02,0.01
2013-10-03 12:00:00,53.04,0.0,-53.24,0.19,0.01,-0.02,0.01
2013-10-03 15:00:00,56.33,0.0,-57.15,0.82,0.0,-0.02,0.01
2013-10-03 18:00:00,52.01,0.0,-52.27,0.26,0.0,-0.02,0.01
2013-10-03 21:00:00,37.91,0.0,-37.91,0.0,0.0,-0.02,0.01
2013-10-04 00:00:00,38.61,0.0,-38.75,0.15,0.0,-0.02,0.0
2013-10-04 03:00:00,49.92,0.0,-54.52,4.6,0.0,-0.01,0.0
2013-10-04 06:00:00,49.38,0.0,-51.01,1.63,0.0,-0.02,0.01
2013-10-04 09:00:00,47.94,0.0,-48.13,0.18,0.0,-0.02,0.01
2013-10-04 12:00:00,48.39,0.0,-48.66,0.27,0.0,-0.02,0.01
2013-10-04 15:00:00,51.13,0.0,-52.0,0.88,0.0,-0.01,0.0
2013-10-04 18:00:00,47.19,0.0,-47.58,0.39,0.0,-0.0,0.0
2013-10-04 21:00:00,35.23,0.0,-35.23,0.0,0.0,-0.0,0.0
2013-10-05 00:00:00,36.17,0.0,-36.28,0.12,0.0,-0.0,0.0
2013-10-05 03:00:00,48.78,0.0,-50.38,1.6,0.0,-0.0,0.0
2013-10-05 06:00:00,47.1,0.0,-47.4,0.31,0.0,-0.0,0.0
2013-10-05 09:00:00,44.78,0.0,-44.78,0.0,0.0,-0.0,0.0
2013-10-05 12:00:00,45.17,0.0,-45.17,0.0,0.0,-0.01,0.0
2013-10-05 15:00:00,48.04,0.0,-48.16,0.12,0.0,-0.0,0.0
2013-10-05 18:00:00,44.45,0.0,-44.44,0.0,0.0,-0.0,0.0
2013-10-05 21:00:00,33.46,0.0,-33.46,0.0,0.0,-0.0,0.0
2013-10-06 00:00:00,34.7,0.0,-34.7,0.0,0.0,-0.0,0.0
2013-10-06 03:00:00,47.41,0.0,-47.74,0.33,0.0,-0.0,0.0
2013-10-06 06:00:00,45.21,0.0,-45.21,0.0,0.0,-0.0,0.0
2013-10-06 09:00:00,42.74,0.0,-42.75,0.0,0.01,-0.0,0.0
2013-10-06 12:00:00,43.04,0.0,-43.04,0.0,0.0,-0.01,0.0
2013-10-06 15:00:00,45.79,0.0,-45.78,0.0,0.0,-0.0,0.0
2013-10-06 18:00:00,42.61,0.0,-42.61,0.0,0.0,-0.0,0.0
2013-10-06 21:00:00,32.5,0.0,-32.49,0.0,0.0,-0.0,0.0
2013-10-07 00:00:00,31.88,0.0,-31.88,0.0,0.0,-0.0,0.0
2013-10-07 03:00:00,42.49,0.0,-42.49,0.0,0.0,-0.0,0.0
2013-10-07 06:00:00,40.3,0.0,-40.29,0.0,0.0,-0.0,0.0
2013-10-07 09:00:00,38.34,0.0,-38.34,0.0,0.01,-0.0,0.0
2013-10-07 12:00:00,38.62,0.0,-38.63,0.0,0.01,-0.0,0.0
2013-10-07 15:00:00,40.86,0.0,-40.86,0.0,0.0,-0.0,0.0
2013-10-07 18:00:00,38.14,0.0,-38.14,0.0,0.0,-0.0,0.0
2013-10-07 21:00:00,29.89,0.0,-29.89,0.0,0.0,-0.0,0.0
2013-10-08 00:00:00,29.69,0.0,-29.68,0.0,0.0,-0.0,0.0
2013-10-08 03:00:00,38.55,0.0,-38.56,0.0,0.0,-0.0,0.0
2013-10-08 06:00:00,36.72,0.0,-36.72,0.0,0.0,-0.0,0.0
2013-10-08 09:00:00,35.08,0.0,-35.09,0.0,0.01,-0.0,0.0
2013-10-08 12:00:00,35.32,0.0,-35.33,0.0,0.01,-0.01,0.0
2013-10-08 15:00:00,37.19,0.0,-37.19,0.0,0.0,-0.0,0.0
2013-10-08 18:00:00,34.94,0.0,-34.94,0.0,0.0,-0.0,0.0
2013-10-08 21:00:00,28.05,0.0,-28.05,0.0,0.0,-0.0,0.0
2013-10-09 00:00:00,32.42,0.0,-32.42,0.0,0.0,-0.0,0.0
2013-10-09 03:00:00,43.95,0.0,-43.95,0.0,0.0,-0.0,0.0
2013-10-09 06:00:00,42.34,0.0,-42.33,0.0,0.0,-0.0,0.0
2013-10-09 09:00:00,40.08,0.0,-40.08,0.0,0.0,-0.01,0.0
2013-10-09 12:00:00,40.16,0.0,-40.17,0.0,0.0,-0.01,0.0
2013-10-09 15:00:00,42.55,0.0,-42.55,0.0,0.0,-0.01,0.0
2013-10-09 18:00:00,40.34,0.0,-40.33,0.0,0.0,-0.01,0.0
2013-10-09 21:00:00,31.24,0.0,-31.24,0.0,0.0,-0.01,0.0
2013-10-10 00:00:00,44.96,0.0,-44.96,0.0,0.0,-0.0,0.0
2013-10-10 03:00:00,68.03,0.0,-68.1,0.08,0.0,-0.0,0.0
2013-10-10 06:00:00,64.89,0.0,-64.99,0.1,0.0,-0.0,0.0
2013-10-10 09:00:00,60.48,0.0,-60.49,0.0,0.0,-0.01,0.0
2013-10-10 12:00:00,60.55,0.0,-60.55,0.0,0.0,-0.01,0.0
2013-10-10 15:00:00,65.24,0.0,-65.27,0.03,0.0,-0.01,0.0
2013-10-10 18:00:00,61.32,0.0,-61.35,0.03,0.0,-0.0,0.0
2013-10-10 21:00:00,43.19,0.0,-43.18,0.0,0.0,-0.0,0.0
2013-10-11 00:00:00,47.81,0.0,-47.8,0.0,0.0,-0.0,0.0
2013-10-11 03:00:00,72.05,0.0,-73.43,1.38,0.0,-0.0,0.0
2013-10-11 06:00:00,68.61,0.0,-69.33,0.73,0.0,-0.01,0.0
2013-10-11 09:00:00,64.37,0.0,-64.48,0.11,0.01,-0.01,0.0
2013-10-11 12:00:00,64.65,0.0,-64.72,0.05,0.01,-0.01,0.0
2013-10-11 15:00:00,69.61,0.0,-69.96,0.35,0.0,-0.01,0.0
2013-10-11 18:00:00,64.98,0.0,-65.16,0.18,0.0,-0.0,0.0
2013-10-11 21:00:00,45.07,0.0,-45.07,0.0,0.0,-0.0,0.0
2013-10-12 00:00:00,48.08,0.0,-48.08,0.0,0.0,-0.0,0.0
2013-10-12 03:00:00,72.01,0.0,-74.47,2.45,0.0,-0.0,0.0
2013-10-12 06:00:00,69.22,0.0,-70.02,0.81,0.0,-0.01,0.0
2013-10-12 09:00:00,64.96,0.0,-65.05,0.08,0.02,-0.01,0.0
2013-10-12 12:00:00,65.24,0.0,-65.28,0.03,0.01,-0.01,0.0
2013-10-12 15:00:00,70.35,0.0,-70.66,0.32,0.0,-0.0,0.0
2013-10-12 18:00:00,65.66,0.0,-65.78,0.12,0.0,-0.0,0.0
2013-10-12 21:00:00,45.32,0.0,-45.32,0.01,0.0,-0.03,0.02
2013-10-13 00:00:00,46.61,0.0,-46.61,0.01,0.0,-0.02,0.02
2013-10-13 03:00:00,71.35,0.0,-71.58,0.23,0.0,-0.02,0.01
2013-10-13 06:00:00,67.58,0.0,-67.6,0.03,0.0,-0.02,0.01
2013-10-13 09:00:00,62.83,0.0,-62.84,0.0,0.01,-0.01,0.0
2013-10-13 12:00:00,63.01,0.0,-63.02,0.0,0.01,-0.01,0.0
2013-10-13 15:00:00,68.09,0.0,-68.1,0.02,0.0,-0.01,0.0
2013-10-13 18:00:00,63.6,0.0,-63.6,0.0,0.0,-0.0,0.0
2013-10-13 21:00:00,44.3,0.0,-44.3,0.0,0.0,-0.0,0.0
2013-10-14 00:00:00,42.7,0.0,-42.71,0.01,0.0,-0.0,0.0
2013-10-14 03:00:00,63.15,0.0,-63.56,0.41,0.0,-0.0,0.0
2013-10-14 06:00:00,60.52,0.0,-60.59,0.07,0.0,-0.0,0.0
2013-10-14 09:00:00,56.54,0.0,-56.55,0.01,0.01,-0.0,0.0
2013-10-14 12:00:00,56.66,0.0,-56.68,0.01,0.01,-0.01,0.0
2013-10-14 15:00:00,60.89,0.0,-60.95,0.06,0.0,-0.0,0.0
2013-10-14 18:00:00,57.17,0.0,-57.17,0.0,0.0,-0.0,0.0
2013-10-14 21:00:00,40.82,0.0,-40.81,0.0,0.0,-0.0,0.0
2013-10-15 00:00:00,41.08,0.0,-41.08,0.0,0.0,-0.0,0.0
2013-10-15 03:00:00,60.49,0.0,-60.57,0.08,0.0,-0.0,0.0
2013-10-15 06:00:00,57.83,0.0,-57.85,0.02,0.0,-0.0,0.0
2013-10-15 09:00:00,54.06,0.0,-54.07,0.0,0.0,-0.0,0.0
2013-10-15 12:00:00,54.16,0.0,-54.16,0.01,0.0,-0.0,0.0
2013-10-15 15:00:00,58.12,0.0,-58.15,0.03,0.0,-0.0,0.0
2013-10-15 18:00:00,54.68,0.0,-54.69,0.01,0.0,-0.0,0.0
2013-10-15 21:00:00,39.39,0.0,-39.39,0.0,0.0,-0.0,0.0
2013-10-16 00:00:00,43.64,0.0,-43.7,0.06,0.0,-0.0,0.0
2013-10-16 03:00:00,64.06,0.0,-65.1,1.04,0.0,-0.0,0.0
2013-10-16 06:00:00,61.27,0.0,-61.81,0.55,0.0,-0.01,0.0
2013-10-16 09:00:00,57.51,0.0,-57.7,0.22,0.0,-0.1,0.07
2013-10-16 12:00:00,57.64,0.0,-57.91,0.29,0.02,-0.1,0.07
2013-10-16 15:00:00,61.65,0.0,-62.32,0.69,0.0,-0.1,0.07
2013-10-16 18:00:00,57.99,0.0,-58.15,0.17,0.0,-0.05,0.03
2013-10-16 21:00:00,41.38,0.0,-41.37,0.01,0.0,-0.05,0.03
2013-10-17 00:00:00,38.14,0.0,-38.22,0.08,0.0,-0.01,0.0
2013-10-17 03:00:00,53.47,0.0,-54.35,0.88,0.0,-0.01,0.0
2013-10-17 06:00:00,51.05,0.0,-51.46,0.51,0.0,-0.34,0.23
2013-10-17 09:00:00,48.24,0.0,-48.41,0.24,0.01,-0.27,0.18
2013-10-17 12:00:00,48.49,0.0,-48.71,0.28,0.02,-0.28,0.19
2013-10-17 15:00:00,51.6,0.0,-52.07,0.47,0.0,-0.01,0.0
2013-10-17 18:00:00,48.3,0.0,-48.41,0.12,0.0,-0.01,0.0
2013-10-17 21:00:00,35.8,0.0,-35.8,0.01,0.0,-0.01,0.0
2013-10-18 00:00:00,41.69,0.0,-41.73,0.04,0.0,-0.01,0.0
2013-10-18 03:00:00,59.48,0.0,-61.13,1.65,0.0,-0.01,0.0
2013-10-18 06:00:00,56.62,0.0,-57.69,1.07,0.0,-0.01,0.0
2013-10-18 09:00:00,53.65,0.0,-54.04,0.37,0.02,-0.02,0.0
2013-10-18 12:00:00,54.01,0.0,-54.37,0.34,0.02,-0.02,0.0
2013-10-18 15:00:00,57.32,0.0,-58.39,1.07,0.0,-0.01,0.0
2013-10-18 18:00:00,53.69,0.0,-54.15,0.47,0.0,-0.01,0.0
2013-10-18 21:00:00,38.92,0.0,-38.92,0.0,0.0,-0.01,0.0
2013-10-19 00:00:00,38.29,0.0,-38.4,0.11,0.0,-0.01,0.0
2013-10-19 03:00:00,51.56,0.0,-54.77,3.21,0.0,-0.01,0.0
2013-10-19 06:00:00,49.73,0.0,-51.46,1.73,0.0,-0.02,0.0
2013-10-19 09:00:00,47.98,0.0,-48.42,0.43,0.01,-0.02,0.01
2013-10-19 12:00:00,48.29,0.0,-48.79,0.49,0.02,-0.03,0.02
2013-10-19 15:00:00,50.74,0.0,-52.22,1.49,0.0,-0.03,0.01
2013-10-19 18:00:00,47.66,0.0,-48.27,0.63,0.0,-0.03,0.02
2013-10-19 21:00:00,35.56,0.0,-35.56,0.01,0.0,-0.04,0.02
2013-10-20 00:00:00,31.09,0.0,-31.38,0.3,0.0,-0.04,0.02
2013-10-20 03:00:00,38.43,0.0,-41.12,2.7,0.0,-0.03,0.01
2013-10-20 06:00:00,37.46,0.0,-39.27,1.84,0.0,-0.1,0.07
2013-10-20 09:00:00,36.49,0.0,-37.39,0.93,0.0,-0.11,0.07
2013-10-20 12:00:00,36.74,0.0,-37.65,0.94,0.0,-0.12,0.08
2013-10-20 15:00:00,37.92,0.0,-39.73,1.84,0.0,-0.1,0.06
2013-10-20 18:00:00,36.19,0.0,-37.12,0.93,0.0,-0.02,0.01
2013-10-20 21:00:00,29.48,0.0,-29.48,0.01,0.0,-0.02,0.01
2013-10-21 00:00:00,28.29,0.0,-28.83,0.55,0.0,-0.02,0.0
2013-10-21 03:00:00,33.67,0.0,-36.26,2.59,0.0,-0.02,0.0
2013-10-21 06:00:00,33.01,0.0,-34.71,1.75,0.0,-0.18,0.12
2013-10-21 09:00:00,32.44,0.0,-33.3,1.01,0.01,-0.54,0.38
2013-10-21 12:00:00,32.64,0.0,-33.57,1.07,0.01,-0.54,0.38
2013-10-21 15:00:00,33.46,0.0,-35.17,1.86,0.0,-0.53,0.37
2013-10-21 18:00:00,32.14,0.0,-32.93,0.95,0.0,-0.53,0.37
2013-10-21 21:00:00,27.08,0.0,-27.06,0.15,0.0,-0.58,0.4
2013-10-22 00:00:00,25.47,0.0,-25.88,0.58,0.0,-0.58,0.41
2013-10-22 03:00:00,29.33,0.0,-30.91,1.72,0.0,-0.52,0.37
2013-10-22 06:00:00,28.9,0.0,-29.72,1.45,0.0,-2.14,1.51
2013-10-22 09:00:00,28.42,0.0,-28.78,0.98,0.01,-2.13,1.5
2013-10-22 12:00:00,28.57,0.0,-29.01,1.05,0.01,-2.12,1.5
2013-10-22 15:00:00,29.29,0.0,-30.12,1.32,0.0,-1.69,1.19
2013-10-22 18:00:00,28.44,0.0,-28.41,0.43,0.0,-1.58,1.11
2013-10-22 21:00:00,24.65,0.0,-24.44,0.26,0.0,-1.61,1.14
2013-10-23 00:00:00,25.47,0.0,-25.28,0.23,0.0,-1.45,1.02
2013-10-23 03:00:00,30.5,0.0,-30.39,0.27,0.0,-1.31,0.92
2013-10-23 06:00:00,30.02,0.0,-29.86,0.52,0.0,-2.33,1.64
2013-10-23 09:00:00,28.97,0.0,-28.8,0.51,0.0,-2.32,1.64
2013-10-23 12:00:00,29.01,0.0,-28.82,0.48,0.0,-2.27,1.6
2013-10-23 15:00:00,29.97,0.0,-29.89,0.11,0.0,-0.65,0.45
2013-10-23 18:00:00,28.96,0.0,-28.89,0.11,0.0,-0.63,0.44
2013-10-23 21:00:00,24.83,0.0,-24.76,0.09,0.0,-0.53,0.37
2013-10-24 00:00:00,31.88,0.0,-31.83,0.08,0.0,-0.43,0.29
2013-10-24 03:00:00,43.05,0.0,-43.05,0.04,0.0,-0.13,0.08
2013-10-24 06:00:00,41.74,0.0,-41.73,0.05,0.0,-0.19,0.12
2013-10-24 09:00:00,39.5,0.0,-39.5,0.04,0.01,-0.18,0.12
2013-10-24 12:00:00,39.49,0.0,-39.5,0.05,0.02,-0.2,0.13
2013-10-24 15:00:00,41.8,0.0,-41.8,0.05,0.0,-0.19,0.12
2013-10-24 18:00:00,39.91,0.0,-39.91,0.05,0.0,-0.19,0.12
2013-10-24 21:00:00,31.03,0.0,-31.02,0.05,0.0,-0.19,0.13
2013-10-25 00:00:00,29.69,0.0,-29.7,0.03,0.0,-0.11,0.07
2013-10-25 03:00:00,38.36,0.0,-38.43,0.1,0.0,-0.11,0.07
2013-10-25 06:00:00,36.68,0.0,-36.7,0.05,0.0,-0.11,0.07
2013-10-25 09:00:00,35.06,0.0,-35.07,0.04,0.01,-0.15,0.1
2013-10-25 12:00:00,35.29,0.0,-35.3,0.01,0.02,-0.06,0.03
2013-10-25 15:00:00,37.11,0.0,-37.14,0.04,0.0,-0.06,0.03
2013-10-25 18:00:00,34.9,0.0,-34.9,0.01,0.0,-0.02,0.01
2013-10-25 21:00:00,28.03,0.0,-28.03,0.0,0.0,-0.02,0.0
2013-10-26 00:00:00,25.75,0.0,-25.75,0.0,0.0,-0.02,0.01
2013-10-26 03:00:00,30.82,0.0,-30.92,0.11,0.0,-0.02,0.01
2013-10-26 06:00:00,30.34,0.0,-30.0,1.27,0.0,-5.44,3.84
2013-10-26 09:00:00,29.22,0.0,-28.98,1.54,0.01,-6.1,4.31
2013-10-26 12:00:00,29.4,0.0,-29.12,1.53,0.01,-6.21,4.38
2013-10-26 15:00:00,30.46,0.0,-30.23,0.86,0.0,-3.69,2.61
2013-10-26 18:00:00,29.03,0.0,-28.8,0.88,0.0,-3.78,2.66
2013-10-26 21:00:00,24.95,0.0,-24.67,0.83,0.0,-3.79,2.67
2013-10-27 00:00:00,26.14,0.0,-25.89,0.86,0.0,-3.78,2.66
2013-10-27 03:00:00,31.92,0.0,-31.72,0.9,0.0,-3.71,2.61
2013-10-27 06:00:00,33.64,0.0,-33.43,0.91,0.0,-3.8,2.68
2013-10-27 09:00:00,31.93,0.0,-31.73,1.51,0.0,-5.82,4.1
2013-10-27 12:00:00,31.44,0.0,-31.23,1.48,0.0,-5.73,4.04
2013-10-27 15:00:00,32.44,0.0,-32.35,1.14,0.0,-4.18,2.95
2013-10-27 18:00:00,32.77,0.0,-32.69,1.14,0.0,-4.15,2.92
2013-10-27 21:00:00,27.83,0.0,-27.7,0.97,0.0,-3.75,2.64
2013-10-28 00:00:00,27.36,0.0,-27.23,0.92,0.0,-3.57,2.52
2013-10-28 03:00:00,34.01,0.0,-33.94,0.95,0.0,-3.48,2.45
2013-10-28 06:00:00,36.57,0.0,-36.48,0.88,0.0,-3.32,2.34
2013-10-28 09:00:00,34.57,0.0,-34.42,1.16,0.01,-4.48,3.16
2013-10-28 12:00:00,33.91,0.0,-33.75,1.16,0.01,-4.51,3.18
2013-10-28 15:00:00,35.13,0.0,-35.04,0.94,0.0,-3.51,2.47
2013-10-28 18:00:00,35.66,0.0,-35.62,0.83,0.0,-2.97,2.1
2013-10-28 21:00:00,29.87,0.0,-29.79,0.77,0.0,-2.9,2.04
2013-10-29 00:00:00,38.79,0.0,-38.76,0.8,0.0,-2.81,1.98
2013-10-29 03:00:00,55.68,0.0,-55.74,0.66,0.0,-2.06,1.45
2013-10-29 06:00:00,60.47,0.0,-60.63,0.73,0.0,-1.94,1.37
2013-10-29 09:00:00,55.78,0.0,-55.81,0.58,0.0,-1.93,1.36
2013-10-29 12:00:00,54.29,0.0,-54.3,0.5,0.0,-1.67,1.17
2013-10-29 15:00:00,57.55,0.0,-57.58,0.26,0.0,-0.82,0.57
2013-10-29 18:00:00,58.77,0.0,-58.82,0.22,0.0,-0.58,0.4
2013-10-29 21:00:00,44.2,0.0,-44.19,0.13,0.0,-0.48,0.34
2013-10-30 00:00:00,46.47,0.0,-46.47,0.1,0.0,-0.35,0.24
2013-10-30 03:00:00,70.6,0.0,-70.77,0.21,0.0,-0.1,0.06
2013-10-30 06:00:00,76.06,0.0,-76.38,0.34,0.0,-0.1,0.06
2013-10-30 09:00:00,69.74,0.0,-69.8,0.08,0.01,-0.11,0.06
2013-10-30 12:00:00,67.82,0.0,-67.86,0.03,0.01,-0.02,0.0
2013-10-30 15:00:00,72.45,0.0,-72.57,0.12,0.0,-0.01,0.0
2013-10-30 18:00:00,73.8,0.0,-73.97,0.18,0.0,-0.01,0.0
2013-10-30 21:00:00,53.18,0.0,-53.17,0.0,0.0,-0.01,0.0
2013-10-31 00:00:00,47.55,0.0,-47.54,0.0,0.0,-0.01,0.0
2013-10-31 03:00:00,72.4,0.0,-73.3,0.9,0.0,-0.01,0.0
2013-10-31 06:00:00,76.89,0.0,-78.18,1.29,0.0,-0.01,0.0
2013-10-31 09:00:00,71.39,0.0,-71.45,0.06,0.01,-0.01,0.0
2013-10-31 12:00:00,69.51,0.0,-69.57,0.05,0.01,-0.02,0.0
2013-10-31 15:00:00,74.45,0.0,-74.58,0.13,0.0,-0.02,0.0
2013-10-31 18:00:00,75.6,0.0,-75.73,0.13,0.0,-0.01,0.0
2013-10-31 21:00:00,53.82,0.0,-53.82,0.0,0.0,-0.02,0.0
2013-11-01 00:00:00,44.86,0.0,-44.86,0.0,0.0,-0.02,0.0
2013-11-01 03:00:00,67.86,0.0,-67.97,0.1,0.0,-0.02,0.0
2013-11-01 06:00:00,72.47,0.0,-72.66,0.19,0.0,-0.02,0.0
2013-11-01 09:00:00,66.51,0.0,-66.55,0.06,0.0,-0.1,0.06
2013-11-01 12:00:00,64.79,0.0,-64.82,0.05,0.0,-0.09,0.06
2013-11-01 15:00:00,69.24,0.0,-69.31,0.09,0.0,-0.07,0.04
2013-11-01 18:00:00,70.28,0.0,-70.38,0.12,0.0,-0.07,0.04
2013-11-01 21:00:00,50.65,0.0,-50.64,0.02,0.0,-0.07,0.04
2013-11-02 00:00:00,38.41,0.0,-38.41,0.0,0.0,-0.02,0.0
2013-11-02 03:00:00,55.44,0.0,-55.6,0.17,0.0,-0.02,0.0
2013-11-02 06:00:00,59.17,0.0,-59.82,0.66,0.0,-0.02,0.0
2013-11-02 09:00:00,54.92,0.0,-55.05,0.45,0.0,-1.09,0.76
2013-11-02 12:00:00,53.57,0.0,-53.66,0.44,0.0,-1.2,0.84
2013-11-02 15:00:00,56.72,0.0,-56.95,0.57,0.0,-1.16,0.81
2013-11-02 18:00:00,57.52,0.0,-57.95,0.78,0.0,-1.19,0.83
2013-11-02 21:00:00,43.31,0.0,-43.33,0.41,0.0,-1.32,0.92
2013-11-03 00:00:00,44.07,0.0,-44.08,0.4,0.0,-1.32,0.92
2013-11-03 03:00:00,66.0,0.0,-66.35,0.72,0.0,-1.28,0.9
2013-11-03 06:00:00,71.38,0.0,-71.99,0.96,0.0,-1.2,0.84
2013-11-03 09:00:00,65.65,0.0,-65.77,0.86,0.0,-2.49,1.76
2013-11-03 12:00:00,63.92,0.0,-63.92,0.66,0.0,-2.27,1.6
2013-11-03 15:00:00,68.01,0.0,-68.17,0.39,0.0,-0.81,0.57
2013-11-03 18:00:00,69.24,0.0,-69.63,0.62,0.0,-0.77,0.54
2013-11-03 21:00:00,50.72,0.0,-50.71,0.21,0.0,-0.78,0.54
2013-11-04 00:00:00,48.37,0.0,-48.35,0.14,0.0,-0.53,0.37
2013-11-04 03:00:00,73.2,0.0,-73.68,0.58,0.0,-0.36,0.25
2013-11-04 06:00:00,77.97,0.0,-80.59,2.66,0.0,-0.11,0.07
2013-11-04 09:00:00,72.68,0.0,-73.48,0.87,0.0,-0.22,0.15
2013-11-04 12:00:00,71.03,0.0,-71.3,0.34,0.0,-0.23,0.15
2013-11-04 15:00:00,75.61,0.0,-76.2,0.65,0.0,-0.22,0.15
2013-11-04 18:00:00,76.38,0.0,-77.92,1.61,0.0,-0.22,0.15
2013-11-04 21:00:00,56.01,0.0,-56.14,0.2,0.0,-0.22,0.15
2013-11-05 00:00:00,50.16,0.0,-50.15,0.05,0.0,-0.21,0.14
2013-11-05 03:00:00,77.04,0.0,-77.53,0.53,0.0,-0.15,0.1
2013-11-05 06:00:00,82.63,0.0,-84.23,1.62,0.0,-0.1,0.07
2013-11-05 09:00:00,76.22,0.0,-76.73,0.61,0.0,-0.34,0.23
2013-11-05 12:00:00,74.2,0.0,-74.48,0.37,0.0,-0.35,0.24
2013-11-05 15:00:00,79.25,0.0,-79.78,0.6,0.0,-0.25,0.17
2013-11-05 18:00:00,80.68,0.0,-81.49,0.84,0.0,-0.13,0.08
2013-11-05 21:00:00,57.97,0.0,-58.02,0.07,0.0,-0.1,0.06
2013-11-06 00:00:00,44.0,0.0,-44.0,0.02,0.0,-0.1,0.06
2013-11-06 03:00:00,65.41,0.0,-66.16,0.78,0.0,-0.1,0.06
2013-11-06 06:00:00,69.62,0.0,-70.95,1.36,0.0,-0.1,0.06
2013-11-06 09:00:00,64.63,0.0,-65.02,0.46,0.0,-0.27,0.19
2013-11-06 12:00:00,63.06,0.0,-63.32,0.33,0.01,-0.28,0.19
2013-11-06 15:00:00,67.04,0.0,-67.62,0.66,0.0,-0.27,0.18
2013-11-06 18:00:00,67.82,0.0,-68.72,0.97,0.0,-0.27,0.18
2013-11-06 21:00:00,49.79,0.0,-49.81,0.09,0.0,-0.22,0.15
2013-11-07 00:00:00,39.75,0.0,-39.75,0.06,0.0,-0.21,0.14
2013-11-07 03:00:00,56.67,0.0,-57.58,0.91,0.0,-0.02,0.01
2013-11-07 06:00:00,60.9,0.0,-62.12,1.23,0.0,-0.02,0.01
2013-11-07 09:00:00,56.76,0.0,-57.18,0.41,0.01,-0.02,0.01
2013-11-07 12:00:00,55.44,0.0,-55.74,0.28,0.02,-0.02,0.01
2013-11-07 15:00:00,58.67,0.0,-59.19,0.52,0.0,-0.01,0.0
2013-11-07 18:00:00,59.5,0.0,-60.11,0.62,0.0,-0.01,0.0
2013-11-07 21:00:00,44.86,0.0,-44.88,0.02,0.0,-0.01,0.0
2013-11-08 00:00:00,44.04,0.0,-44.04,0.0,0.0,-0.01,0.0
2013-11-08 03:00:00,65.0,0.0,-65.45,0.45,0.0,-0.01,0.0
2013-11-08 06:00:00,70.06,0.0,-71.33,1.26,0.0,-0.01,0.0
2013-11-08 09:00:00,64.84,0.0,-65.3,0.45,0.01,-0.02,0.0
2013-11-08 12:00:00,63.21,0.0,-63.48,0.27,0.01,-0.02,0.0
2013-11-08 15:00:00,67.09,0.0,-67.62,0.54,0.0,-0.01,0.0
2013-11-08 18:00:00,68.17,0.0,-68.94,0.78,0.0,-0.01,0.0
2013-11-08 21:00:00,50.44,0.0,-50.52,0.08,0.0,-0.01,0.0
2013-11-09 00:00:00,49.79,0.0,-49.79,0.0,0.0,-0.02,0.0
2013-11-09 03:00:00,76.17,0.0,-76.76,0.59,0.0,-0.02,0.0
2013-11-09 06:00:00,80.02,0.0,-84.17,4.15,0.0,-0.01,0.0
2013-11-09 09:00:00,75.33,0.0,-76.5,1.36,0.0,-0.65,0.45
2013-11-09 12:00:00,73.71,0.0,-74.18,0.64,0.01,-0.64,0.45
2013-11-09 15:00:00,78.33,0.0,-79.31,0.99,0.0,-0.02,0.01
2013-11-09 18:00:00,78.65,0.0,-81.23,2.58,0.0,-0.01,0.0
2013-11-09 21:00:00,57.9,0.0,-58.17,0.28,0.0,-0.01,0.0
2013-11-10 00:00:00,56.89,0.0,-56.88,0.0,0.0,-0.01,0.0
2013-11-10 03:00:00,89.26,0.0,-90.66,1.4,0.0,-0.01,0.0
2013-11-10 06:00:00,92.95,0.0,-98.95,6.01,0.0,-0.05,0.03
2013-11-10 09:00:00,88.06,0.0,-89.59,1.57,0.0,-0.13,0.08
2013-11-10 12:00:00,86.25,0.0,-86.81,0.58,0.0,-0.09,0.05
2013-11-10 15:00:00,91.56,0.0,-93.26,1.7,0.0,-0.01,0.0
2013-11-10 18:00:00,90.86,0.0,-95.46,4.6,0.0,-0.01,0.0
2013-11-10 21:00:00,66.56,0.0,-66.75,0.2,0.0,-0.01,0.0
2013-11-11 00:00:00,58.5,0.0,-58.52,0.02,0.0,-0.01,0.0
2013-11-11 03:00:00,86.84,0.0,-94.23,7.4,0.0,-0.01,0.0
2013-11-11 06:00:00,90.5,0.0,-100.87,10.37,0.0,-0.01,0.0
2013-11-11 09:00:00,89.33,0.0,-91.58,2.31,0.01,-0.25,0.17
2013-11-11 12:00:00,87.53,0.0,-88.98,1.51,0.02,-0.25,0.17
2013-11-11 15:00:00,92.25,0.0,-95.93,3.67,0.0,-0.01,0.0
