snapshot,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger
2013-11-24 12:00:00,41.07,0.02,-42.32,1.23,0.0,-0.03,0.02
2013-11-24 15:00:00,41.96,0.08,-44.23,2.19,0.0,-0.0,0.0
2013-11-24 18:00:00,40.59,0.08,-42.87,2.2,0.0,-0.0,0.0
2013-11-24 21:00:00,35.29,0.0,-35.79,0.51,0.0,-0.0,0.0
2013-11-25 00:00:00,40.22,0.17,-44.12,3.74,0.0,-0.0,0.0
2013-11-25 03:00:00,42.3,2.04,-63.53,19.18,0.0,0.0,0.0
2013-11-25 06:00:00,42.06,3.43,-63.69,18.2,0.0,-0.0,0.0
2013-11-25 09:00:00,43.66,2.12,-54.18,8.4,0.0,-0.0,0.0
2013-11-25 12:00:00,44.01,1.6,-50.37,4.76,0.0,-0.0,0.0
2013-11-25 15:00:00,43.05,2.0,-50.27,5.21,0.0,-0.0,0.0
2013-11-25 18:00:00,41.01,1.52,-46.58,4.05,0.0,-0.0,0.0
2013-11-25 21:00:00,37.08,0.41,-38.51,1.03,0.0,-0.0,0.0
2013-11-26 00:00:00,39.33,2.11,-47.74,6.3,0.0,-0.0,0.0
2013-11-26 03:00:00,40.45,7.7,-69.01,20.87,0.0,-0.0,0.0
2013-11-26 06:00:00,40.46,11.86,-69.02,16.69,0.0,-0.0,0.0
2013-11-26 09:00:00,42.64,8.72,-58.63,7.27,0.0,-0.0,0.0
2013-11-26 12:00:00,43.73,6.5,-54.5,4.27,0.0,-0.0,0.0
2013-11-26 15:00:00,42.76,8.63,-54.39,3.0,0.0,-0.0,0.0
2013-11-26 18:00:00,41.16,6.98,-50.31,2.16,0.0,-0.0,0.0
2013-11-26 21:00:00,38.01,2.82,-41.52,0.7,0.0,-0.0,0.0
2013-11-27 00:00:00,36.95,6.7,-45.94,2.29,0.0,-0.0,0.0
2013-11-27 03:00:00,39.65,13.0,-66.41,13.76,0.0,-0.0,0.0
2013-11-27 06:00:00,40.33,12.18,-66.07,13.58,0.0,-0.09,0.06
2013-11-27 09:00:00,40.9,9.24,-56.17,6.09,0.0,-0.23,0.16
2013-11-27 12:00:00,41.31,7.56,-52.29,3.5,0.0,-0.27,0.19
2013-11-27 15:00:00,40.44,8.19,-52.22,3.72,0.0,-0.45,0.32
2013-11-27 18:00:00,38.44,7.0,-48.23,2.93,0.0,-0.48,0.34
2013-11-27 21:00:00,34.95,4.07,-39.89,1.03,0.0,-0.51,0.36
2013-11-28 00:00:00,35.38,6.0,-43.53,2.29,0.0,-0.49,0.35
2013-11-28 03:00:00,40.02,9.39,-62.69,13.39,0.0,-0.4,0.28
2013-11-28 06:00:00,41.02,9.25,-62.43,12.29,0.0,-0.45,0.32
2013-11-28 09:00:00,40.78,7.53,-53.14,5.02,0.0,-0.62,0.44
2013-11-28 12:00:00,40.7,6.25,-49.49,2.72,0.0,-0.63,0.45
2013-11-28 15:00:00,40.25,6.33,-49.41,3.01,0.0,-0.62,0.44
2013-11-28 18:00:00,38.48,5.04,-45.68,2.35,0.0,-0.65,0.46
2013-11-28 21:00:00,34.83,2.1,-37.86,1.07,0.0,-0.49,0.35
2013-11-29 00:00:00,36.55,2.3,-41.03,2.23,0.0,-0.18,0.13
2013-11-29 03:00:00,41.77,7.15,-58.84,9.92,0.0,-0.0,0.0
2013-11-29 06:00:00,42.57,6.79,-58.56,9.2,0.0,-0.0,0.0
2013-11-29 09:00:00,42.0,1.84,-49.92,6.09,0.0,-0.01,0.01
2013-11-29 12:00:00,41.56,1.32,-46.53,3.65,0.0,-0.01,0.01
2013-11-29 15:00:00,40.89,2.11,-46.46,3.46,0.0,-0.01,0.01
2013-11-29 18:00:00,38.72,1.63,-42.94,2.59,0.0,-0.01,0.01
2013-11-29 21:00:00,34.5,0.55,-36.38,1.33,0.0,-0.01,0.0
2013-11-30 00:00:00,39.7,1.55,-44.91,3.67,0.0,-0.0,0.0
2013-11-30 03:00:00,43.02,3.11,-60.09,13.96,0.0,-0.0,0.0
2013-11-30 06:00:00,42.87,2.08,-55.57,10.62,0.0,-0.0,0.0
2013-11-30 09:00:00,42.89,0.52,-48.23,4.82,0.0,-0.0,0.0
2013-11-30 12:00:00,42.14,0.39,-45.56,3.03,0.0,-0.0,0.0
2013-11-30 15:00:00,42.59,0.89,-47.64,4.15,0.0,-0.0,0.0
2013-11-30 18:00:00,41.52,0.74,-46.06,3.79,0.0,-0.0,0.0
2013-11-30 21:00:00,37.38,0.24,-39.06,1.44,0.0,-0.0,0.0
2013-12-01 00:00:00,38.38,0.6,-42.83,3.85,0.0,-0.0,0.0
2013-12-01 03:00:00,42.07,2.22,-57.27,12.98,0.0,-0.0,0.0
2013-12-01 06:00:00,41.82,1.36,-53.01,9.86,0.0,-0.1,0.07
2013-12-01 09:00:00,41.63,0.55,-46.05,3.99,0.0,-0.43,0.3
2013-12-01 12:00:00,40.89,0.47,-43.49,2.26,0.0,-0.44,0.31
2013-12-01 15:00:00,41.34,2.63,-45.47,1.62,0.0,-0.43,0.3
2013-12-01 18:00:00,39.95,2.55,-44.0,1.58,0.0,-0.27,0.19
2013-12-01 21:00:00,35.27,0.82,-36.72,0.71,0.0,-0.28,0.2
2013-12-02 00:00:00,37.56,1.27,-40.71,1.95,0.0,-0.21,0.15
2013-12-02 03:00:00,42.03,9.02,-58.36,7.36,0.0,-0.16,0.11
2013-12-02 06:00:00,42.37,9.0,-58.28,6.91,0.0,0.0,0.0
2013-12-02 09:00:00,43.21,3.22,-49.69,3.26,0.0,-0.0,0.0
2013-12-02 12:00:00,42.71,1.54,-46.28,2.02,0.0,-0.0,0.0
2013-12-02 15:00:00,41.78,2.56,-46.19,1.85,0.0,-0.0,0.0
2013-12-02 18:00:00,39.47,1.95,-42.77,1.34,0.0,-0.0,0.0
2013-12-02 21:00:00,34.49,0.49,-35.52,0.55,0.0,-0.01,0.01
2013-12-03 00:00:00,38.4,6.47,-45.52,0.65,0.0,-0.01,0.01
2013-12-03 03:00:00,40.69,15.09,-65.68,9.91,0.0,-0.01,0.01
2013-12-03 06:00:00,40.74,15.34,-65.53,9.45,0.0,-0.01,0.01
2013-12-03 09:00:00,42.72,10.35,-55.73,2.66,0.0,-0.01,0.01
2013-12-03 12:00:00,43.86,6.87,-51.85,1.12,0.0,-0.02,0.01
2013-12-03 15:00:00,42.38,8.22,-51.76,1.17,0.0,-0.01,0.01
2013-12-03 18:00:00,40.01,6.89,-47.86,0.97,0.0,-0.01,0.01
2013-12-03 21:00:00,37.08,2.32,-39.59,0.2,0.0,-0.02,0.01
2013-12-04 00:00:00,38.49,4.38,-44.1,1.24,0.0,-0.01,0.01
2013-12-04 03:00:00,41.26,12.05,-63.46,10.15,0.0,-0.01,0.0
2013-12-04 06:00:00,41.71,12.04,-63.32,9.57,0.0,-0.01,0.0
2013-12-04 09:00:00,43.8,5.88,-53.9,4.22,0.0,-0.0,0.0
2013-12-04 12:00:00,44.12,3.46,-50.17,2.58,0.0,-0.0,0.0
2013-12-04 15:00:00,43.41,4.47,-50.08,2.19,0.0,-0.0,0.0
2013-12-04 18:00:00,41.67,3.34,-46.3,1.29,0.0,-0.0,0.0
2013-12-04 21:00:00,37.11,0.79,-38.37,0.48,0.0,-0.01,0.0
2013-12-05 00:00:00,39.45,1.22,-42.03,1.35,0.0,-0.01,0.0
2013-12-05 03:00:00,42.16,8.66,-60.31,9.48,0.0,-0.0,0.0
2013-12-05 06:00:00,42.59,7.95,-60.24,9.71,0.0,-0.06,0.04
2013-12-05 09:00:00,44.86,1.39,-51.33,5.13,0.0,-0.18,0.13
2013-12-05 12:00:00,44.82,0.72,-47.78,2.3,0.0,-0.19,0.13
2013-12-05 15:00:00,44.17,1.06,-47.69,2.52,0.0,-0.19,0.13
2013-12-05 18:00:00,41.87,0.71,-44.14,1.61,0.0,-0.2,0.14
2013-12-05 21:00:00,36.02,0.22,-36.63,0.46,0.0,-0.22,0.15
2013-12-06 00:00:00,40.38,0.51,-43.11,2.27,0.0,-0.18,0.13
2013-12-06 03:00:00,42.62,3.56,-61.94,15.81,0.0,-0.16,0.11
2013-12-06 06:00:00,42.6,3.27,-61.98,16.15,0.0,-0.13,0.09
2013-12-06 09:00:00,44.16,1.14,-52.77,7.55,0.0,-0.27,0.19
2013-12-06 12:00:00,44.1,0.77,-49.09,4.3,0.0,-0.28,0.2
2013-12-06 15:00:00,43.42,1.04,-49.0,4.62,0.0,-0.27,0.19
2013-12-06 18:00:00,41.79,0.59,-45.37,3.07,0.0,-0.27,0.19
2013-12-06 21:00:00,37.6,0.07,-38.27,0.69,0.0,-0.3,0.21
2013-12-07 00:00:00,39.62,0.72,-46.96,6.7,0.0,-0.25,0.17
2013-12-07 03:00:00,41.57,2.13,-62.93,19.28,0.0,-0.2,0.14
2013-12-07 06:00:00,41.65,1.74,-58.04,14.69,0.0,-0.12,0.09
2013-12-07 09:00:00,42.42,0.51,-50.33,7.44,0.0,-0.13,0.09
2013-12-07 12:00:00,42.39,0.47,-47.58,4.75,0.0,-0.12,0.08
2013-12-07 15:00:00,42.61,1.36,-49.77,5.83,0.0,-0.1,0.07
2013-12-07 18:00:00,41.0,1.98,-48.08,5.12,0.0,-0.07,0.05
2013-12-07 21:00:00,37.49,0.67,-40.71,2.57,0.0,-0.07,0.05
2013-12-08 00:00:00,36.93,1.39,-45.42,7.12,0.0,-0.04,0.02
2013-12-08 03:00:00,40.4,3.42,-60.64,16.82,0.0,-0.02,0.01
2013-12-08 06:00:00,39.95,1.86,-55.84,14.03,0.0,-0.0,0.0
2013-12-08 09:00:00,40.3,0.84,-48.46,7.41,0.0,-0.32,0.22
2013-12-08 12:00:00,40.57,0.72,-45.89,4.69,0.0,-0.33,0.23
2013-12-08 15:00:00,40.7,3.71,-47.99,3.67,0.0,-0.33,0.23
2013-12-08 18:00:00,38.87,3.39,-46.3,4.14,0.0,-0.33,0.23
2013-12-08 21:00:00,35.21,1.49,-38.59,1.98,0.0,-0.33,0.23
2013-12-09 00:00:00,34.95,2.83,-40.39,2.62,0.0,-0.01,0.0
2013-12-09 03:00:00,40.31,6.1,-57.82,11.41,0.0,-0.01,0.0
2013-12-09 06:00:00,41.01,6.66,-57.46,9.79,0.0,-0.01,0.0
2013-12-09 09:00:00,40.62,4.64,-49.02,3.76,0.0,-0.01,0.0
2013-12-09 12:00:00,40.62,3.31,-45.72,1.78,0.0,-0.0,0.0
2013-12-09 15:00:00,39.84,3.98,-45.64,1.82,0.0,-0.0,0.0
2013-12-09 18:00:00,37.2,3.49,-42.16,1.46,0.0,-0.0,0.0
2013-12-09 21:00:00,33.02,1.61,-35.13,0.49,0.0,-0.0,0.0
2013-12-10 00:00:00,37.25,3.75,-42.08,1.08,0.0,-0.0,0.0
2013-12-10 03:00:00,41.19,11.14,-60.38,8.05,0.0,-0.0,0.0
2013-12-10 06:00:00,41.3,10.73,-60.18,8.15,0.0,-0.0,0.0
2013-12-10 09:00:00,42.55,5.74,-51.29,3.05,0.0,-0.19,0.13
2013-12-10 12:00:00,43.13,3.35,-47.77,1.34,0.0,-0.2,0.14
2013-12-10 15:00:00,42.14,4.26,-47.68,1.34,0.0,-0.2,0.14
2013-12-10 18:00:00,39.5,3.53,-44.09,1.11,0.0,-0.2,0.14
2013-12-10 21:00:00,35.03,1.28,-36.62,0.38,0.0,-0.2,0.14
2013-12-11 00:00:00,38.75,4.17,-43.69,0.83,0.0,-0.2,0.14
2013-12-11 03:00:00,41.61,12.24,-62.83,9.02,0.0,-0.14,0.1
2013-12-11 06:00:00,41.68,11.88,-62.78,9.22,0.0,-0.01,0.01
2013-12-11 09:00:00,43.24,6.9,-53.44,3.31,0.0,-0.02,0.01
2013-12-11 12:00:00,44.31,4.5,-49.73,0.93,0.0,-0.02,0.01
2013-12-11 15:00:00,43.25,5.4,-49.63,0.99,0.0,-0.02,0.01
2013-12-11 18:00:00,40.87,4.35,-45.92,0.7,0.0,-0.02,0.01
2013-12-11 21:00:00,36.33,1.6,-38.05,0.14,0.0,-0.02,0.01
2013-12-12 00:00:00,38.56,4.56,-43.84,0.72,0.0,-0.02,0.01
2013-12-12 03:00:00,40.94,13.23,-63.16,9.0,0.0,-0.01,0.01
2013-12-12 06:00:00,41.3,13.07,-62.86,8.49,0.0,-0.01,0.0
2013-12-12 09:00:00,42.24,8.74,-53.5,2.52,0.0,-0.01,0.0
2013-12-12 12:00:00,42.81,6.14,-49.83,0.88,0.0,-0.01,0.0
2013-12-12 15:00:00,41.79,6.87,-49.75,1.09,0.0,-0.01,0.0
2013-12-12 18:00:00,39.83,5.39,-45.97,0.75,0.0,-0.01,0.0
2013-12-12 21:00:00,36.25,1.74,-38.11,0.12,0.0,-0.01,0.01
2013-12-13 00:00:00,37.41,5.7,-43.89,0.78,0.0,-0.01,0.01
2013-12-13 03:00:00,39.03,14.05,-63.3,10.22,0.0,-0.01,0.01
2013-12-13 06:00:00,39.49,14.17,-62.7,9.04,0.0,-0.01,0.01
2013-12-13 09:00:00,40.56,10.22,-53.37,2.59,0.0,-0.01,0.01
2013-12-13 12:00:00,41.53,7.02,-49.76,1.21,0.0,-0.01,0.01
2013-12-13 15:00:00,40.46,7.97,-49.71,1.27,0.0,-0.01,0.01
2013-12-13 18:00:00,39.06,5.94,-45.84,0.84,0.0,-0.01,0.01
2013-12-13 21:00:00,36.85,1.73,-38.79,0.22,0.0,-0.01,0.01
2013-12-14 00:00:00,38.17,5.87,-44.78,0.74,0.0,-0.01,0.01
2013-12-14 03:00:00,41.24,12.54,-59.77,5.99,0.0,-0.01,0.0
2013-12-14 06:00:00,41.41,10.45,-55.08,3.22,0.0,-0.01,0.01
2013-12-14 09:00:00,41.43,3.55,-47.81,3.08,0.0,-0.81,0.57
2013-12-14 12:00:00,41.08,2.79,-45.26,1.64,0.0,-0.87,0.61
2013-12-14 15:00:00,41.51,4.2,-47.33,1.87,0.0,-0.87,0.61
2013-12-14 18:00:00,40.45,3.79,-45.69,1.7,0.0,-0.86,0.61
2013-12-14 21:00:00,36.99,1.35,-38.77,0.7,0.0,-0.91,0.64
2013-12-15 00:00:00,36.75,2.5,-40.56,1.55,0.0,-0.83,0.59
2013-12-15 03:00:00,40.56,5.27,-53.88,8.09,0.0,-0.17,0.12
2013-12-15 06:00:00,40.04,3.24,-49.62,6.35,0.0,-0.04,0.03
2013-12-15 09:00:00,39.59,1.73,-43.17,2.14,0.0,-1.02,0.72
2013-12-15 12:00:00,39.07,1.13,-40.94,1.04,0.0,-1.05,0.74
2013-12-15 15:00:00,39.66,2.05,-42.78,1.37,0.0,-1.01,0.71
2013-12-15 18:00:00,38.26,1.95,-41.29,1.38,0.0,-1.01,0.71
2013-12-15 21:00:00,33.73,0.65,-34.53,0.46,0.0,-1.03,0.73
2013-12-16 00:00:00,33.89,1.65,-35.91,0.67,0.0,-1.03,0.72
2013-12-16 03:00:00,39.09,4.56,-51.12,7.75,0.0,-0.99,0.7
2013-12-16 06:00:00,39.44,3.75,-50.77,7.9,0.0,-1.09,0.77
2013-12-16 09:00:00,39.24,2.2,-43.43,2.37,0.0,-1.3,0.92
2013-12-16 12:00:00,38.64,1.44,-40.56,0.78,0.0,-1.04,0.73
2013-12-16 15:00:00,37.93,1.94,-40.5,0.77,0.0,-0.47,0.33
2013-12-16 18:00:00,35.48,1.51,-37.48,0.63,0.0,-0.49,0.34
2013-12-16 21:00:00,30.84,0.45,-31.34,0.14,0.0,-0.32,0.22
2013-12-17 00:00:00,37.2,1.8,-39.64,0.69,0.0,-0.21,0.15
2013-12-17 03:00:00,43.38,3.86,-56.67,9.44,0.0,-0.04,0.02
2013-12-17 06:00:00,43.02,3.82,-56.77,9.93,0.0,-0.03,0.02
2013-12-17 09:00:00,42.98,2.75,-48.42,2.69,0.0,-0.01,0.0
2013-12-17 12:00:00,42.39,2.0,-45.08,0.68,0.0,-0.0,0.0
2013-12-17 15:00:00,41.54,2.88,-44.98,0.58,0.0,-0.05,0.03
2013-12-17 18:00:00,39.0,2.47,-41.71,0.26,0.0,-0.05,0.03
2013-12-17 21:00:00,33.82,0.83,-34.66,0.02,0.0,-0.06,0.04
2013-12-18 00:00:00,34.78,3.31,-38.53,0.45,0.0,-0.06,0.04
2013-12-18 03:00:00,40.75,7.35,-55.02,6.94,0.0,-0.06,0.04
2013-12-18 06:00:00,41.51,6.57,-54.77,6.69,0.0,-0.05,0.04
2013-12-18 09:00:00,40.05,4.31,-46.77,2.69,0.0,-0.94,0.66
2013-12-18 12:00:00,39.23,3.41,-43.62,1.27,0.0,-0.98,0.69
2013-12-18 15:00:00,38.56,3.9,-43.55,1.37,0.0,-0.98,0.69
2013-12-18 18:00:00,36.54,3.24,-40.28,0.79,0.0,-0.98,0.69
2013-12-18 21:00:00,32.14,1.32,-33.59,0.43,0.0,-1.0,0.7
2013-12-19 00:00:00,35.28,2.82,-38.99,1.17,0.0,-0.94,0.66
2013-12-19 03:00:00,42.72,5.28,-55.65,7.86,0.0,-0.71,0.5
2013-12-19 06:00:00,42.79,5.12,-55.68,7.79,0.0,-0.09,0.06
2013-12-19 09:00:00,40.97,3.87,-47.53,2.71,0.0,-0.09,0.07
2013-12-19 12:00:00,39.87,2.99,-44.27,1.42,0.0,-0.06,0.04
2013-12-19 15:00:00,39.43,3.34,-44.18,1.41,0.0,-0.05,0.03
2013-12-19 18:00:00,37.51,2.56,-40.94,0.88,0.0,-0.05,0.03
2013-12-19 21:00:00,32.75,1.12,-34.07,0.23,0.0,-0.06,0.04
2013-12-20 00:00:00,38.14,1.61,-40.74,1.0,0.0,-0.06,0.04
2013-12-20 03:00:00,43.01,5.93,-58.36,9.44,0.0,-0.04,0.03
2013-12-20 06:00:00,43.17,5.39,-58.25,9.7,0.0,-0.04,0.03
2013-12-20 09:00:00,43.91,1.8,-49.67,4.2,0.0,-0.8,0.56
2013-12-20 12:00:00,42.92,1.46,-46.27,2.15,0.0,-0.89,0.63
2013-12-20 15:00:00,42.62,2.06,-46.18,1.77,0.0,-0.9,0.63
2013-12-20 18:00:00,40.21,1.28,-42.74,1.55,0.0,-1.01,0.71
2013-12-20 21:00:00,35.12,0.64,-36.17,0.79,0.0,-1.3,0.92
2013-12-21 00:00:00,36.9,1.37,-40.95,3.08,0.0,-1.33,0.94
2013-12-21 03:00:00,40.79,3.28,-54.48,10.76,0.0,-1.22,0.86
2013-12-21 06:00:00,40.29,1.96,-50.22,8.4,0.0,-1.44,1.02
2013-12-21 09:00:00,39.21,0.07,-43.68,5.2,0.0,-2.69,1.9
2013-12-21 12:00:00,38.83,0.06,-41.39,3.3,0.0,-2.75,1.94
2013-12-21 15:00:00,39.36,0.79,-43.26,3.91,0.0,-2.72,1.92
2013-12-21 18:00:00,38.13,0.29,-41.78,4.17,0.0,-2.76,1.95
2013-12-21 21:00:00,34.1,0.05,-35.53,2.23,0.0,-2.89,2.04
2013-12-22 00:00:00,34.58,0.05,-37.31,3.5,0.0,-2.82,1.99
2013-12-22 03:00:00,41.14,0.28,-49.49,8.82,0.0,-2.54,1.79
2013-12-22 06:00:00,39.68,0.13,-45.96,6.92,0.0,-2.61,1.84
2013-12-22 09:00:00,37.54,0.07,-40.06,3.25,0.0,-2.72,1.92
2013-12-22 12:00:00,36.44,0.06,-37.87,2.19,0.0,-2.76,1.94
2013-12-22 15:00:00,37.35,0.73,-39.53,2.24,0.0,-2.68,1.89
2013-12-22 18:00:00,36.05,0.65,-38.29,2.33,0.0,-2.54,1.79
2013-12-22 21:00:00,31.25,0.13,-32.15,1.54,0.0,-2.61,1.84
2013-12-23 00:00:00,31.99,0.15,-33.47,2.09,0.0,-2.54,1.79
2013-12-23 03:00:00,40.2,1.13,-47.33,6.65,0.0,-2.21,1.56
2013-12-23 06:00:00,40.58,0.18,-47.22,7.08,0.0,-2.1,1.48
2013-12-23 09:00:00,38.02,0.03,-40.47,3.27,0.0,-2.88,2.03
2013-12-23 12:00:00,36.64,0.03,-37.8,2.0,0.0,-2.98,2.1
2013-12-23 15:00:00,36.31,0.61,-37.73,1.64,0.0,-2.83,1.99
2013-12-23 18:00:00,33.96,0.44,-34.99,1.43,0.0,-2.84,2.0
2013-12-23 21:00:00,28.99,0.14,-29.34,1.1,0.0,-3.02,2.13
2013-12-24 00:00:00,29.11,0.35,-29.96,1.38,0.0,-2.99,2.11
2013-12-24 03:00:00,36.81,1.12,-41.94,4.79,0.0,-2.66,1.88
2013-12-24 06:00:00,37.18,0.07,-42.01,5.53,0.0,-2.64,1.86
2013-12-24 09:00:00,34.6,0.08,-36.13,2.44,0.0,-3.39,2.39
2013-12-24 12:00:00,32.97,0.04,-33.76,1.77,0.0,-3.45,2.43
2013-12-24 15:00:00,32.73,0.28,-33.68,1.68,0.0,-3.44,2.43
2013-12-24 18:00:00,30.71,0.12,-31.34,1.53,0.0,-3.46,2.44
2013-12-24 21:00:00,26.18,0.02,-26.4,1.21,0.0,-3.41,2.4
2013-12-25 00:00:00,32.45,0.02,-32.9,1.37,0.0,-3.19,2.25
2013-12-25 03:00:00,42.31,0.1,-46.39,4.56,0.0,-2.0,1.41
2013-12-25 06:00:00,41.88,0.01,-46.82,5.39,0.0,-1.56,1.1
2013-12-25 09:00:00,38.26,0.01,-40.12,2.26,0.0,-1.39,0.98
2013-12-25 12:00:00,36.64,0.0,-37.37,1.12,0.0,-1.34,0.94
2013-12-25 15:00:00,36.46,0.01,-37.27,1.0,0.0,-0.68,0.48
2013-12-25 18:00:00,34.1,0.0,-34.74,0.8,0.0,-0.55,0.39
2013-12-25 21:00:00,28.93,0.0,-29.04,0.26,0.0,-0.52,0.36
2013-12-26 00:00:00,36.34,0.0,-36.73,0.53,0.0,-0.44,0.31
2013-12-26 03:00:00,43.23,0.01,-52.25,9.08,0.0,-0.24,0.17
2013-12-26 06:00:00,42.97,0.01,-52.63,9.67,0.0,-0.07,0.05
2013-12-26 09:00:00,41.82,0.0,-44.96,3.15,0.0,-0.07,0.05
2013-12-26 12:00:00,40.85,0.0,-41.84,1.0,0.0,-0.07,0.04
2013-12-26 15:00:00,40.69,0.0,-41.73,1.07,0.0,-0.09,0.06
2013-12-26 18:00:00,38.23,0.0,-38.82,0.63,0.0,-0.11,0.08
2013-12-26 21:00:00,32.29,0.0,-32.29,0.05,0.0,-0.17,0.11
2013-12-27 00:00:00,32.53,0.0,-32.74,0.26,0.0,-0.17,0.11
2013-12-27 03:00:00,41.45,0.0,-46.3,4.89,0.0,-0.14,0.1
2013-12-27 06:00:00,41.79,0.0,-46.28,4.58,0.0,-0.28,0.19
2013-12-27 09:00:00,38.41,0.0,-39.67,1.65,0.0,-1.33,0.93
2013-12-27 12:00:00,36.61,0.0,-37.04,0.84,0.0,-1.42,1.0
2013-12-27 15:00:00,36.44,0.0,-36.97,0.96,0.0,-1.45,1.02
2013-12-27 18:00:00,33.99,0.0,-34.35,0.8,0.0,-1.5,1.05
2013-12-27 21:00:00,29.2,0.0,-29.26,0.44,0.0,-1.3,0.92
2013-12-28 00:00:00,36.45,0.0,-37.03,0.91,0.0,-1.14,0.8
2013-12-28 03:00:00,43.9,0.0,-49.28,5.63,0.0,-0.83,0.59
2013-12-28 06:00:00,42.01,0.0,-45.9,4.14,0.0,-0.88,0.62
2013-12-28 09:00:00,39.07,0.0,-39.99,1.17,0.0,-0.83,0.58
2013-12-28 12:00:00,37.45,0.0,-37.73,0.41,0.0,-0.41,0.29
2013-12-28 15:00:00,38.85,0.0,-39.39,0.64,0.0,-0.31,0.22
2013-12-28 18:00:00,37.56,0.0,-38.24,0.77,0.0,-0.31,0.22
2013-12-28 21:00:00,32.46,0.0,-32.58,0.22,0.0,-0.32,0.22
2013-12-29 00:00:00,40.31,0.0,-42.17,1.92,0.0,-0.19,0.13
2013-12-29 03:00:00,44.1,0.01,-56.44,12.33,0.0,-0.0,0.0
2013-12-29 06:00:00,43.42,0.0,-52.4,8.98,0.0,-0.0,0.0
2013-12-29 09:00:00,42.75,0.0,-45.53,2.78,0.0,-0.01,0.01
2013-12-29 12:00:00,41.71,0.0,-42.93,1.23,0.0,-0.02,0.01
2013-12-29 15:00:00,42.98,0.0,-44.87,1.89,0.0,-0.01,0.01
2013-12-29 18:00:00,41.38,0.01,-43.5,2.11,0.0,-0.01,0.01
2013-12-29 21:00:00,35.51,0.0,-36.31,0.81,0.0,-0.02,0.01
2013-12-30 00:00:00,37.95,0.01,-40.76,2.81,0.0,-0.02,0.01
2013-12-30 03:00:00,41.69,0.51,-58.48,16.28,0.0,-0.01,0.01
2013-12-30 06:00:00,42.27,0.46,-58.26,15.53,0.0,-0.01,0.01
2013-12-30 09:00:00,42.66,0.1,-49.67,6.92,0.0,-0.05,0.03
2013-12-30 12:00:00,42.69,0.08,-46.28,3.52,0.0,-0.05,0.04
2013-12-30 15:00:00,41.88,0.62,-46.21,3.72,0.0,-0.05,0.03
2013-12-30 18:00:00,39.43,0.4,-42.75,2.94,0.0,-0.05,0.04
2013-12-30 21:00:00,34.39,0.06,-35.52,1.08,0.0,-0.06,0.04
2013-12-31 00:00:00,36.96,0.18,-40.34,3.21,0.0,-0.06,0.04
2013-12-31 03:00:00,42.59,1.61,-57.8,13.61,0.0,-0.04,0.03
2013-12-31 06:00:00,43.13,0.66,-57.68,13.9,0.0,-0.04,0.03
2013-12-31 09:00:00,42.4,0.15,-49.19,6.66,0.0,-0.06,0.04
2013-12-31 12:00:00,41.87,0.17,-45.82,3.78,0.0,-0.02,0.01
2013-12-31 15:00:00,41.24,0.5,-45.74,4.0,0.0,-0.02,0.01
2013-12-31 18:00:00,39.07,0.31,-42.35,2.97,0.0,-0.02,0.01
2013-12-31 21:00:00,34.29,0.13,-35.19,0.77,0.0,-0.02,0.01
