snapshot,AC,BEV charger,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-11-06 03:00:00,-0.0,-72.04,0.0,-511.08,4.22,0.0,-1.11,11.16,-5.12,-1.38,45.26,-173.82,-0.01,0.01,29.94,-194.35,30.55,132.17,791.09,-14.93,-0.13,-26.37,-2.27,14.63,-11.76,-0.19,-11.07,-2.11,0.0,0.0,-26.56,0.0,-16.62,0.0,11.88
2013-11-06 06:00:00,-0.0,-63.56,0.0,-465.57,1.36,0.0,-2.97,3.5,-5.12,-11.61,32.77,-227.36,-0.01,0.02,35.68,-194.35,26.99,134.94,730.47,-15.86,-0.24,-27.78,-2.36,14.64,-11.74,-0.22,-11.12,-1.48,81.8,10.73,-27.48,0.0,-16.79,0.0,12.72
2013-11-06 09:00:00,0.0,-153.17,0.0,-637.49,0.33,0.0,-12.8,5.11,-5.12,-130.99,2.74,-242.41,-0.02,0.01,32.85,-194.35,26.43,125.56,707.39,-14.54,-0.13,-24.96,-0.88,14.69,-10.96,-0.13,-9.66,-0.49,510.61,55.41,-26.54,0.0,-22.91,0.0,6.44
2013-11-06 12:00:00,0.0,-194.55,0.0,-665.15,0.29,0.0,-21.37,1.77,-5.12,-145.81,4.17,-238.39,-0.02,0.01,32.41,-194.35,25.03,104.2,724.56,-14.18,-0.13,-23.78,-0.73,14.79,-10.64,-0.13,-8.89,-0.4,598.22,61.3,-28.22,0.55,-21.4,0.0,5.95
2013-11-06 15:00:00,0.0,-49.88,-0.0,-401.49,0.18,0.0,-1.87,6.26,-5.12,-3.83,38.11,-250.14,-0.01,0.02,33.21,-194.35,25.76,74.89,722.12,-15.19,-0.14,-25.45,-1.21,14.89,-10.63,-0.1,-8.97,-0.4,84.75,7.79,-27.37,0.9,-21.34,0.0,8.63
2013-11-06 18:00:00,-0.0,-53.58,0.0,-421.15,0.68,0.0,1.11,5.2,-5.12,-0.14,71.55,-235.93,-0.01,0.02,32.21,-194.35,29.6,78.5,777.14,-15.38,-0.17,-26.1,-1.77,14.95,-10.3,-0.09,-8.54,-0.34,0.0,0.0,-28.35,0.85,-19.96,0.0,9.48
2013-11-06 21:00:00,0.0,-93.82,0.0,-470.77,0.5,0.0,-1.11,2.94,-5.12,-1.62,61.66,-196.31,-0.01,0.01,30.38,-194.35,32.3,76.24,821.66,-10.95,-0.07,-19.38,-0.31,15.0,-9.61,-0.09,-7.38,-0.21,0.0,0.0,-27.26,0.03,-8.05,0.0,5.7
2013-11-07 00:00:00,0.0,-115.85,-0.0,-471.31,0.01,0.0,-0.68,3.02,-5.12,-6.59,57.63,-167.73,-0.01,0.01,29.58,-194.35,27.87,74.1,817.8,-8.59,-0.07,-15.64,-0.18,15.02,-9.43,-0.09,-7.25,-0.29,0.0,0.0,-25.13,0.47,-1.1,0.0,3.9
2013-11-07 03:00:00,0.0,-105.41,0.0,-469.9,0.0,0.0,-1.7,8.24,-5.12,-7.7,62.37,-173.8,-0.01,0.02,30.49,-194.35,24.0,87.78,816.23,-12.72,-0.14,-22.45,-0.93,15.03,-10.72,-0.2,-9.4,-0.82,0.0,0.0,-27.0,1.85,-10.4,0.0,6.78
2013-11-07 06:00:00,-0.0,-167.83,0.0,-604.63,0.03,0.0,-22.85,2.23,-5.12,-26.76,2.06,-226.77,-0.02,0.01,31.95,-194.35,11.79,105.38,827.02,-13.49,-0.14,-24.04,-1.35,15.05,-10.73,-0.14,-9.54,-0.81,317.57,40.16,-29.37,0.65,-18.74,0.0,2.74
2013-11-07 09:00:00,-0.0,-311.0,0.0,-894.06,0.87,0.0,-35.32,0.38,-5.12,-159.32,0.02,-238.27,-0.02,0.01,25.8,-194.35,7.4,96.53,804.66,-12.43,-0.03,-21.25,-0.6,15.04,-10.11,-0.02,-8.13,-0.33,881.63,100.86,-27.88,0.63,-16.52,0.0,0.91
2013-11-07 12:00:00,0.0,-240.41,0.0,-816.14,1.29,0.0,-28.24,1.2,-5.12,-135.92,0.03,-233.64,-0.02,0.0,18.07,-194.35,6.17,91.57,858.28,-12.15,-0.02,-20.11,-0.53,15.07,-9.85,-0.0,-7.46,-0.26,681.43,73.35,-28.22,1.0,-16.6,0.0,1.57
2013-11-07 15:00:00,-0.0,-54.75,0.0,-505.21,1.16,0.0,3.55,14.56,-5.12,-0.02,40.16,-247.99,-0.01,0.02,29.79,-194.35,8.34,93.0,792.88,-12.94,-0.08,-21.76,-0.72,15.12,-9.84,-0.0,-7.62,-0.27,72.69,6.76,-23.79,0.77,-4.45,0.0,10.11
2013-11-07 18:00:00,-0.0,-38.43,0.0,-425.96,1.58,0.0,18.94,15.46,-5.12,-0.02,71.05,-235.7,-0.01,0.01,28.66,-194.35,9.11,97.73,712.36,-13.06,-0.1,-22.91,-0.78,15.18,-9.58,0.0,-7.45,-0.21,0.0,0.0,-25.05,0.0,-4.45,0.0,13.09
2013-11-07 21:00:00,0.0,-34.41,-0.0,-390.72,1.29,0.0,13.02,11.46,-5.12,-0.02,59.8,-195.83,-0.01,0.01,27.69,-194.35,8.04,97.67,639.26,-9.57,0.0,-17.64,-0.16,15.25,-9.04,0.0,-6.61,-0.09,0.0,0.0,-19.89,0.0,-0.51,0.0,10.48
2013-11-08 00:00:00,-0.0,-23.77,-0.0,-353.89,2.27,0.0,11.65,10.51,-5.12,-0.02,73.21,-164.23,-0.01,0.01,28.87,-194.35,8.01,99.72,547.63,-8.86,0.0,-17.52,-0.03,15.37,-9.71,0.0,-8.59,-0.14,0.0,0.0,-20.87,0.0,-0.27,0.0,10.15
2013-11-08 03:00:00,0.0,-20.67,0.0,-289.64,4.1,0.0,18.54,16.44,-5.12,-0.02,81.9,-169.42,-0.01,0.02,29.35,-194.35,7.89,96.58,483.82,-13.23,-0.05,-26.02,-0.64,15.46,-11.16,-0.1,-11.59,-0.57,0.0,0.0,-23.98,0.0,-3.75,0.0,16.22
2013-11-08 06:00:00,-0.0,-97.0,0.0,-310.03,4.44,0.0,5.93,5.07,-5.12,-19.85,10.57,-220.93,-0.01,0.01,20.95,-194.35,8.08,94.6,437.02,-14.15,-0.19,-28.09,-1.69,15.51,-11.18,-0.16,-11.65,-1.12,295.46,37.75,-28.1,0.0,-4.2,0.0,12.43
2013-11-08 09:00:00,-0.0,-215.38,-0.0,-490.9,0.0,0.0,-16.53,2.38,-5.12,-133.87,0.02,-233.98,-0.02,0.01,7.51,-194.35,7.97,92.06,379.75,-13.02,-0.02,-24.59,-0.68,15.54,-10.49,-0.01,-9.83,-0.33,786.67,89.87,-34.58,0.0,-4.53,0.0,6.44
2013-11-08 12:00:00,0.0,-106.62,0.0,-410.53,0.11,0.0,-2.32,7.79,-5.12,-95.22,0.89,-228.25,-0.02,0.01,8.39,-194.35,10.03,80.1,420.64,-12.7,-0.01,-23.28,-0.48,15.58,-10.2,-0.0,-8.98,-0.22,528.01,57.79,-35.33,0.0,-2.18,0.0,6.46
2013-11-08 15:00:00,0.0,-32.8,0.0,-251.86,0.22,0.0,1.63,52.86,-5.12,-1.89,66.49,-240.5,-0.01,0.02,23.06,-194.35,12.56,70.05,516.86,-13.54,-0.06,-25.37,-0.87,15.66,-10.19,-0.0,-9.18,-0.23,50.96,4.81,-35.76,0.0,-2.52,0.0,9.05
2013-11-08 18:00:00,0.0,-41.6,0.0,-264.43,0.0,0.0,3.33,15.24,-5.12,-0.09,78.88,-225.29,-0.01,0.01,20.9,-194.35,19.48,63.97,603.04,-13.72,-0.07,-26.62,-1.06,15.81,-9.91,0.0,-8.92,-0.16,0.0,0.0,-35.34,0.0,-3.35,0.0,9.4
2013-11-08 21:00:00,-0.0,-82.86,0.0,-299.58,0.0,0.0,1.24,3.14,-5.12,-1.75,53.61,-192.02,-0.01,0.01,20.88,-194.35,25.0,66.63,665.67,-9.99,0.0,-20.14,-0.09,16.12,-9.35,0.0,-7.87,-0.06,0.0,0.0,-33.37,0.0,-0.3,0.0,4.57
2013-11-09 00:00:00,-0.0,-124.76,-0.0,-364.34,0.0,0.0,-0.85,2.15,-5.12,-5.56,30.29,-159.19,-0.01,0.01,20.55,-194.35,29.67,83.28,751.23,-9.76,0.0,-20.06,-0.02,16.4,-10.69,0.0,-10.98,-0.21,0.0,0.0,-33.56,0.0,-0.77,0.0,6.65
2013-11-09 03:00:00,-0.0,-113.32,-0.0,-423.83,0.0,0.0,2.47,1.57,-5.12,-2.12,22.2,-147.23,-0.01,0.01,19.28,-194.35,31.32,108.02,794.01,-15.02,-0.04,-30.99,-1.04,16.53,-12.16,-0.27,-13.98,-1.92,0.0,0.0,-36.18,0.0,-11.58,0.0,13.73
2013-11-09 06:00:00,-0.0,-205.0,0.0,-557.88,0.0,0.0,-3.88,1.69,-5.12,-32.38,0.07,-176.96,-0.01,0.01,15.26,-194.35,28.45,127.42,800.12,-16.01,-0.81,-32.58,-5.16,16.58,-11.75,-0.26,-13.2,-1.9,277.09,38.23,-37.2,0.0,-21.79,0.0,11.31
2013-11-09 09:00:00,0.0,-313.75,-0.0,-787.65,0.0,0.0,-34.43,2.64,-5.12,-162.27,0.01,-201.56,-0.02,0.01,10.35,-194.35,24.78,121.24,725.5,-14.73,-0.34,-29.42,-1.81,16.62,-11.07,-0.14,-11.55,-0.56,824.22,104.12,-39.88,0.0,-25.73,0.0,4.9
2013-11-09 12:00:00,0.0,-232.61,-0.0,-757.26,0.0,0.0,-26.87,0.26,-5.12,-143.18,0.23,-194.95,-0.02,0.01,10.11,-194.35,28.25,127.51,765.73,-14.37,-0.15,-28.23,-0.81,16.85,-10.79,-0.12,-10.74,-0.29,655.79,74.61,-40.37,0.0,-24.86,0.0,5.75
2013-11-09 15:00:00,-0.0,-46.97,-0.0,-459.95,0.34,0.0,-0.39,13.08,-5.12,-0.09,43.54,-208.79,-0.01,0.02,19.73,-194.35,25.73,110.16,714.75,-15.34,-0.25,-30.75,-1.53,17.05,-11.0,-0.04,-11.44,-0.32,75.92,6.62,-36.06,0.0,-17.49,0.0,12.96
2013-11-09 18:00:00,-0.0,-39.05,0.0,-352.01,0.25,0.0,0.43,30.4,-5.12,-3.61,73.38,-199.95,-0.01,0.01,19.54,-194.35,20.56,76.18,677.03,-15.54,-0.54,-31.81,-3.46,17.11,-10.85,-0.02,-11.49,-0.36,0.0,0.0,-36.6,0.0,-23.02,0.0,12.9
2013-11-09 21:00:00,0.0,-61.33,-0.0,-343.95,0.0,0.0,1.02,14.41,-5.12,-4.8,50.07,-177.83,-0.01,0.01,17.48,-194.35,16.01,56.67,701.0,-11.2,-0.01,-24.0,-0.23,17.14,-10.15,-0.01,-10.1,-0.11,0.0,0.0,-32.86,0.0,-7.07,0.0,9.3
2013-11-10 00:00:00,-0.0,-66.48,-0.0,-322.78,0.35,0.0,0.72,16.04,-5.12,-2.92,42.58,-147.37,-0.01,0.01,16.56,-194.35,14.15,57.55,661.87,-11.2,-0.01,-23.68,-0.04,17.0,-11.54,-0.01,-13.17,-0.45,0.0,0.0,-33.32,0.0,-7.85,0.0,13.45
2013-11-10 03:00:00,-0.0,-51.32,0.0,-361.18,4.82,0.0,1.95,11.3,-5.12,-2.03,53.22,-129.42,-0.01,0.02,19.46,-194.35,21.44,85.37,664.47,-17.85,-0.09,-36.13,-4.89,16.69,-13.35,-0.22,-15.56,-5.6,0.0,0.0,-34.56,0.0,-27.95,0.0,20.9
2013-11-10 06:00:00,-0.0,-108.14,0.0,-435.29,8.95,0.0,-1.72,2.29,-5.12,-48.1,12.32,-148.17,-0.02,0.01,18.23,-194.35,30.21,105.49,636.97,-19.05,-0.52,-37.27,-11.63,16.54,-12.82,-0.19,-15.12,-4.1,236.66,27.09,-38.45,0.0,-34.77,0.0,20.09
2013-11-10 09:00:00,0.0,-259.55,0.0,-592.32,2.01,0.0,-7.99,0.35,-5.12,-137.32,0.03,-179.01,-0.02,0.01,15.99,-194.35,26.62,115.14,506.07,-17.4,-0.1,-35.0,-3.65,16.47,-11.97,-0.03,-13.78,-0.86,742.16,79.26,-37.51,0.0,-25.63,0.0,17.5
2013-11-10 12:00:00,0.0,-187.53,0.0,-537.73,1.88,0.0,-3.85,0.02,-5.12,-74.64,0.11,-176.36,-0.02,0.01,18.32,-194.35,26.13,115.47,486.62,-16.92,-0.03,-33.67,-1.85,16.46,-11.64,-0.01,-12.84,-0.37,567.13,60.81,-36.39,0.0,-17.78,0.0,18.13
2013-11-10 15:00:00,0.0,-55.46,-0.0,-303.7,10.91,0.0,4.14,17.93,-5.12,-1.58,36.65,-193.81,-0.01,0.02,38.78,-194.35,22.1,109.47,529.17,-18.18,-0.13,-35.94,-5.38,16.48,-11.9,-0.02,-13.67,-0.69,67.02,7.09,-35.32,0.0,-7.64,0.0,23.13
2013-11-10 18:00:00,0.0,-41.59,-0.0,-309.89,13.03,0.0,5.93,41.32,-5.12,-0.62,58.36,-194.69,-0.01,0.01,43.7,-194.35,14.7,93.22,568.09,-18.46,-0.29,-36.89,-9.46,16.58,-11.71,-0.0,-13.86,-0.8,0.0,0.0,-34.95,0.0,-5.47,0.0,23.2
2013-11-10 21:00:00,0.0,-34.48,-0.0,-339.78,4.59,0.0,4.54,12.94,-5.12,-0.95,61.59,-175.52,-0.01,0.01,41.97,-194.35,7.79,65.03,610.96,-12.91,0.0,-28.84,-0.41,16.71,-10.77,0.0,-12.11,-0.21,0.0,0.0,-30.91,0.0,-1.25,0.0,21.49
2013-11-11 00:00:00,-0.0,-67.46,0.0,-396.92,5.21,0.0,2.22,14.63,-5.12,-2.22,45.56,-151.5,-0.01,0.01,36.87,-194.35,7.68,47.97,710.48,-11.93,0.0,-25.49,-0.18,16.77,-11.62,0.0,-13.31,-0.85,0.0,0.0,-25.97,0.0,-1.14,0.0,20.66
2013-11-11 03:00:00,-0.0,-63.53,0.0,-475.99,22.29,0.0,10.44,8.53,-5.12,-0.32,56.93,-150.3,-0.01,0.01,57.49,-194.35,12.2,56.22,770.97,-19.29,-0.09,-35.46,-13.14,16.82,-14.04,-0.17,-15.23,-9.27,0.0,0.0,-32.6,0.0,-7.17,0.0,24.18
2013-11-11 06:00:00,-0.0,-126.0,-0.0,-504.49,21.0,0.0,-4.88,1.41,-5.12,-20.93,8.94,-202.57,-0.01,0.01,41.42,-194.35,18.62,91.59,739.09,-20.42,-0.16,-36.66,-15.76,16.76,-13.98,-0.14,-15.34,-8.46,225.28,27.41,-36.0,0.0,-8.29,0.0,22.02
2013-11-11 09:00:00,-0.0,-277.87,-0.0,-680.73,0.5,0.0,-28.78,0.14,-5.12,-148.97,0.01,-222.98,-0.02,0.0,23.88,-194.35,23.56,126.26,638.63,-18.58,-0.13,-34.6,-7.12,16.59,-12.83,-0.11,-14.21,-3.08,758.6,94.19,-35.8,0.0,-16.97,0.0,19.87
2013-11-11 12:00:00,0.0,-212.67,0.0,-580.29,10.7,0.0,-16.6,2.47,-5.12,-120.77,0.31,-220.35,-0.02,0.01,28.3,-194.35,25.34,132.37,577.55,-18.1,-0.12,-33.41,-4.35,16.44,-12.37,-0.09,-13.4,-1.3,598.0,72.76,-38.08,0.47,-13.19,0.0,19.85
2013-11-11 15:00:00,0.0,-51.26,0.0,-394.85,24.17,0.0,11.24,15.94,-5.12,-1.17,28.36,-233.7,-0.01,0.02,47.22,-194.35,25.25,132.13,601.75,-19.53,-0.09,-34.76,-4.85,16.39,-12.37,-0.01,-13.53,-1.03,76.31,8.23,-34.25,3.07,-12.64,0.0,23.43
2013-11-11 18:00:00,-0.0,-42.74,-0.0,-353.31,23.26,0.0,7.29,4.13,-5.12,-2.33,51.15,-223.22,-0.01,0.01,32.41,-194.35,26.01,131.34,638.5,-19.77,-0.11,-35.41,-7.93,16.33,-11.89,0.0,-13.15,-0.69,0.0,0.0,-35.21,3.46,-12.3,0.0,23.64
2013-11-11 21:00:00,-0.0,-59.16,-0.0,-366.96,14.98,0.0,3.91,0.53,-5.12,-3.14,41.53,-190.64,-0.01,0.01,21.76,-194.35,26.55,133.09,634.98,-13.55,0.0,-28.0,-0.44,16.3,-10.89,0.0,-11.45,-0.23,0.0,0.0,-31.22,2.33,-2.07,0.0,21.25
2013-11-12 00:00:00,-0.0,-67.12,-0.0,-358.31,14.03,0.0,3.52,0.35,-5.12,-2.47,34.67,-164.73,-0.01,0.01,20.72,-194.35,27.46,125.43,618.21,-11.94,0.0,-23.91,-0.16,16.23,-11.55,0.0,-12.01,-0.76,0.0,0.0,-29.0,2.32,-2.51,0.0,21.0
2013-11-12 03:00:00,0.0,-54.98,0.0,-363.54,21.14,0.0,9.62,2.14,-5.12,-1.45,70.07,-167.43,-0.01,0.01,23.72,-194.35,26.14,105.63,613.61,-19.24,0.0,-33.5,-6.58,16.15,-13.97,-0.06,-14.55,-4.32,0.0,0.0,-32.37,5.6,-6.56,0.01,24.19
2013-11-12 06:00:00,0.0,-112.86,0.0,-394.44,18.27,0.0,-0.06,4.84,-5.12,-16.61,15.49,-223.13,-0.01,0.01,16.55,-194.35,22.26,82.77,626.11,-20.49,-0.01,-35.27,-8.1,16.05,-13.94,-0.04,-14.73,-4.3,227.1,28.6,-33.81,2.61,-7.11,0.01,23.7
2013-11-12 09:00:00,0.0,-268.7,0.0,-581.16,2.31,0.0,-34.49,3.39,-5.12,-133.96,0.01,-236.92,-0.02,0.01,10.0,-194.35,17.27,79.47,551.57,-18.62,-0.02,-32.65,-4.08,15.95,-12.78,-0.02,-13.26,-1.68,787.08,90.2,-35.83,0.62,-3.76,0.0,19.54
2013-11-12 12:00:00,0.0,-192.2,0.0,-579.36,12.79,0.0,-13.23,0.86,-5.12,-101.88,1.99,-233.09,-0.02,0.01,16.32,-194.35,15.27,94.21,553.48,-18.12,-0.02,-31.52,-2.39,15.95,-12.32,-0.02,-12.45,-0.79,633.44,69.73,-36.26,0.81,-2.38,0.01,20.65
2013-11-12 15:00:00,-0.0,-28.84,0.0,-376.7,26.81,0.0,11.5,11.82,-5.12,-0.02,65.12,-246.84,-0.01,0.01,37.78,-194.35,15.52,104.39,551.09,-19.55,0.0,-33.08,-0.5,15.93,-12.31,0.0,-12.55,-0.1,77.91,7.55,-27.11,8.59,-1.96,0.05,24.96
2013-11-12 18:00:00,0.0,-33.23,0.0,-349.12,27.4,0.0,7.61,0.78,-5.12,-0.22,84.12,-233.46,-0.01,0.01,36.86,-194.35,19.32,122.02,576.73,-19.82,-0.0,-34.19,-0.48,15.89,-11.84,0.0,-12.24,-0.05,0.0,0.0,-28.94,9.45,-2.06,0.05,24.88
2013-11-12 21:00:00,0.0,-56.38,0.0,-378.13,25.44,0.0,8.27,1.22,-5.12,-1.6,51.4,-196.57,-0.01,0.01,32.58,-194.35,20.47,130.37,605.52,-13.62,0.0,-26.96,-0.02,15.81,-10.85,0.0,-10.76,-0.01,0.0,0.0,-25.02,4.86,-0.74,0.04,24.16
2013-11-13 00:00:00,-0.0,-67.37,-0.0,-352.77,26.29,0.0,4.4,0.4,-5.12,-0.87,44.4,-165.88,-0.01,0.01,28.78,-194.35,16.49,121.64,587.33,-11.83,0.0,-24.8,-0.01,15.73,-11.48,0.0,-12.8,-0.12,0.0,0.0,-25.14,3.75,-0.76,0.04,24.06
2013-11-13 03:00:00,-0.0,-38.96,-0.0,-308.87,28.66,0.0,5.45,0.62,-5.12,-0.63,48.69,-168.1,-0.01,0.01,29.87,-194.35,12.78,108.24,555.69,-18.98,-0.01,-36.5,-1.02,15.67,-13.84,-0.06,-15.81,-1.51,0.0,0.0,-29.59,10.43,-7.75,0.04,24.95
2013-11-13 06:00:00,0.0,-98.13,0.0,-341.79,26.15,0.0,1.81,12.45,-5.12,-16.22,6.1,-222.55,-0.01,0.01,26.29,-194.35,10.5,85.47,560.59,-20.25,-0.04,-38.08,-3.79,15.6,-13.82,-0.05,-15.85,-2.32,211.6,25.03,-32.93,6.13,-5.71,0.01,23.28
2013-11-13 09:00:00,-0.0,-267.77,0.0,-653.32,8.56,0.0,-20.87,28.91,-5.12,-133.66,0.02,-235.09,-0.01,0.01,20.32,-194.35,7.63,58.94,589.13,-18.42,-0.01,-35.44,-0.58,15.51,-12.69,-0.01,-14.47,-0.31,791.66,88.88,-31.22,2.33,-8.57,0.0,20.02
2013-11-13 12:00:00,0.0,-222.92,-0.0,-638.84,22.1,0.0,-6.04,2.16,-5.12,-89.41,0.02,-231.18,-0.02,0.01,29.55,-194.35,7.48,64.59,685.16,-17.93,-0.02,-33.64,-0.47,15.37,-12.24,-0.02,-13.28,-0.2,585.73,67.24,-31.54,0.95,-5.01,0.0,21.85
2013-11-13 15:00:00,-0.0,-38.73,0.0,-476.52,32.33,0.0,7.22,21.24,-5.12,-0.03,49.37,-245.98,-0.01,0.01,54.65,-194.35,8.46,74.11,725.31,-19.32,-0.03,-35.96,-0.86,15.3,-12.23,-0.02,-13.66,-0.23,53.19,6.08,-30.76,7.68,-5.95,0.02,24.79
2013-11-13 18:00:00,0.0,-42.31,0.0,-492.05,32.33,0.0,7.68,16.44,-5.12,-0.02,67.73,-232.96,-0.01,0.01,54.27,-194.35,10.93,95.06,754.14,-19.58,-0.04,-36.38,-1.21,15.27,-11.77,-0.02,-13.14,-0.16,0.0,0.0,-30.12,8.49,-7.85,0.02,24.73
2013-11-13 21:00:00,0.0,-62.16,0.0,-545.63,32.33,0.0,7.37,7.88,-5.12,-0.03,41.54,-197.32,-0.01,0.01,51.21,-194.35,15.65,124.29,769.24,-13.52,-0.02,-28.14,-0.11,15.26,-10.8,-0.02,-11.29,-0.07,0.0,0.0,-25.96,5.75,-0.84,0.01,24.82
2013-11-14 00:00:00,-0.0,-93.82,-0.0,-583.27,32.33,0.0,7.37,1.46,-5.12,-0.7,33.68,-167.06,-0.01,0.01,52.07,-194.35,22.92,138.3,805.52,-13.03,-0.02,-25.62,-0.03,15.28,-12.22,-0.02,-13.21,-0.2,0.0,0.0,-28.87,4.42,-0.61,0.01,24.76
2013-11-14 03:00:00,0.0,-104.98,-0.0,-632.79,32.33,0.0,7.03,0.89,-5.12,-1.9,41.65,-166.5,-0.01,0.01,61.34,-194.35,26.38,138.95,868.37,-21.28,-0.15,-35.63,-1.89,15.3,-14.92,-0.18,-15.67,-1.41,0.0,0.0,-30.19,15.3,-5.6,0.02,25.0
2013-11-14 06:00:00,-0.0,-168.18,-0.0,-687.08,32.33,0.0,0.26,0.03,-5.12,-22.0,2.34,-221.58,-0.01,0.01,68.87,-194.35,23.19,130.53,901.83,-22.61,-0.19,-37.83,-1.97,15.33,-14.87,-0.15,-15.95,-1.16,198.01,21.85,-31.15,15.46,-10.86,0.02,24.99
2013-11-14 09:00:00,0.0,-269.88,0.0,-855.15,31.33,0.0,-13.58,0.07,-5.12,-143.75,0.01,-236.38,-0.01,0.0,58.62,-194.35,21.05,106.65,817.41,-20.54,-0.1,-36.68,-1.01,15.3,-13.58,-0.08,-15.02,-0.55,696.23,69.82,-32.31,8.93,-11.31,0.01,23.96
2013-11-14 12:00:00,-0.0,-207.28,0.0,-820.32,32.33,0.0,-13.58,0.3,-5.12,-81.12,0.07,-233.72,-0.01,0.01,63.59,-194.35,23.9,99.16,811.59,-19.99,-0.07,-34.87,-0.39,15.3,-13.07,-0.05,-14.1,-0.19,536.53,54.1,-31.33,17.26,-9.16,0.01,24.56
2013-11-14 15:00:00,0.0,-54.85,0.0,-628.04,32.6,1.49,12.12,5.16,-5.12,-0.44,54.36,-247.37,-0.01,0.01,69.42,-194.35,28.53,112.66,778.04,-21.59,-0.09,-33.56,-0.96,15.37,-13.06,-0.0,-12.8,-0.15,71.59,7.03,-27.79,35.47,-9.74,0.05,26.02
2013-11-14 18:00:00,0.0,-44.64,-0.0,-461.58,32.6,1.49,8.24,4.74,-5.12,-0.51,61.25,-233.32,-0.01,0.01,68.42,-194.35,29.04,110.18,669.53,-21.85,-0.12,-33.34,-1.4,15.41,-12.52,0.0,-11.69,-0.1,0.0,0.0,-29.12,32.22,-9.67,0.19,26.02
2013-11-14 21:00:00,-0.0,-45.49,0.0,-384.28,32.6,1.49,7.0,2.55,-5.12,-0.85,34.71,-198.75,-0.01,0.01,64.38,-194.35,26.4,102.8,585.31,-14.87,0.0,-23.54,-0.04,15.47,-11.41,0.0,-9.58,-0.02,0.0,0.0,-26.49,18.0,-2.19,0.27,26.02
2013-11-15 00:00:00,-0.0,-58.6,-0.0,-336.97,32.6,1.49,6.47,2.35,-5.12,-5.89,27.2,-167.64,-0.01,0.01,64.54,-194.35,22.25,97.95,540.53,-13.56,0.0,-21.71,0.0,15.47,-12.55,0.0,-11.61,-0.08,0.0,0.0,-26.44,21.44,-4.06,0.28,26.02
2013-11-15 03:00:00,-0.0,-51.86,-0.0,-309.16,32.6,1.49,6.53,4.23,-5.12,-0.65,37.43,-166.44,-0.01,0.01,65.44,-194.35,22.47,90.45,526.32,-22.32,0.0,-33.1,-1.69,15.49,-15.45,-0.06,-15.36,-2.71,0.0,0.0,-28.06,34.63,-17.12,0.36,26.02
2013-11-15 06:00:00,0.0,-105.53,0.0,-322.04,32.6,1.48,2.36,10.66,-5.12,-29.02,13.03,-221.38,-0.01,0.01,57.67,-194.35,21.69,82.13,538.14,-23.73,-0.01,-36.34,-5.92,15.53,-15.4,-0.05,-15.7,-3.69,190.7,22.39,-32.42,25.79,-28.7,0.04,25.21
2013-11-15 09:00:00,-0.0,-230.7,-0.0,-544.7,32.04,0.0,-14.69,16.55,-5.12,-125.64,0.66,-235.6,-0.01,0.01,29.73,-194.35,21.19,66.32,537.9,-21.51,-0.01,-38.25,-1.53,15.56,-14.01,-0.01,-15.77,-0.74,668.24,72.01,-33.2,10.54,-18.95,0.01,24.01
2013-11-15 12:00:00,-0.0,-184.58,-0.0,-528.95,31.11,0.0,-14.25,12.06,-5.12,-92.87,0.28,-229.73,-0.01,0.01,30.76,-194.35,19.85,58.94,631.21,-20.92,-0.01,-37.47,-0.77,15.59,-13.46,-0.01,-15.02,-0.27,497.91,53.89,-32.48,9.95,-16.18,0.03,24.85
2013-11-15 15:00:00,-0.0,-74.48,0.0,-342.07,32.41,2.19,3.89,32.11,-5.12,-1.54,43.27,-240.69,-0.01,0.01,49.22,-194.35,16.49,61.39,619.37,-22.64,-0.1,-36.67,-1.56,15.42,-13.45,-0.08,-13.99,-0.3,55.89,5.3,-29.79,26.85,-12.31,0.04,25.29
2013-11-15 18:00:00,0.0,-50.32,0.0,-313.36,32.41,3.24,7.95,11.31,-5.12,-0.63,61.65,-224.15,-0.01,0.01,51.62,-194.35,11.65,65.58,600.46,-22.9,-0.13,-36.17,-2.03,15.3,-12.88,-0.11,-13.05,-0.21,0.0,0.0,-28.4,31.04,-13.71,0.04,25.27
2013-11-15 21:00:00,-0.0,-58.37,0.0,-330.54,32.41,4.17,5.64,3.5,-5.12,-0.11,55.68,-194.18,-0.01,0.01,52.03,-194.35,9.71,78.32,576.47,-15.47,-0.14,-27.22,-0.1,15.02,-11.82,-0.13,-11.1,-0.1,0.0,0.0,-26.45,19.5,-2.26,0.04,24.97
2013-11-16 00:00:00,-0.0,-76.96,-0.0,-337.22,32.41,0.0,3.76,1.31,-5.12,-0.1,49.15,-161.38,-0.01,0.01,50.72,-194.35,8.21,82.57,588.11,-13.42,-0.13,-23.8,-0.11,14.7,-13.09,-0.13,-13.45,-0.99,0.0,0.0,-23.49,12.67,-5.09,0.04,25.15
