snapshot,DAC,OCGT,SMR,agriculture machinery oil emissions,biogas to gas,co2,gas for industry CC,oil emissions,process emissions CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,solid biomass for industry CC,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central solid biomass CHP CC
2013-01-22 00:00:00,-0.0,1.4,0.0,2.67,-7.89,-20.92,0.67,27.66,1.58,0.02,4.27,0.4,3.53,-24.05,32.25,0.0,5.42,-27.02
2013-01-22 03:00:00,-0.0,1.31,0.0,2.67,-7.89,-50.41,0.67,27.66,1.58,2.65,11.75,1.09,4.99,-24.05,38.66,0.0,16.34,-27.02
2013-01-22 06:00:00,-0.0,1.99,0.0,2.67,-7.89,-56.39,0.67,27.66,1.58,3.01,12.3,1.08,4.98,-24.05,38.85,0.0,20.48,-26.94
2013-01-22 09:00:00,-0.0,0.34,0.0,2.67,-7.89,-37.38,0.67,27.66,1.58,2.37,11.19,0.8,4.55,-24.05,28.4,0.0,15.92,-26.83
2013-01-22 12:00:00,-0.0,1.31,0.0,2.67,-7.89,-36.86,0.67,27.66,1.58,2.19,10.51,0.65,4.13,-24.05,29.95,0.0,14.44,-26.95
2013-01-22 15:00:00,-0.0,4.97,0.0,2.67,-7.89,-55.25,0.67,27.66,1.58,2.71,12.36,0.65,4.68,-24.05,40.43,0.0,15.82,-27.02
2013-01-22 18:00:00,-0.0,5.11,0.0,2.67,-7.89,-56.76,0.67,27.66,1.58,2.82,12.46,0.54,4.53,-24.05,40.93,0.0,16.74,-27.02
2013-01-22 21:00:00,-0.0,6.16,0.0,2.67,-7.89,-42.82,0.67,27.66,1.58,0.17,10.37,0.09,3.98,-24.05,42.52,0.0,5.92,-27.02
2013-01-23 00:00:00,-0.0,6.22,0.0,2.67,-7.89,-43.6,0.67,27.66,1.58,0.05,9.48,0.4,4.49,-24.05,44.23,0.0,5.12,-27.02
2013-01-23 03:00:00,-0.0,8.86,0.0,2.67,-7.89,-76.78,0.67,27.66,1.58,3.33,12.97,1.17,5.13,-24.05,49.16,0.0,22.54,-27.02
2013-01-23 06:00:00,-0.0,8.86,0.0,2.67,-7.89,-84.49,0.67,27.66,1.58,3.34,12.96,1.13,5.11,-24.05,53.59,0.0,25.89,-27.02
2013-01-23 09:00:00,-0.0,9.12,0.0,2.67,-7.89,-73.45,0.67,27.66,1.58,3.07,12.64,1.04,5.0,-24.05,50.91,0.0,18.06,-27.02
2013-01-23 12:00:00,-0.0,9.12,0.0,2.67,-7.89,-70.89,0.67,27.66,1.58,2.97,12.59,0.95,4.95,-24.05,51.65,0.0,15.04,-27.02
2013-01-23 15:00:00,-0.0,9.12,0.0,2.67,-7.89,-77.89,0.67,27.66,1.58,3.39,12.98,1.08,5.04,-24.05,52.94,0.0,19.73,-27.02
2013-01-23 18:00:00,-0.0,9.12,0.0,2.67,-7.89,-74.92,0.67,27.66,1.58,3.33,13.1,1.07,5.03,-24.05,49.15,0.0,20.5,-27.02
2013-01-23 21:00:00,-0.0,9.12,0.0,2.67,-7.89,-62.23,0.67,27.66,1.58,3.14,12.48,1.04,4.76,-24.05,49.73,0.0,8.34,-27.02
2013-01-24 00:00:00,-0.0,9.12,0.0,2.67,-7.89,-63.81,0.67,27.66,1.58,3.13,11.88,1.06,5.01,-24.05,51.42,0.0,8.56,-27.02
2013-01-24 03:00:00,-0.0,9.53,0.0,2.67,-7.89,-86.28,0.67,27.66,1.58,3.61,13.47,1.22,5.22,-24.05,54.61,0.0,25.01,-27.02
2013-01-24 06:00:00,-0.0,9.59,0.0,2.67,-7.89,-91.33,0.67,27.66,1.58,3.49,13.2,1.18,5.16,-24.05,58.88,0.0,26.22,-27.02
2013-01-24 09:00:00,-0.0,9.52,0.0,2.67,-7.89,-79.68,0.67,27.66,1.58,3.22,12.77,1.1,5.05,-24.05,56.13,0.0,18.27,-27.02
2013-01-24 12:00:00,-0.0,10.43,0.0,2.67,-7.89,-78.93,0.67,27.66,1.58,3.15,12.65,1.04,4.97,-24.05,58.01,0.0,15.05,-27.02
2013-01-24 15:00:00,-0.0,10.51,0.0,2.67,-7.89,-86.11,0.67,27.66,1.58,3.48,13.06,1.05,5.0,-24.05,58.87,0.0,20.53,-27.02
2013-01-24 18:00:00,-0.0,10.07,0.0,2.67,-7.89,-85.28,0.67,27.66,1.58,3.38,13.01,1.01,4.93,-24.05,58.49,0.0,20.77,-27.02
2013-01-24 21:00:00,-0.0,9.59,0.0,2.67,-7.89,-68.22,0.67,27.66,1.58,2.98,11.91,0.99,4.69,-24.05,58.1,0.0,6.35,-27.02
2013-01-25 00:00:00,-0.0,9.59,0.0,2.67,-7.89,-68.26,0.67,27.66,1.58,2.98,11.28,1.04,5.0,-24.05,56.69,0.0,8.07,-27.02
2013-01-25 03:00:00,-0.0,9.59,0.0,2.67,-7.89,-90.38,0.67,27.66,1.58,3.79,13.41,1.23,5.22,-24.05,55.34,0.0,28.18,-27.02
2013-01-25 06:00:00,-0.0,8.12,0.0,2.67,-7.89,-86.08,0.67,27.66,1.58,3.7,13.32,1.22,5.19,-24.05,51.36,0.0,29.56,-27.02
2013-01-25 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-48.66,0.67,27.66,1.58,3.48,12.79,1.15,5.01,-24.05,32.28,0.0,20.33,-27.02
2013-01-25 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-43.96,0.67,27.66,1.58,3.42,12.55,1.1,4.87,-24.05,32.24,0.0,16.17,-27.02
2013-01-25 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-53.32,0.67,27.66,1.58,3.68,13.02,1.1,4.91,-24.05,36.59,0.0,20.4,-27.02
2013-01-25 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-46.67,0.67,27.66,1.58,3.54,12.98,0.91,4.63,-24.05,29.49,0.0,21.51,-27.02
2013-01-25 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-13.3,0.67,27.66,1.58,0.24,8.26,0.19,3.58,-24.05,20.2,0.0,7.22,-27.02
2013-01-26 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-11.67,0.67,27.66,1.58,0.08,6.1,1.12,4.6,-24.05,19.41,0.0,6.75,-27.02
2013-01-26 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-45.42,0.67,27.66,1.58,3.81,12.75,1.22,5.07,-24.05,26.03,0.0,22.93,-27.02
2013-01-26 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-38.36,0.67,27.66,1.58,3.8,12.87,1.2,4.89,-24.05,18.16,0.0,23.83,-27.02
2013-01-26 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-15.55,0.67,27.66,1.58,3.38,10.98,1.01,3.91,-24.05,6.07,0.0,16.57,-27.02
2013-01-26 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-13.91,0.67,27.66,1.58,3.4,10.82,1.03,3.76,-24.05,6.71,0.0,14.59,-27.02
2013-01-26 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-19.78,0.67,27.66,1.58,3.63,11.75,1.09,4.08,-24.05,6.91,0.0,18.72,-27.02
2013-01-26 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-18.86,0.67,27.66,1.58,3.59,11.57,1.03,3.88,-24.05,5.84,0.0,19.34,-27.02
2013-01-26 21:00:00,-0.0,0.0,0.0,2.67,-7.89,7.18,0.67,27.66,1.58,0.39,6.01,0.48,2.84,-24.05,4.19,0.0,5.3,-27.02
2013-01-27 00:00:00,-0.0,0.0,0.0,2.67,-7.89,11.3,0.67,27.66,1.58,0.02,3.45,0.6,2.58,-24.05,4.47,0.0,3.97,-27.02
2013-01-27 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-12.56,0.67,27.66,1.58,2.76,8.87,1.0,3.65,-24.05,7.46,0.0,15.22,-27.02
2013-01-27 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-11.7,0.67,27.66,1.58,3.0,9.26,0.92,3.3,-24.05,6.59,0.0,15.02,-27.02
2013-01-27 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.72,0.67,27.66,1.58,2.31,7.07,0.65,2.3,-24.05,4.56,0.0,10.18,-26.99
2013-01-27 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.52,0.67,27.66,1.58,2.18,6.71,0.58,2.06,-24.05,7.67,0.0,7.71,-27.02
2013-01-27 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-11.75,0.67,27.66,1.58,2.59,7.58,0.68,2.31,-24.05,11.39,0.0,13.59,-27.02
2013-01-27 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-9.23,0.67,27.66,1.58,2.68,7.69,0.63,2.21,-24.05,9.52,0.0,12.88,-27.02
2013-01-27 21:00:00,-0.0,0.0,0.0,2.67,-7.89,6.89,0.67,27.66,1.58,0.94,4.6,0.37,1.7,-24.05,7.03,0.0,4.85,-27.02
2013-01-28 00:00:00,-0.0,0.0,0.0,2.67,-7.89,9.94,0.67,27.66,1.58,0.73,3.44,0.27,1.54,-24.05,6.9,0.0,3.55,-27.01
2013-01-28 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-2.61,0.67,27.66,1.58,1.71,6.54,0.77,2.55,-24.05,7.48,0.0,9.93,-27.02
2013-01-28 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-4.46,0.67,27.66,1.58,1.99,6.95,0.73,2.51,-24.05,7.49,0.0,11.16,-27.02
2013-01-28 09:00:00,-0.0,0.0,0.0,2.67,-7.89,1.49,0.67,27.66,1.58,1.51,5.37,0.47,1.77,-24.05,7.0,0.0,8.07,-26.32
2013-01-28 12:00:00,-0.0,0.0,0.0,2.67,-7.89,3.18,0.67,27.66,1.58,1.4,5.09,0.39,1.56,-24.05,6.78,0.0,7.14,-26.18
2013-01-28 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-1.42,0.67,27.66,1.58,1.75,5.67,0.39,1.62,-24.05,8.4,0.0,9.26,-26.31
2013-01-28 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.81,0.67,27.66,1.58,1.81,5.79,0.28,1.44,-24.05,8.0,0.0,9.14,-26.28
2013-01-28 21:00:00,-0.0,0.0,0.0,2.67,-7.89,8.6,0.67,27.66,1.58,0.73,3.49,0.2,1.13,-24.05,6.48,0.0,3.27,-24.54
2013-01-29 00:00:00,-0.0,0.0,0.0,2.67,-7.89,8.61,0.67,27.66,1.58,0.73,2.84,0.19,1.14,-24.05,6.57,0.0,2.39,-23.1
2013-01-29 03:00:00,-0.0,0.0,0.0,2.67,-7.89,2.02,0.67,27.66,1.58,1.04,4.69,0.48,1.72,-24.05,6.0,0.0,7.7,-24.29
2013-01-29 06:00:00,-0.0,0.0,0.0,2.67,-7.89,5.61,0.67,27.66,1.58,1.14,4.78,0.45,1.64,-24.05,1.93,0.0,8.21,-24.39
2013-01-29 09:00:00,-0.0,0.0,0.0,2.67,-7.89,13.47,0.67,27.66,1.58,0.57,2.27,0.21,0.7,-24.05,0.0,0.0,3.29,-21.14
2013-01-29 12:00:00,-0.0,0.0,0.0,2.67,-7.89,15.09,0.67,27.66,1.58,0.49,1.94,0.13,0.51,-24.05,0.79,0.0,2.13,-21.72
2013-01-29 15:00:00,-0.0,0.0,0.0,2.67,-7.89,12.88,0.67,27.66,1.58,0.84,2.53,0.13,0.53,-24.05,1.64,0.0,4.1,-23.29
2013-01-29 18:00:00,-0.0,0.0,0.0,2.67,-7.89,12.69,0.67,27.66,1.58,0.77,2.6,0.03,0.4,-24.05,1.61,0.0,4.07,-22.8
2013-01-29 21:00:00,-0.0,0.0,0.0,2.67,-7.89,19.61,0.67,27.66,1.58,0.0,0.44,0.01,0.19,-24.05,0.33,0.0,0.52,-21.73
2013-01-30 00:00:00,-0.0,0.0,0.0,2.67,-7.89,18.57,0.67,27.66,1.58,0.0,0.17,0.02,0.22,-24.05,0.29,0.0,0.4,-20.3
2013-01-30 03:00:00,-0.0,0.0,0.0,2.67,-7.89,12.34,0.67,27.66,1.58,0.34,1.99,0.23,0.78,-24.05,1.21,0.0,3.3,-20.83
2013-01-30 06:00:00,-0.0,0.0,0.0,2.67,-7.89,12.97,0.67,27.66,1.58,0.32,1.9,0.19,0.69,-24.05,0.0,0.0,3.11,-19.83
2013-01-30 09:00:00,-0.0,0.0,0.0,2.67,-7.89,11.54,0.67,27.66,1.58,0.09,0.79,0.03,0.22,-24.05,0.0,0.0,0.69,-13.99
2013-01-30 12:00:00,-0.0,0.0,0.0,2.67,-7.89,11.57,0.67,27.66,1.58,0.09,0.64,0.02,0.14,-24.05,0.0,0.0,0.55,-13.65
2013-01-30 15:00:00,-0.0,0.0,0.0,2.67,-7.89,11.27,0.67,27.66,1.58,0.26,0.97,0.02,0.15,-24.05,0.0,0.0,1.6,-14.92
2013-01-30 18:00:00,-0.0,0.0,0.0,2.67,-7.89,10.87,0.67,27.66,1.58,0.15,1.11,0.0,0.11,-24.05,0.0,0.0,1.83,-14.71
2013-01-30 21:00:00,-0.0,0.0,0.0,2.67,-7.89,11.71,0.67,27.66,1.58,0.0,0.08,0.0,0.04,-24.05,0.0,0.0,0.1,-12.57
2013-01-31 00:00:00,-0.0,0.0,0.0,2.67,-7.89,11.67,0.67,27.66,1.58,0.0,0.05,0.0,0.07,-24.05,0.0,0.0,0.02,-12.46
2013-01-31 03:00:00,-0.0,0.0,0.0,2.67,-7.89,15.2,0.67,27.66,1.58,0.1,0.84,0.09,0.32,-24.05,0.0,0.0,1.04,-18.24
2013-01-31 06:00:00,-0.0,0.0,0.0,2.67,-7.89,16.61,0.67,27.66,1.58,0.05,0.8,0.04,0.26,-24.05,0.0,0.0,0.63,-19.03
2013-01-31 09:00:00,-0.0,0.0,0.0,2.67,-7.89,9.97,0.67,27.66,1.58,0.0,0.33,0.0,0.09,-24.05,0.0,0.0,0.29,-11.33
2013-01-31 12:00:00,-0.0,0.0,0.0,2.67,-7.89,11.92,0.67,27.66,1.58,0.0,0.24,0.0,0.05,-24.05,0.0,0.0,0.07,-12.92
2013-01-31 15:00:00,-0.0,0.0,0.0,2.67,-7.89,17.51,0.67,27.66,1.58,0.03,0.42,0.0,0.06,-24.05,0.0,0.0,0.3,-18.96
2013-01-31 18:00:00,-0.0,0.0,0.0,2.67,-7.89,17.22,0.67,27.66,1.58,0.02,0.51,0.0,0.04,-24.05,0.0,0.0,0.24,-18.65
2013-01-31 21:00:00,-0.0,0.0,0.0,2.67,-7.89,15.55,0.67,27.66,1.58,0.0,0.01,0.0,0.01,-24.05,0.0,0.0,0.0,-16.21
2013-02-01 00:00:00,-0.0,0.0,0.0,2.67,-7.89,17.74,0.67,27.66,1.58,0.0,0.0,0.0,0.06,-24.05,0.0,0.0,0.0,-18.44
2013-02-01 03:00:00,-0.0,0.0,0.0,2.67,-7.89,20.91,0.67,27.66,1.58,0.06,1.22,0.07,0.5,-24.05,0.0,0.0,0.21,-23.62
2013-02-01 06:00:00,-0.0,0.0,0.0,2.67,-7.89,21.53,0.67,27.66,1.58,0.04,1.26,0.03,0.51,-24.05,0.0,0.0,0.66,-24.65
2013-02-01 09:00:00,-0.0,0.0,0.0,2.67,-7.89,21.62,0.67,27.66,1.58,0.01,0.9,0.01,0.34,-24.05,0.0,0.0,0.39,-23.9
2013-02-01 12:00:00,-0.0,0.0,0.0,2.67,-7.89,23.27,0.67,27.66,1.58,0.0,0.79,0.0,0.25,-24.05,0.0,0.0,0.26,-25.22
2013-02-01 15:00:00,-0.0,0.0,0.0,2.67,-7.89,21.73,0.67,27.66,1.58,0.04,2.05,0.0,0.38,-24.05,0.0,0.0,1.52,-26.36
2013-02-01 18:00:00,-0.0,0.0,0.0,2.67,-7.89,22.05,0.67,27.66,1.58,0.04,2.0,0.0,0.24,-24.05,0.0,0.0,1.71,-26.68
2013-02-01 21:00:00,-0.0,0.0,0.0,2.67,-7.89,24.03,0.67,27.66,1.58,0.0,0.17,0.0,0.13,-24.05,0.0,0.0,0.39,-25.35
2013-02-02 00:00:00,-0.0,0.0,0.0,2.67,-7.89,25.13,0.67,27.66,1.58,0.0,0.2,0.0,0.42,-24.05,0.0,0.0,0.33,-26.72
2013-02-02 03:00:00,-0.0,0.0,0.0,2.67,-7.89,21.9,0.67,27.66,1.58,0.12,1.87,0.1,0.73,-24.05,0.0,0.0,1.66,-27.02
2013-02-02 06:00:00,-0.0,0.0,0.0,2.67,-7.89,22.35,0.67,27.66,1.58,0.08,1.7,0.03,0.55,-24.05,0.0,0.0,1.46,-26.81
2013-02-02 09:00:00,-0.0,0.0,0.0,2.67,-7.89,23.15,0.67,27.66,1.58,0.01,0.94,0.0,0.29,-24.05,0.0,0.0,1.23,-26.25
2013-02-02 12:00:00,-0.0,0.0,0.0,2.67,-7.89,23.18,0.67,27.66,1.58,0.01,0.86,0.0,0.24,-24.05,0.15,0.0,1.08,-26.15
2013-02-02 15:00:00,-0.0,0.0,0.0,2.67,-7.89,21.82,0.67,27.66,1.58,0.05,1.36,0.0,0.32,-24.05,0.53,0.0,2.06,-26.77
2013-02-02 18:00:00,-0.0,0.0,0.0,2.67,-7.89,22.74,0.67,27.66,1.58,0.02,1.32,0.0,0.26,-24.05,0.73,0.0,1.06,-26.78
2013-02-02 21:00:00,-0.0,0.0,0.0,2.67,-7.89,24.53,0.67,27.66,1.58,0.0,0.19,0.0,0.16,-24.05,0.45,0.0,0.12,-26.08
2013-02-03 00:00:00,-0.0,0.0,0.0,2.67,-7.89,24.11,0.67,27.66,1.58,0.0,0.19,0.02,0.37,-24.05,0.49,0.0,0.14,-25.96
2013-02-03 03:00:00,-0.0,0.0,0.0,2.67,-7.89,19.44,0.67,27.66,1.58,0.19,1.83,0.09,0.73,-24.05,1.01,0.0,2.98,-26.9
2013-02-03 06:00:00,-0.0,0.0,0.0,2.67,-7.89,18.63,0.67,27.66,1.58,0.19,2.28,0.06,0.58,-24.05,0.8,0.0,3.7,-26.88
2013-02-03 09:00:00,-0.0,0.0,0.0,2.67,-7.89,21.99,0.67,27.66,1.58,0.02,0.55,0.0,0.18,-24.05,0.61,0.0,2.77,-26.75
2013-02-03 12:00:00,-0.0,0.0,0.0,2.67,-7.89,22.75,0.67,27.66,1.58,0.02,0.49,0.0,0.17,-24.05,0.79,0.0,1.91,-26.77
2013-02-03 15:00:00,-0.0,0.0,0.0,2.67,-7.89,19.92,0.67,27.66,1.58,0.14,1.2,0.01,0.28,-24.05,0.87,0.0,3.89,-26.94
2013-02-03 18:00:00,-0.0,0.0,0.0,2.67,-7.89,19.47,0.67,27.66,1.58,0.14,1.43,0.0,0.26,-24.05,0.8,0.0,4.21,-26.94
2013-02-03 21:00:00,-0.0,0.0,0.0,2.67,-7.89,25.67,0.67,27.66,1.58,0.0,0.15,0.0,0.13,-24.05,0.08,0.0,0.14,-26.81
2013-02-04 00:00:00,-0.0,0.0,0.0,2.67,-7.89,25.57,0.67,27.66,1.58,0.0,0.17,0.0,0.19,-24.05,0.11,0.0,0.29,-26.96
2013-02-04 03:00:00,-0.0,0.0,0.0,2.67,-7.89,19.22,0.67,27.66,1.58,0.47,1.51,0.19,0.6,-24.05,0.08,0.0,4.26,-26.96
2013-02-04 06:00:00,-0.0,0.0,0.0,2.67,-7.89,19.59,0.67,27.66,1.58,0.33,1.55,0.16,0.56,-24.05,0.0,0.0,4.0,-26.82
2013-02-04 09:00:00,-0.0,0.0,0.0,2.67,-7.89,22.52,0.67,27.66,1.58,0.06,0.75,0.04,0.28,-24.05,0.0,0.0,1.39,-25.67
2013-02-04 12:00:00,-0.0,0.0,0.0,2.67,-7.89,23.1,0.67,27.66,1.58,0.04,0.68,0.01,0.21,-24.05,0.0,0.0,0.5,-25.18
2013-02-04 15:00:00,-0.0,0.0,0.0,2.67,-7.89,19.02,0.67,27.66,1.58,0.58,2.11,0.05,0.47,-24.05,0.0,0.0,3.17,-26.04
2013-02-04 18:00:00,-0.0,0.0,0.0,2.67,-7.89,18.18,0.67,27.66,1.58,0.45,2.11,0.01,0.34,-24.05,0.0,0.0,3.38,-25.09
2013-02-04 21:00:00,-0.0,0.0,0.0,2.67,-7.89,22.51,0.67,27.66,1.58,0.0,0.22,0.0,0.12,-24.05,0.0,0.0,0.6,-24.09
2013-02-05 00:00:00,-0.0,0.0,0.0,2.67,-7.89,22.24,0.67,27.66,1.58,0.0,0.1,0.0,0.24,-24.05,0.0,0.0,0.23,-23.44
2013-02-05 03:00:00,-0.0,0.0,0.0,2.67,-7.89,17.14,0.67,27.66,1.58,0.24,2.46,0.23,1.1,-24.05,0.0,0.0,4.58,-26.39
2013-02-05 06:00:00,-0.0,0.0,0.0,2.67,-7.89,15.89,0.67,27.66,1.58,0.21,3.07,0.16,1.34,-24.05,0.0,0.0,5.25,-26.54
2013-02-05 09:00:00,-0.0,0.0,0.0,2.67,-7.89,20.81,0.67,27.66,1.58,0.03,1.91,0.02,0.73,-24.05,0.0,0.0,1.45,-25.58
2013-02-05 12:00:00,-0.0,0.0,0.0,2.67,-7.89,22.97,0.67,27.66,1.58,0.02,1.67,0.0,0.52,-24.05,0.0,0.0,0.97,-26.78
2013-02-05 15:00:00,-0.0,0.0,0.0,2.67,-7.89,19.49,0.67,27.66,1.58,0.16,3.5,0.01,0.75,-24.05,0.0,0.0,2.47,-27.01
2013-02-05 18:00:00,-0.0,0.0,0.0,2.67,-7.89,18.87,0.67,27.66,1.58,0.17,3.95,0.0,0.53,-24.05,0.0,0.0,2.4,-26.55
2013-02-05 21:00:00,-0.0,0.0,0.0,2.67,-7.89,25.78,0.67,27.66,1.58,0.0,0.2,0.0,0.13,-24.05,0.0,0.0,0.26,-27.01
2013-02-06 00:00:00,-0.0,0.0,0.0,2.67,-7.89,25.13,0.67,27.66,1.58,0.0,0.29,0.01,0.9,-24.05,0.0,0.0,0.03,-26.99
2013-02-06 03:00:00,-0.0,0.0,0.0,2.67,-7.89,5.18,0.67,27.66,1.58,1.01,6.51,0.82,3.3,-24.05,0.0,0.0,9.57,-27.02
2013-02-06 06:00:00,-0.0,0.0,0.0,2.67,-7.89,0.16,0.67,27.66,1.58,1.59,8.1,0.8,3.6,-24.05,1.09,0.0,11.04,-27.02
2013-02-06 09:00:00,-0.0,0.0,0.0,2.67,-7.89,9.41,0.67,27.66,1.58,0.58,5.76,0.27,2.3,-24.05,0.85,0.0,7.22,-27.02
2013-02-06 12:00:00,-0.0,0.0,0.0,2.67,-7.89,11.56,0.67,27.66,1.58,0.35,5.01,0.08,1.74,-24.05,1.18,0.0,6.47,-27.02
2013-02-06 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.22,0.67,27.66,1.58,1.13,6.82,0.08,1.83,-24.05,11.88,0.0,4.43,-27.02
2013-02-06 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.45,0.67,27.66,1.58,1.32,7.41,0.0,1.46,-24.05,12.18,0.0,4.47,-27.02
2013-02-06 21:00:00,-0.0,0.0,0.0,2.67,-7.89,20.45,0.67,27.66,1.58,0.0,1.34,0.0,0.64,-24.05,3.66,0.0,0.3,-27.02
2013-02-07 00:00:00,-0.0,0.0,0.0,2.67,-7.89,18.29,0.67,27.66,1.58,0.0,0.75,0.03,1.79,-24.05,4.75,0.0,0.77,-27.02
2013-02-07 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-16.56,0.67,27.66,1.58,1.92,8.83,1.06,4.1,-24.05,15.96,0.0,11.08,-27.02
2013-02-07 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-23.22,0.67,27.66,1.58,2.55,11.11,1.08,4.76,-24.05,15.16,0.0,14.93,-27.02
2013-02-07 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-6.13,0.67,27.66,1.58,1.4,8.85,0.59,3.57,-24.05,5.87,0.0,12.24,-27.02
2013-02-07 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-3.85,0.67,27.66,1.58,1.05,7.9,0.3,2.83,-24.05,8.27,0.0,9.89,-27.02
2013-02-07 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-25.4,0.67,27.66,1.58,2.15,9.96,0.32,2.93,-24.05,25.22,0.0,11.2,-27.02
2013-02-07 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-32.23,0.67,27.66,1.58,2.27,10.49,0.08,2.45,-24.05,33.36,0.0,9.96,-27.02
2013-02-07 21:00:00,-0.0,0.0,0.0,2.67,-7.89,3.91,0.67,27.66,1.58,0.0,2.72,0.0,1.06,-24.05,15.81,0.0,2.88,-27.02
2013-02-08 00:00:00,-0.0,0.0,0.0,2.67,-7.89,4.03,0.67,27.66,1.58,0.0,1.59,0.11,2.59,-24.05,15.37,0.0,2.69,-27.02
2013-02-08 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-42.37,0.67,27.66,1.58,2.82,11.24,1.19,5.08,-24.05,33.91,0.0,14.51,-27.02
2013-02-08 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-44.11,0.67,27.66,1.58,3.15,12.21,1.16,5.05,-24.05,31.25,0.0,17.66,-27.02
2013-02-08 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-17.95,0.67,27.66,1.58,2.19,10.36,0.88,4.2,-24.05,10.72,0.0,15.98,-27.02
2013-02-08 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-19.05,0.67,27.66,1.58,1.85,9.36,0.6,3.4,-24.05,18.65,0.0,11.58,-27.02
2013-02-08 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-40.75,0.67,27.66,1.58,2.83,11.54,0.6,3.5,-24.05,39.57,0.0,9.11,-27.02
2013-02-08 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-43.17,0.67,27.66,1.58,2.84,11.93,0.23,3.01,-24.05,41.9,0.0,9.64,-27.02
2013-02-08 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-10.89,0.67,27.66,1.58,0.0,3.99,0.01,1.81,-24.05,28.23,0.0,3.23,-27.02
2013-02-09 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-18.07,0.67,27.66,1.58,0.0,3.05,0.65,3.92,-24.05,34.19,0.0,2.63,-27.02
2013-02-09 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-65.51,0.67,27.66,1.58,3.38,12.58,1.21,5.17,-24.05,57.03,0.0,12.52,-27.02
2013-02-09 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-67.17,0.67,27.66,1.58,3.47,12.92,1.16,5.05,-24.05,57.96,0.0,13.0,-27.02
2013-02-09 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-47.31,0.67,27.66,1.58,2.74,11.83,0.87,4.43,-24.05,44.15,0.0,9.67,-27.02
2013-02-09 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-44.42,0.67,27.66,1.58,2.49,11.07,0.68,3.76,-24.05,45.36,0.0,7.44,-27.02
2013-02-09 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-65.31,0.67,27.66,1.58,3.3,12.64,0.87,4.25,-24.05,60.17,0.0,10.48,-27.02
2013-02-09 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-66.16,0.67,27.66,1.58,3.23,12.74,0.72,4.1,-24.05,60.31,0.0,11.44,-27.02
2013-02-09 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-33.51,0.67,27.66,1.58,0.06,5.8,0.08,2.85,-24.05,46.3,0.0,4.8,-27.02
2013-02-10 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-22.69,0.67,27.66,1.58,0.01,4.15,0.73,3.99,-24.05,34.27,0.0,5.91,-27.02
2013-02-10 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-56.96,0.67,27.66,1.58,3.41,12.32,1.2,5.12,-24.05,40.9,0.0,20.39,-27.02
