snapshot,Fischer-Tropsch,H2 Fuel Cell,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-04-29 03:00:00,44.14,0.0,-5.94,84.55,0.0,0.0,-183.03,7.77,0.0,0.0,27.82,-0.25,24.94
2013-04-29 06:00:00,44.14,0.0,-5.94,97.64,0.0,0.0,-171.76,19.89,2.13,0.0,19.81,-9.57,3.67
2013-04-29 09:00:00,44.14,0.0,-5.94,103.04,0.0,0.0,-157.22,15.71,10.74,0.0,10.66,-23.83,2.69
2013-04-29 12:00:00,44.14,0.0,-5.94,105.53,0.0,0.0,-155.73,12.14,14.01,0.0,8.62,-28.44,5.65
2013-04-29 15:00:00,44.14,0.0,-5.94,100.31,0.0,0.0,-164.54,9.63,3.14,0.0,19.64,-9.67,3.28
2013-04-29 18:00:00,44.14,0.0,-5.94,89.66,0.0,0.0,-151.69,3.51,0.0,0.0,18.3,-4.16,6.18
2013-04-29 21:00:00,44.14,0.0,-5.94,73.01,0.0,0.0,-114.41,3.95,0.0,0.0,8.59,-13.74,4.4
2013-04-30 00:00:00,44.14,0.0,-5.94,68.18,0.0,0.0,-119.44,3.21,0.0,0.0,11.79,-6.87,4.92
2013-04-30 03:00:00,44.14,0.0,-5.94,86.62,0.0,0.0,-172.96,6.73,0.0,0.0,23.29,-0.34,18.45
2013-04-30 06:00:00,44.14,0.0,-5.94,95.11,0.0,0.0,-163.08,11.65,1.63,0.0,17.04,-5.72,5.17
2013-04-30 09:00:00,44.14,0.0,-5.94,93.11,0.0,0.0,-149.47,6.29,15.82,0.0,11.54,-17.48,1.99
2013-04-30 12:00:00,44.14,0.0,-5.94,93.73,0.0,0.0,-147.96,6.8,24.68,0.0,11.7,-27.73,0.57
2013-04-30 15:00:00,44.14,0.0,-5.94,92.58,0.0,0.0,-156.15,7.11,6.06,0.0,15.77,-6.58,3.0
2013-04-30 18:00:00,44.14,0.0,-5.94,87.27,0.0,0.0,-144.55,2.11,0.0,0.0,14.42,-2.56,5.12
2013-04-30 21:00:00,44.14,0.0,-5.94,63.93,0.0,0.0,-109.71,0.3,0.0,0.0,5.77,-3.09,4.6
2013-05-01 00:00:00,44.14,0.0,-5.94,59.94,0.0,0.0,-106.51,0.4,0.0,0.0,2.85,-1.82,6.93
2013-05-01 03:00:00,44.14,0.0,-5.94,82.03,0.0,0.0,-150.86,2.57,0.0,0.0,11.36,-0.2,16.9
2013-05-01 06:00:00,44.14,0.0,-5.94,90.82,0.0,0.0,-142.91,10.88,4.33,0.0,0.63,-5.88,3.93
2013-05-01 09:00:00,44.14,0.0,-5.94,81.57,0.0,0.0,-131.59,7.51,28.35,0.0,0.06,-25.12,1.01
2013-05-01 12:00:00,44.14,0.0,-5.94,88.24,0.0,0.0,-130.32,7.15,29.46,0.0,0.39,-33.59,0.45
2013-05-01 15:00:00,44.14,0.0,-5.94,86.81,0.0,0.0,-137.13,0.64,6.45,0.0,5.88,-4.81,3.95
2013-05-01 18:00:00,44.14,0.0,-5.94,79.69,0.0,0.0,-127.59,0.34,0.0,0.0,5.42,-0.31,4.24
2013-05-01 21:00:00,44.14,0.0,-5.94,54.71,0.0,0.0,-98.57,0.0,0.0,0.0,1.29,-1.89,6.24
2013-05-02 00:00:00,44.14,0.0,-5.94,45.69,0.0,0.0,-94.84,0.11,0.0,0.0,1.52,-1.33,10.65
2013-05-02 03:00:00,44.14,0.0,-5.94,68.98,0.0,0.0,-130.84,1.05,0.0,0.0,5.69,-0.11,17.02
2013-05-02 06:00:00,44.14,0.0,-5.94,79.22,0.0,0.0,-124.47,3.23,3.1,0.0,1.26,-3.58,3.04
2013-05-02 09:00:00,44.14,0.0,-5.94,69.37,0.0,0.0,-115.26,2.08,26.48,0.0,0.71,-21.97,0.37
2013-05-02 12:00:00,44.14,0.0,-5.94,74.52,0.0,0.0,-114.21,2.2,26.86,0.0,0.63,-28.48,0.27
2013-05-02 15:00:00,44.14,0.0,-5.94,78.8,0.0,0.0,-119.75,1.44,6.23,0.0,0.95,-8.78,2.88
2013-05-02 18:00:00,44.14,0.0,-5.94,67.61,0.0,0.0,-111.99,0.37,0.0,0.0,1.56,-0.94,5.18
2013-05-02 21:00:00,44.14,0.0,-5.94,47.3,0.0,0.0,-88.39,0.01,0.0,0.0,0.29,-3.04,5.62
2013-05-03 00:00:00,44.14,0.0,-5.94,39.65,0.0,0.0,-91.93,0.13,0.0,0.0,2.53,-0.77,12.18
2013-05-03 03:00:00,44.14,0.0,-5.94,55.01,0.0,0.0,-125.82,1.44,0.0,0.0,8.44,-0.07,22.79
2013-05-03 06:00:00,44.14,0.0,-5.94,70.33,0.0,0.0,-119.36,1.71,4.04,0.0,3.0,-3.4,5.47
2013-05-03 09:00:00,44.14,0.0,-5.94,66.82,0.0,0.0,-110.8,1.84,27.99,0.0,2.51,-27.96,1.39
2013-05-03 12:00:00,44.14,0.0,-5.94,70.92,0.0,0.0,-109.94,1.12,29.73,0.0,2.45,-33.54,1.03
2013-05-03 15:00:00,44.14,0.01,-5.94,55.94,0.0,0.0,-115.17,1.37,7.3,0.0,7.43,-4.14,9.05
2013-05-03 18:00:00,44.14,4.84,-5.94,46.7,0.0,0.0,-107.56,0.48,0.0,0.0,11.29,-4.94,10.97
2013-05-03 21:00:00,44.14,3.63,-5.94,30.68,0.0,0.0,-85.84,0.01,0.0,0.0,7.69,-5.22,10.85
2013-05-04 00:00:00,44.14,3.71,-5.94,28.56,0.0,0.0,-90.47,0.13,0.0,0.0,12.77,-7.45,14.54
2013-05-04 03:00:00,44.14,3.37,-5.94,39.29,0.0,0.0,-119.28,1.07,0.0,0.0,15.71,-2.27,23.91
2013-05-04 06:00:00,44.14,0.0,-5.94,65.7,0.0,0.0,-112.99,3.25,4.54,0.0,0.33,-5.11,6.08
2013-05-04 09:00:00,44.14,0.0,-5.94,64.87,0.0,0.0,-105.2,3.14,30.33,0.0,0.01,-33.78,2.41
2013-05-04 12:00:00,44.14,0.0,-5.94,86.29,0.0,0.0,-104.99,6.02,32.04,0.0,0.03,-59.86,2.26
2013-05-04 15:00:00,44.14,0.0,-5.94,63.9,0.0,0.0,-110.74,1.5,8.41,0.0,0.65,-6.43,4.5
2013-05-04 18:00:00,44.14,0.0,-5.94,56.62,0.0,0.0,-104.89,0.38,0.0,0.0,2.14,-0.43,7.98
2013-05-04 21:00:00,44.14,0.0,-5.94,34.28,0.0,0.0,-83.64,0.01,0.0,0.0,0.94,-0.95,11.15
2013-05-05 00:00:00,44.14,0.0,-5.94,24.29,0.0,0.0,-76.63,0.34,0.0,0.0,0.74,-0.48,13.53
2013-05-05 03:00:00,44.14,0.0,-5.94,34.43,0.0,0.0,-96.52,1.12,0.0,0.0,2.38,-0.05,20.45
2013-05-05 06:00:00,44.14,0.0,-5.94,51.26,0.0,0.0,-92.08,7.41,4.03,0.0,0.0,-11.54,2.72
2013-05-05 09:00:00,44.14,0.0,-5.94,53.28,0.0,0.0,-86.68,7.56,27.65,0.0,0.0,-40.17,0.14
2013-05-05 12:00:00,44.14,0.0,-5.94,66.99,0.0,0.0,-86.61,7.69,26.81,0.0,0.0,-53.27,0.18
2013-05-05 15:00:00,44.14,0.0,-5.94,58.66,0.0,0.0,-90.61,1.02,6.4,0.0,0.69,-18.32,3.95
2013-05-05 18:00:00,44.14,0.0,-5.94,31.2,0.0,0.0,-86.28,0.08,0.0,0.0,2.13,-0.05,14.7
2013-05-05 21:00:00,44.14,0.0,-5.94,16.21,0.0,0.0,-71.3,0.0,0.0,0.0,0.82,-0.47,16.53
2013-05-06 00:00:00,44.14,0.0,-5.94,9.78,0.0,0.0,-64.93,0.01,0.0,0.0,1.19,-0.59,16.33
2013-05-06 03:00:00,44.14,0.0,-5.94,14.86,0.0,0.0,-79.68,0.07,0.0,0.0,3.3,-0.08,23.33
2013-05-06 06:00:00,44.14,0.0,-5.94,34.97,0.0,0.0,-77.1,1.13,2.57,0.0,0.0,-5.35,5.58
2013-05-06 09:00:00,44.14,0.0,-5.94,41.65,0.0,0.0,-73.29,1.29,22.47,0.0,0.0,-30.65,0.32
2013-05-06 12:00:00,44.14,0.0,-5.94,51.52,0.0,0.0,-72.88,0.62,25.98,0.0,0.0,-43.67,0.22
2013-05-06 15:00:00,44.14,0.0,-5.94,42.17,0.0,0.0,-75.17,0.32,7.25,0.0,0.52,-15.1,1.79
2013-05-06 18:00:00,44.14,0.0,-5.94,17.12,6.7,0.0,-71.86,0.07,0.0,0.0,1.66,-2.94,11.04
2013-05-06 21:00:00,44.14,0.0,-5.94,12.14,2.15,0.0,-62.13,0.0,0.0,0.0,0.75,-1.35,10.23
2013-05-07 00:00:00,44.14,0.0,-5.94,9.15,2.14,0.0,-57.61,0.0,0.0,0.0,1.07,-2.69,9.73
2013-05-07 03:00:00,44.14,0.0,-5.94,11.04,3.21,0.0,-67.45,0.11,0.0,0.0,2.98,-2.12,14.01
2013-05-07 06:00:00,44.14,0.0,-5.94,18.4,0.0,0.0,-65.58,0.45,4.03,0.0,0.05,-1.3,5.74
2013-05-07 09:00:00,44.14,0.0,-5.94,17.18,0.0,0.0,-63.09,0.06,26.28,0.0,0.0,-18.65,0.01
2013-05-07 12:00:00,44.14,0.0,-5.94,28.98,0.0,0.0,-62.86,0.06,25.84,0.0,0.0,-30.26,0.01
2013-05-07 15:00:00,44.14,0.0,-5.94,23.71,0.0,0.0,-64.39,0.15,6.19,0.0,0.05,-5.65,1.73
2013-05-07 18:00:00,44.14,0.0,-5.94,19.82,0.0,0.0,-62.14,0.04,0.0,0.0,0.79,-1.73,5.0
2013-05-07 21:00:00,44.14,0.0,-5.94,10.64,0.0,0.0,-55.68,0.0,0.0,0.0,0.28,-2.09,8.65
2013-05-08 00:00:00,44.14,0.0,-5.94,11.84,0.0,0.0,-58.61,0.01,0.0,0.0,0.24,-0.89,9.21
2013-05-08 03:00:00,44.14,0.0,-5.94,17.57,0.0,0.0,-69.37,0.07,0.0,0.0,1.29,-0.26,12.5
2013-05-08 06:00:00,44.14,0.0,-5.94,27.73,0.0,0.0,-68.1,0.58,4.43,0.0,0.0,-4.14,1.3
2013-05-08 09:00:00,44.14,0.0,-5.94,31.59,0.0,0.0,-65.23,0.15,28.72,0.0,0.0,-33.5,0.06
2013-05-08 12:00:00,44.14,0.0,-5.94,45.28,0.0,0.0,-64.77,0.19,26.97,0.0,0.0,-45.95,0.06
2013-05-08 15:00:00,44.14,0.0,-5.94,36.8,0.0,0.0,-66.42,0.03,6.07,0.0,0.0,-14.96,0.28
2013-05-08 18:00:00,44.14,0.0,-5.94,23.77,0.0,0.0,-64.5,0.01,0.0,0.0,0.12,-1.31,3.72
2013-05-08 21:00:00,44.14,0.0,-5.94,13.7,0.0,0.0,-57.22,0.0,0.0,0.0,0.01,-1.83,7.13
2013-05-09 00:00:00,44.14,0.0,-5.94,23.02,0.0,0.0,-70.92,0.04,0.0,0.0,0.01,-1.15,10.79
2013-05-09 03:00:00,44.14,0.0,-5.94,35.46,0.0,0.0,-90.56,0.12,0.0,0.0,0.03,-0.41,17.16
2013-05-09 06:00:00,44.14,0.0,-5.94,48.88,0.0,0.0,-88.51,0.69,3.31,0.0,0.0,-7.19,4.61
2013-05-09 09:00:00,44.14,0.0,-5.94,57.62,0.0,0.0,-83.19,0.85,23.72,0.0,0.0,-37.64,0.42
2013-05-09 12:00:00,44.14,0.0,-5.94,69.4,0.0,0.0,-82.26,1.57,25.92,0.0,0.02,-53.31,0.44
2013-05-09 15:00:00,44.14,0.0,-5.94,53.52,0.0,0.0,-85.22,0.45,5.57,0.0,0.09,-13.72,1.11
2013-05-09 18:00:00,44.14,0.0,-5.94,43.13,0.0,0.0,-81.97,0.22,0.0,0.0,0.41,-3.18,3.17
2013-05-09 21:00:00,44.14,0.0,-5.94,27.04,0.0,0.0,-68.7,0.21,0.0,0.0,0.11,-4.39,7.53
2013-05-10 00:00:00,44.14,0.0,-5.94,35.02,0.0,0.0,-81.7,0.26,0.0,0.0,1.74,-4.64,11.12
2013-05-10 03:00:00,44.14,0.0,-5.94,50.6,0.0,0.0,-108.94,0.84,0.0,0.0,7.03,-2.79,15.06
2013-05-10 06:00:00,44.14,0.0,-5.94,64.63,0.0,0.0,-104.25,6.32,2.58,0.0,1.92,-13.45,4.06
2013-05-10 09:00:00,44.14,0.0,-5.94,62.6,0.0,0.0,-97.27,6.25,19.91,0.0,0.87,-31.81,1.24
2013-05-10 12:00:00,44.14,0.0,-5.94,72.4,0.0,0.0,-96.42,6.2,22.02,0.0,1.17,-44.38,0.8
2013-05-10 15:00:00,44.14,0.0,-5.94,63.69,0.0,0.0,-100.57,2.04,6.0,0.0,1.77,-14.94,3.8
2013-05-10 18:00:00,44.14,0.0,-5.94,48.57,0.0,0.0,-94.98,0.1,0.0,0.0,3.76,-0.2,4.54
2013-05-10 21:00:00,44.14,0.0,-5.94,31.8,0.0,0.0,-77.47,0.0,0.0,0.0,1.34,-1.51,7.63
2013-05-11 00:00:00,44.14,0.0,-5.94,39.97,0.0,0.0,-96.56,0.21,0.0,0.0,5.58,-0.18,12.78
2013-05-11 03:00:00,44.14,0.0,-5.94,46.7,0.0,0.0,-130.19,0.22,0.0,0.0,14.83,-0.04,30.27
2013-05-11 06:00:00,44.14,0.0,-5.94,70.76,0.0,0.0,-123.66,4.66,3.35,0.0,3.08,-5.76,9.37
2013-05-11 09:00:00,44.14,0.0,-5.94,82.39,0.0,0.0,-114.55,5.15,26.81,0.0,1.65,-42.8,3.13
2013-05-11 12:00:00,44.14,0.0,-5.94,85.31,0.0,0.0,-114.02,5.5,31.54,0.0,0.47,-50.92,3.93
2013-05-11 15:00:00,44.14,0.0,-5.94,77.61,0.0,0.0,-120.65,7.83,8.81,0.0,3.01,-19.48,4.67
2013-05-11 18:00:00,44.14,0.0,-5.94,62.22,0.0,0.0,-114.73,2.08,0.0,0.0,3.87,-0.3,8.65
2013-05-11 21:00:00,44.14,0.0,-5.94,40.23,0.0,0.0,-89.88,2.45,0.0,0.0,0.51,-1.25,9.73
2013-05-12 00:00:00,44.14,0.0,-5.94,36.71,0.0,0.0,-109.14,5.46,0.0,0.0,3.21,-0.1,25.66
2013-05-12 03:00:00,44.14,0.0,-5.94,45.16,0.0,0.0,-150.27,10.52,0.0,0.0,8.27,-0.06,48.17
2013-05-12 06:00:00,44.14,0.0,-5.94,75.94,0.0,0.0,-141.27,14.8,4.58,0.0,2.56,-5.99,11.17
2013-05-12 09:00:00,44.14,0.0,-5.94,73.02,0.0,0.0,-130.29,12.63,28.92,0.0,1.11,-29.0,5.42
2013-05-12 12:00:00,44.14,0.0,-5.94,77.77,0.0,0.0,-129.98,12.69,31.82,0.0,3.44,-36.66,2.7
2013-05-12 15:00:00,44.14,0.0,-5.94,70.82,0.0,0.0,-138.17,13.07,9.09,0.0,5.81,-3.35,4.52
2013-05-12 18:00:00,44.14,0.0,-5.94,67.44,0.0,0.0,-130.08,2.39,0.0,0.0,13.96,-0.19,8.27
2013-05-12 21:00:00,44.14,0.0,-5.94,42.88,0.0,0.0,-99.29,5.46,0.0,0.0,1.88,-0.59,11.47
2013-05-13 00:00:00,44.14,0.0,-5.94,41.84,0.0,0.0,-101.68,6.61,0.0,0.0,2.08,-0.76,13.7
2013-05-13 03:00:00,44.14,0.0,-5.94,61.18,0.0,0.0,-143.55,14.52,0.0,0.0,7.0,-0.05,22.7
2013-05-13 06:00:00,44.14,0.0,-5.94,75.38,0.0,0.0,-136.07,15.78,4.72,0.0,3.57,-9.48,7.91
2013-05-13 09:00:00,44.14,0.0,-5.94,80.87,0.0,0.0,-125.55,14.94,30.08,0.0,1.12,-43.0,3.33
2013-05-13 12:00:00,44.14,0.0,-5.94,91.87,0.0,0.0,-124.38,13.67,33.39,0.0,1.28,-57.09,3.06
2013-05-13 15:00:00,44.14,0.0,-5.94,76.18,0.0,0.0,-130.87,12.11,9.54,0.0,4.76,-15.53,5.62
2013-05-13 18:00:00,44.14,0.0,-5.94,61.49,0.0,0.0,-122.14,3.43,0.0,0.0,7.14,-0.57,12.45
2013-05-13 21:00:00,44.14,0.0,-5.94,45.75,0.0,0.0,-94.6,4.27,0.0,0.0,0.95,-2.85,8.29
2013-05-14 00:00:00,44.14,0.0,-5.94,49.36,0.0,0.0,-97.56,2.32,0.0,0.0,0.02,-2.07,9.73
2013-05-14 03:00:00,44.14,0.0,-5.94,70.3,0.0,0.0,-136.44,7.97,0.0,0.0,1.13,-0.06,18.89
2013-05-14 06:00:00,44.14,0.0,-5.94,78.03,0.0,0.0,-130.42,9.19,4.64,0.0,0.05,-4.17,4.49
2013-05-14 09:00:00,44.14,0.0,-5.94,71.41,0.0,0.0,-120.4,7.19,28.41,0.0,0.01,-25.44,0.61
2013-05-14 12:00:00,44.14,0.0,-5.94,76.37,0.0,0.0,-119.06,6.22,27.64,0.0,0.25,-30.37,0.74
2013-05-14 15:00:00,44.14,0.0,-5.94,74.55,0.0,0.0,-125.03,2.06,6.42,0.0,2.14,-1.9,3.57
2013-05-14 18:00:00,44.14,0.0,-5.94,68.34,0.0,0.0,-117.49,0.11,0.0,0.0,5.01,-0.27,6.09
2013-05-14 21:00:00,44.14,0.0,-5.94,48.72,0.0,0.0,-91.72,0.01,0.0,0.0,0.41,-2.06,6.43
2013-05-15 00:00:00,44.14,0.0,-5.94,43.34,0.0,0.0,-88.78,0.04,0.0,0.0,0.52,-2.66,9.32
2013-05-15 03:00:00,44.14,0.0,-5.94,67.45,0.0,0.0,-121.04,0.9,0.0,0.0,1.6,-0.74,13.63
2013-05-15 06:00:00,44.14,0.0,-5.94,77.2,0.0,0.0,-116.64,7.47,3.11,0.0,0.01,-13.46,4.1
2013-05-15 09:00:00,44.14,0.0,-5.94,73.68,0.0,0.0,-108.09,6.76,20.83,0.0,0.01,-32.21,0.81
2013-05-15 12:00:00,44.14,0.0,-5.94,79.21,0.0,0.0,-106.8,6.5,17.51,0.0,0.0,-35.32,0.67
2013-05-15 15:00:00,44.14,0.0,-5.94,70.64,0.0,0.0,-111.67,0.19,2.73,0.0,1.35,-7.01,5.55
2013-05-15 18:00:00,44.14,18.51,-5.94,50.38,0.41,0.0,-105.71,0.14,0.0,0.0,8.43,-16.77,6.4
2013-05-15 21:00:00,44.14,20.15,-5.94,29.6,1.54,0.0,-84.29,0.04,0.0,0.0,7.36,-21.94,9.33
2013-05-16 00:00:00,44.14,20.24,-5.94,17.43,3.05,0.0,-93.97,0.04,0.0,0.0,12.66,-20.59,22.93
2013-05-16 03:00:00,44.14,20.34,-5.94,19.81,11.59,0.0,-130.31,0.04,0.0,0.0,13.82,-12.0,38.5
2013-05-16 06:00:00,44.14,5.65,-5.94,58.87,0.0,0.0,-124.63,1.96,1.02,0.0,15.6,-9.49,12.82
2013-05-16 09:00:00,44.14,6.46,-5.94,51.44,0.0,0.0,-115.17,1.46,13.37,0.0,14.89,-16.35,5.69
2013-05-16 12:00:00,44.14,6.33,-5.94,55.37,0.0,0.0,-113.82,2.45,18.18,0.0,14.25,-26.84,5.87
2013-05-16 15:00:00,44.14,9.49,-5.94,56.89,0.0,0.0,-119.27,1.34,4.41,0.0,13.44,-11.03,6.53
2013-05-16 18:00:00,44.14,19.81,-5.94,48.43,1.39,0.0,-112.36,0.43,0.0,0.0,10.59,-15.23,8.72
2013-05-16 21:00:00,44.14,20.03,-5.94,22.86,1.83,0.0,-88.59,0.44,0.0,0.0,8.95,-19.34,15.61
2013-05-17 00:00:00,44.14,20.32,-5.94,14.58,1.37,0.0,-96.1,0.43,0.0,0.0,13.83,-17.01,24.38
2013-05-17 03:00:00,44.14,20.56,-5.94,22.93,2.66,0.0,-134.13,0.36,0.0,0.0,21.27,-10.19,38.32
2013-05-17 06:00:00,44.14,8.37,-5.94,62.96,0.0,0.0,-127.81,0.28,2.08,0.0,13.23,-3.86,6.54
2013-05-17 09:00:00,44.14,6.92,-5.94,61.28,0.0,0.0,-118.02,0.11,17.52,0.0,10.74,-20.02,3.26
2013-05-17 12:00:00,44.14,9.38,-5.94,67.5,0.0,0.0,-116.7,0.08,22.64,0.0,7.54,-31.72,3.07
2013-05-17 15:00:00,44.14,8.58,-5.94,67.8,0.0,0.0,-122.43,0.0,5.02,0.0,13.91,-14.93,3.84
2013-05-17 18:00:00,44.14,8.35,-5.94,53.86,0.0,0.0,-115.02,0.0,0.0,0.0,12.72,-2.71,4.6
2013-05-17 21:00:00,44.14,7.78,-5.94,35.1,0.0,0.0,-90.68,0.0,0.0,0.0,6.93,-3.57,6.23
2013-05-18 00:00:00,44.14,6.67,-5.94,35.46,0.0,0.0,-92.19,0.0,0.0,0.0,7.94,-3.6,7.52
2013-05-18 03:00:00,44.14,9.37,-5.94,48.31,0.0,0.0,-122.78,0.0,0.0,0.0,12.95,-2.13,16.07
2013-05-18 06:00:00,44.14,0.0,-5.94,72.86,0.0,0.0,-116.45,4.9,3.94,0.0,1.4,-15.23,10.37
2013-05-18 09:00:00,44.14,0.0,-5.94,76.41,0.0,0.0,-108.12,4.53,23.22,0.0,0.24,-40.77,6.28
2013-05-18 12:00:00,44.14,0.0,-5.94,81.68,0.0,0.0,-107.7,4.92,24.62,0.0,0.87,-48.3,5.69
2013-05-18 15:00:00,44.14,0.0,-5.94,67.24,0.0,0.0,-113.72,1.5,5.45,0.0,5.2,-11.79,7.91
2013-05-18 18:00:00,44.14,1.97,-5.94,43.73,0.0,0.0,-108.21,0.0,0.0,0.0,8.32,-3.81,19.8
2013-05-18 21:00:00,44.14,1.36,-5.94,32.2,0.0,0.0,-85.74,0.0,0.0,0.0,4.37,-4.14,13.75
2013-05-19 00:00:00,44.14,1.03,-5.94,30.56,0.0,0.0,-85.63,0.0,0.0,0.0,6.69,-3.82,12.96
2013-05-19 03:00:00,44.14,1.53,-5.94,38.56,0.52,0.0,-111.81,0.01,0.0,0.0,13.37,-2.49,22.11
2013-05-19 06:00:00,44.14,0.0,-5.94,61.06,0.52,0.0,-105.86,7.94,2.66,0.0,2.57,-19.27,12.16
2013-05-19 09:00:00,44.14,0.01,-5.94,66.47,0.0,0.0,-98.79,7.45,22.21,0.0,0.69,-39.73,3.49
2013-05-19 12:00:00,44.14,0.0,-5.94,64.7,0.0,0.0,-98.59,7.28,27.38,0.0,0.91,-42.13,2.23
2013-05-19 15:00:00,44.14,0.0,-5.94,68.97,0.0,0.0,-103.78,2.78,6.77,0.0,3.78,-21.9,5.17
2013-05-19 18:00:00,44.14,1.38,-5.94,47.46,0.0,0.0,-98.65,0.17,0.0,0.0,8.74,-2.96,5.66
2013-05-19 21:00:00,44.14,1.61,-5.94,33.09,0.0,0.0,-79.14,0.03,0.0,0.0,4.31,-4.8,6.7
2013-05-20 00:00:00,44.14,1.91,-5.94,31.35,0.0,0.0,-88.47,0.23,0.0,0.0,8.08,-2.42,11.12
2013-05-20 03:00:00,44.14,2.45,-5.94,40.01,0.0,0.0,-120.62,0.35,0.0,0.0,19.35,-0.92,21.17
2013-05-20 06:00:00,44.14,2.2,-5.94,55.17,0.0,0.0,-113.63,4.75,4.11,0.0,10.78,-5.77,4.19
2013-05-20 09:00:00,44.14,1.9,-5.94,47.09,0.0,0.0,-105.71,3.57,26.87,0.0,7.11,-20.19,1.15
