snapshot,BEV charger,V2G,agriculture electricity,electricity,electricity distribution grid,home battery charger,home battery discharger,industry electricity,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar rooftop,urban central air heat pump,urban central resistive heater
2013-03-22 15:00:00,-114.0,1.54,-5.12,-218.48,770.45,-0.02,0.01,-194.35,-31.07,-9.56,-40.83,-22.5,-17.97,-2.21,-15.84,-6.09,34.87,-49.95,-78.89
2013-03-22 18:00:00,-53.94,9.95,-5.12,-223.82,745.37,-0.01,0.02,-194.35,-31.08,-10.2,-41.57,-25.1,-17.53,-1.41,-15.79,-4.89,0.0,-50.73,-79.76
2013-03-22 21:00:00,-117.51,8.21,-5.12,-200.05,705.81,-0.02,0.01,-194.35,-24.29,-0.78,-37.83,-5.82,-16.5,-0.33,-15.15,-2.63,0.0,-48.57,-45.08
2013-03-23 00:00:00,-110.59,7.21,-5.12,-168.02,676.79,-0.02,0.01,-194.35,-23.07,-0.06,-36.48,-3.33,-17.96,-3.5,-16.43,-8.51,0.0,-48.58,-47.99
2013-03-23 03:00:00,-40.79,12.35,-5.12,-143.65,694.87,-0.01,0.02,-194.35,-31.05,-16.89,-42.65,-30.66,-18.8,-13.91,-17.59,-20.49,0.18,-49.87,-81.58
2013-03-23 06:00:00,-88.47,0.34,-5.12,-170.15,744.71,-0.02,0.01,-194.35,-31.4,-24.45,-42.71,-41.61,-18.58,-10.66,-17.15,-17.39,54.79,-52.45,-85.35
2013-03-23 09:00:00,-207.6,0.43,-5.12,-196.66,786.71,-0.02,0.01,-194.35,-30.48,-16.17,-40.95,-31.88,-18.13,-6.12,-16.29,-12.44,122.49,-50.65,-82.78
2013-03-23 12:00:00,-196.23,0.42,-5.12,-187.36,770.78,-0.02,0.01,-194.35,-30.24,-13.65,-40.38,-27.38,-17.95,-4.41,-15.96,-9.54,100.62,-50.21,-79.04
2013-03-23 15:00:00,-38.11,3.54,-5.12,-186.41,687.59,-0.01,0.02,-194.35,-31.07,-18.12,-41.29,-30.13,-18.15,-4.9,-16.21,-9.78,25.78,-50.81,-72.46
2013-03-23 18:00:00,-16.87,14.9,-5.12,-197.3,691.17,-0.01,0.02,-194.35,-31.1,-19.48,-41.9,-32.66,-18.01,-3.99,-16.28,-8.72,0.0,-51.19,-69.11
2013-03-23 21:00:00,-65.11,6.69,-5.12,-184.09,651.87,-0.02,0.01,-194.35,-25.78,-1.34,-38.54,-11.37,-17.3,-0.95,-15.84,-5.32,0.0,-48.36,-45.09
2013-03-24 00:00:00,-83.82,6.33,-5.12,-157.18,632.1,-0.01,0.01,-194.35,-22.99,-0.06,-37.64,-4.41,-17.99,-2.99,-16.75,-9.27,0.0,-46.45,-39.4
2013-03-24 03:00:00,-32.39,15.11,-5.12,-129.04,654.88,-0.01,0.02,-194.35,-30.8,-15.9,-42.65,-31.83,-18.71,-13.63,-17.63,-22.0,0.16,-46.38,-69.72
2013-03-24 06:00:00,-82.64,0.25,-5.12,-145.59,732.89,-0.02,0.01,-194.35,-31.11,-25.14,-42.62,-45.04,-18.56,-10.94,-17.34,-19.72,44.62,-50.8,-88.77
2013-03-24 09:00:00,-212.76,0.11,-5.12,-177.9,784.17,-0.02,0.01,-194.35,-30.39,-16.14,-41.51,-32.92,-18.18,-5.89,-16.77,-12.8,110.39,-49.7,-80.22
2013-03-24 12:00:00,-216.79,0.05,-5.12,-172.83,776.43,-0.02,0.01,-194.35,-30.19,-13.5,-41.13,-27.57,-18.02,-4.03,-16.48,-9.55,100.24,-50.08,-77.06
2013-03-24 15:00:00,-77.93,7.44,-5.12,-174.17,712.06,-0.01,0.02,-194.35,-30.82,-18.49,-41.76,-30.63,-18.16,-5.02,-16.68,-10.01,27.35,-49.73,-73.98
2013-03-24 18:00:00,-26.19,5.01,-5.12,-193.58,712.82,-0.01,0.02,-194.35,-30.88,-20.0,-42.08,-32.72,-18.04,-4.07,-16.7,-8.93,0.0,-50.48,-74.69
2013-03-24 21:00:00,-81.94,0.19,-5.12,-182.13,677.62,-0.01,0.01,-194.35,-26.03,-1.8,-39.23,-11.9,-17.33,-0.92,-16.16,-5.36,0.0,-48.3,-47.24
2013-03-25 00:00:00,-115.34,0.17,-5.12,-160.99,665.12,-0.02,0.01,-194.35,-23.09,-0.02,-38.34,-3.68,-18.13,-1.04,-16.86,-6.5,0.0,-47.88,-33.94
2013-03-25 03:00:00,-53.61,0.89,-5.12,-153.82,714.36,-0.01,0.01,-194.35,-31.82,-11.97,-42.85,-23.56,-19.09,-12.09,-17.71,-18.31,0.03,-50.8,-80.16
2013-03-25 06:00:00,-92.21,0.33,-5.12,-207.85,790.29,-0.01,0.01,-194.35,-32.13,-19.21,-42.98,-30.33,-19.08,-11.84,-17.66,-17.15,35.82,-51.05,-85.47
2013-03-25 09:00:00,-188.87,0.04,-5.12,-229.02,817.23,-0.02,0.01,-194.35,-31.48,-11.78,-42.16,-22.81,-18.74,-5.99,-17.17,-10.67,94.18,-50.94,-82.33
2013-03-25 12:00:00,-191.23,0.07,-5.12,-224.33,809.91,-0.02,0.01,-194.35,-31.28,-9.63,-41.85,-18.97,-18.54,-3.84,-16.94,-7.59,83.8,-51.11,-79.0
2013-03-25 15:00:00,-91.65,0.05,-5.12,-221.79,769.78,-0.01,0.01,-194.35,-31.86,-14.78,-42.36,-21.05,-18.54,-3.58,-16.96,-6.62,24.75,-49.77,-76.14
2013-03-25 18:00:00,-31.51,1.81,-5.12,-227.02,730.88,-0.01,0.01,-194.35,-31.91,-16.36,-42.59,-22.53,-18.23,-2.35,-16.86,-5.0,0.0,-50.18,-68.67
2013-03-25 21:00:00,-96.8,0.85,-5.12,-200.9,700.52,-0.01,0.01,-194.35,-26.3,-1.4,-40.07,-8.41,-17.26,-0.26,-16.33,-3.03,0.0,-48.07,-43.07
2013-03-26 00:00:00,-122.69,0.72,-5.12,-173.4,681.2,-0.01,0.01,-194.35,-23.27,-0.0,-38.95,-3.41,-18.29,-1.03,-16.89,-4.76,0.0,-47.5,-32.25
2013-03-26 03:00:00,-50.88,1.09,-5.12,-163.6,700.6,-0.01,0.02,-194.35,-32.12,-12.24,-42.85,-18.6,-19.08,-12.36,-17.54,-15.47,0.06,-49.2,-68.33
2013-03-26 06:00:00,-93.57,0.29,-5.12,-212.93,784.68,-0.01,0.01,-194.35,-32.34,-19.7,-42.92,-29.56,-19.07,-12.27,-17.49,-16.49,42.19,-50.24,-81.11
2013-03-26 09:00:00,-199.99,0.0,-5.12,-230.56,812.44,-0.02,0.01,-194.35,-31.84,-11.27,-42.19,-20.17,-18.81,-5.77,-17.11,-9.21,100.5,-49.01,-77.54
2013-03-26 12:00:00,-198.77,0.0,-5.12,-224.37,800.39,-0.02,0.01,-194.35,-31.68,-8.94,-41.97,-16.46,-18.67,-3.53,-16.93,-6.32,89.56,-48.96,-73.88
2013-03-26 15:00:00,-95.83,0.98,-5.12,-221.58,753.03,-0.01,0.01,-194.35,-32.14,-14.12,-42.41,-19.09,-18.67,-3.25,-16.96,-5.55,28.23,-49.42,-63.76
2013-03-26 18:00:00,-27.16,14.44,-5.12,-228.64,697.81,-0.01,0.01,-194.35,-32.17,-15.57,-42.61,-20.47,-18.38,-1.96,-16.88,-3.85,0.0,-49.89,-55.19
2013-03-26 21:00:00,-69.5,13.0,-5.12,-203.33,651.12,-0.01,0.01,-194.35,-26.46,-1.59,-40.5,-5.81,-17.34,-0.27,-16.48,-1.96,0.0,-47.97,-33.43
2013-03-27 00:00:00,-81.48,8.83,-5.12,-175.98,618.83,-0.01,0.01,-194.35,-22.71,0.0,-38.85,-1.76,-18.22,-0.66,-16.88,-2.94,0.0,-47.65,-21.06
2013-03-27 03:00:00,-41.03,4.11,-5.12,-165.91,658.4,-0.01,0.02,-194.35,-32.02,-8.57,-42.75,-13.41,-19.06,-10.35,-17.52,-12.45,0.07,-48.82,-51.21
2013-03-27 06:00:00,-144.95,0.14,-5.12,-214.01,803.64,-0.01,0.01,-194.35,-32.24,-16.22,-42.78,-25.54,-19.04,-10.45,-17.46,-14.31,49.86,-50.21,-66.96
2013-03-27 09:00:00,-237.5,0.01,-5.12,-230.37,814.08,-0.02,0.01,-194.35,-31.73,-9.31,-41.97,-17.83,-18.78,-4.63,-17.03,-7.68,118.0,-49.46,-66.31
2013-03-27 12:00:00,-235.47,0.01,-5.12,-222.16,804.29,-0.02,0.01,-194.35,-31.55,-7.35,-41.66,-14.47,-18.61,-2.78,-16.83,-5.19,103.55,-49.16,-63.14
2013-03-27 15:00:00,-98.24,4.14,-5.12,-218.57,727.08,-0.01,0.01,-194.35,-32.04,-11.76,-42.13,-15.65,-18.61,-2.54,-16.85,-4.06,31.65,-49.4,-53.56
2013-03-27 18:00:00,-16.9,7.71,-5.12,-226.3,676.29,-0.01,0.01,-194.35,-32.09,-13.37,-42.36,-18.25,-18.33,-1.57,-16.79,-3.18,0.0,-48.28,-47.09
2013-03-27 21:00:00,-56.48,7.87,-5.12,-201.49,633.0,-0.01,0.01,-194.35,-25.77,-1.56,-40.23,-5.42,-17.07,-0.26,-16.37,-1.79,0.0,-45.19,-29.76
2013-03-28 00:00:00,-71.83,8.03,-5.12,-175.04,599.2,-0.01,0.01,-194.35,-21.2,0.0,-38.07,-1.46,-17.69,-0.53,-16.62,-3.01,0.0,-40.97,-21.32
2013-03-28 03:00:00,-30.5,6.3,-5.12,-163.84,626.16,-0.01,0.02,-194.35,-31.35,-6.2,-42.04,-13.4,-18.85,-7.59,-17.25,-9.91,0.08,-46.39,-45.74
2013-03-28 06:00:00,-136.66,0.0,-5.12,-206.67,756.32,-0.01,0.01,-194.35,-31.6,-11.59,-42.13,-21.28,-18.84,-7.61,-17.21,-10.49,45.44,-49.6,-48.63
2013-03-28 09:00:00,-239.62,0.02,-5.12,-225.28,799.17,-0.02,0.0,-194.35,-31.0,-6.78,-41.5,-14.01,-18.57,-3.27,-16.86,-5.5,99.71,-49.17,-47.84
2013-03-28 12:00:00,-217.1,0.02,-5.12,-219.29,780.14,-0.02,0.01,-194.35,-30.78,-5.39,-41.25,-10.44,-18.38,-2.05,-16.68,-3.36,77.88,-49.85,-43.98
2013-03-28 15:00:00,-83.32,1.4,-5.12,-214.76,693.23,-0.01,0.01,-194.35,-31.38,-7.86,-41.61,-12.21,-18.38,-1.94,-16.68,-2.9,25.62,-48.45,-41.28
2013-03-28 18:00:00,-27.97,13.59,-5.12,-220.41,660.51,-0.01,0.01,-194.35,-31.44,-9.46,-41.77,-16.47,-17.96,-1.28,-16.6,-2.66,0.0,-48.33,-40.29
2013-03-28 21:00:00,-69.8,2.41,-5.12,-198.26,635.98,-0.01,0.01,-194.35,-24.05,-1.36,-39.79,-3.78,-16.42,-0.23,-16.25,-1.31,0.0,-44.33,-23.35
2013-03-29 00:00:00,-82.87,1.84,-5.12,-171.05,601.36,-0.01,0.01,-194.35,-19.63,0.0,-36.61,-0.99,-16.93,-0.48,-16.14,-2.33,0.0,-40.4,-16.31
2013-03-29 03:00:00,-38.03,1.15,-5.12,-153.14,613.21,-0.01,0.01,-194.35,-29.54,-5.07,-40.7,-13.76,-18.24,-6.08,-16.67,-10.71,0.11,-45.2,-37.87
2013-03-29 06:00:00,-148.56,0.0,-5.12,-182.28,736.08,-0.01,0.01,-194.35,-29.79,-9.81,-40.73,-20.8,-18.23,-6.24,-16.62,-10.79,40.42,-47.72,-45.45
2013-03-29 09:00:00,-244.88,0.07,-5.12,-205.07,782.87,-0.02,0.0,-194.35,-28.96,-5.64,-40.12,-11.24,-17.89,-2.91,-16.32,-4.57,81.99,-47.23,-40.61
2013-03-29 12:00:00,-213.37,0.07,-5.12,-197.91,745.6,-0.02,0.01,-194.35,-28.7,-4.35,-39.86,-7.85,-17.66,-1.8,-16.15,-2.72,69.31,-48.39,-36.73
2013-03-29 15:00:00,-75.57,2.25,-5.12,-193.98,645.88,-0.01,0.01,-194.35,-29.52,-5.53,-40.26,-10.25,-17.66,-1.55,-16.16,-2.45,23.3,-46.66,-32.35
2013-03-29 18:00:00,-26.59,6.6,-5.12,-204.28,627.35,-0.01,0.01,-194.35,-29.49,-6.12,-40.43,-13.55,-17.16,-1.13,-16.08,-2.1,0.0,-46.06,-31.48
2013-03-29 21:00:00,-45.84,4.79,-5.12,-188.14,584.55,-0.01,0.01,-194.35,-22.23,-1.21,-38.32,-2.8,-15.9,-0.24,-15.75,-0.98,0.0,-40.56,-17.9
2013-03-30 00:00:00,-43.31,4.86,-5.12,-161.31,541.77,-0.01,0.01,-194.35,-18.59,-0.01,-35.11,-0.76,-17.06,-0.73,-16.06,-2.23,0.0,-37.31,-14.67
2013-03-30 03:00:00,-29.5,6.18,-5.12,-138.7,561.52,-0.01,0.02,-194.35,-28.43,-2.81,-40.19,-8.79,-18.11,-4.51,-16.63,-8.45,0.08,-46.24,-25.96
2013-03-30 06:00:00,-165.0,0.74,-5.12,-163.27,701.92,-0.01,0.01,-194.35,-28.74,-7.02,-40.33,-16.97,-17.88,-3.3,-16.44,-6.39,42.12,-47.23,-32.72
2013-03-30 09:00:00,-280.32,0.17,-5.12,-187.93,774.41,-0.02,0.01,-194.35,-27.71,-4.24,-39.5,-8.89,-17.33,-1.83,-16.03,-2.93,93.8,-49.67,-32.52
2013-03-30 12:00:00,-241.18,0.17,-5.12,-181.32,731.45,-0.02,0.0,-194.35,-27.38,-3.33,-39.17,-6.04,-17.08,-1.21,-15.84,-1.81,81.74,-50.6,-28.92
2013-03-30 15:00:00,-85.97,4.84,-5.12,-180.66,620.7,-0.01,0.01,-194.35,-28.36,-4.52,-39.7,-7.55,-17.32,-1.37,-15.96,-1.82,29.01,-46.52,-25.32
2013-03-30 18:00:00,-10.32,18.03,-5.12,-193.17,560.37,-0.01,0.01,-194.35,-28.38,-5.56,-39.94,-9.13,-17.1,-1.27,-15.96,-1.44,0.0,-46.75,-9.9
2013-03-30 21:00:00,-7.76,11.01,-5.12,-180.44,515.95,-0.01,0.01,-194.35,-21.27,-1.15,-37.35,-1.86,-15.95,-0.4,-15.64,-0.71,0.0,-42.19,-2.77
2013-03-31 00:00:00,-13.1,12.53,-5.12,-150.54,494.94,-0.01,0.02,-194.35,-21.34,-0.01,-37.68,-0.6,-17.92,-1.23,-16.62,-1.74,0.0,-44.57,-2.65
2013-03-31 03:00:00,-27.99,35.71,-5.12,-126.48,509.33,-0.0,0.02,-194.35,-29.54,-6.95,-41.44,-13.6,-18.32,-5.57,-17.06,-7.62,0.25,-46.4,-4.86
2013-03-31 06:00:00,-105.98,26.23,-5.12,-150.44,643.64,-0.02,0.01,-194.35,-28.9,-8.97,-40.75,-25.43,-18.03,-3.94,-16.71,-9.82,48.29,-49.19,-60.52
2013-03-31 09:00:00,-264.67,0.08,-5.12,-167.91,774.26,-0.02,0.01,-194.35,-28.19,-5.15,-39.73,-19.13,-17.59,-1.75,-16.2,-6.22,98.5,-48.42,-58.39
2013-03-31 12:00:00,-236.32,0.09,-5.12,-152.69,740.99,-0.02,0.01,-194.35,-28.33,-4.93,-39.58,-17.35,-17.6,-1.5,-16.12,-5.14,84.99,-49.47,-57.53
2013-03-31 15:00:00,-70.51,2.92,-5.12,-155.26,641.21,-0.02,0.01,-194.35,-29.08,-8.86,-40.27,-22.53,-17.74,-1.91,-16.25,-5.85,30.06,-48.01,-58.45
2013-03-31 18:00:00,-28.35,13.67,-5.12,-178.92,618.59,-0.01,0.02,-194.35,-28.06,-5.8,-40.03,-17.77,-17.2,-1.06,-16.15,-3.86,0.0,-47.79,-47.81
2013-03-31 21:00:00,-78.22,2.12,-5.12,-167.42,608.57,-0.02,0.01,-194.35,-19.73,-0.13,-36.9,-1.55,-16.23,-0.27,-15.96,-2.42,0.0,-46.5,-25.88
2013-04-01 00:00:00,-74.16,1.47,-5.12,-145.21,601.03,-0.01,0.01,-194.35,-22.12,-0.02,-37.98,-2.01,-18.07,-0.89,-16.89,-5.18,0.0,-47.47,-33.03
2013-04-01 03:00:00,-30.37,9.44,-5.12,-129.98,625.9,-0.01,0.02,-194.35,-30.81,-10.49,-42.25,-26.38,-18.83,-9.21,-17.51,-15.4,0.46,-48.63,-56.48
2013-04-01 06:00:00,-116.67,7.64,-5.12,-157.41,712.0,-0.02,0.01,-194.35,-30.19,-9.18,-41.66,-37.1,-18.58,-5.92,-17.24,-17.96,65.56,-49.47,-84.35
2013-04-01 09:00:00,-298.39,0.02,-5.12,-173.38,805.16,-0.02,0.01,-194.35,-29.4,-4.83,-40.79,-24.54,-18.21,-2.34,-16.79,-9.79,134.48,-49.57,-72.14
2013-04-01 12:00:00,-275.35,0.02,-5.12,-160.2,773.28,-0.02,0.01,-194.35,-29.56,-4.66,-40.68,-21.28,-18.07,-1.6,-16.62,-6.8,118.81,-48.83,-68.96
2013-04-01 15:00:00,-82.96,3.79,-5.12,-165.09,658.93,-0.01,0.02,-194.35,-30.38,-7.45,-41.3,-24.71,-18.05,-1.29,-16.64,-5.76,38.38,-47.56,-60.45
2013-04-01 18:00:00,-24.59,11.58,-5.12,-187.83,618.09,-0.01,0.02,-194.35,-29.2,-4.33,-41.0,-17.9,-16.91,-0.54,-16.21,-2.46,0.0,-47.51,-41.73
2013-04-01 21:00:00,-48.64,6.9,-5.12,-170.28,571.79,-0.01,0.02,-194.35,-20.27,-0.04,-36.64,-0.64,-16.24,-0.12,-16.04,-1.16,0.0,-46.41,-22.73
2013-04-02 00:00:00,-40.59,14.04,-5.12,-152.16,552.31,-0.01,0.01,-194.35,-21.43,0.0,-37.2,-0.86,-17.82,-0.44,-16.8,-4.27,0.0,-47.03,-28.29
2013-04-02 03:00:00,-19.54,19.24,-5.12,-170.02,619.85,-0.01,0.02,-194.35,-30.57,-5.11,-42.41,-22.87,-18.81,-6.25,-17.6,-13.84,0.55,-48.45,-44.71
2013-04-02 06:00:00,-68.95,6.36,-5.12,-220.81,712.1,-0.02,0.01,-194.35,-29.82,-6.32,-41.67,-27.98,-18.5,-3.97,-17.24,-14.06,57.04,-49.84,-76.84
2013-04-02 09:00:00,-247.62,0.0,-5.12,-226.53,792.17,-0.02,0.01,-194.35,-28.88,-3.62,-40.57,-16.31,-18.01,-1.66,-16.64,-6.64,129.57,-48.12,-67.64
2013-04-02 12:00:00,-246.03,0.0,-5.12,-213.02,779.49,-0.02,0.01,-194.35,-29.05,-3.35,-40.35,-13.1,-17.85,-1.06,-16.39,-3.92,114.95,-48.53,-62.32
2013-04-02 15:00:00,-85.92,0.08,-5.12,-208.48,705.33,-0.02,0.01,-194.35,-30.04,-6.15,-41.09,-19.65,-17.82,-1.01,-16.38,-3.9,40.12,-48.92,-66.68
2013-04-02 18:00:00,-50.66,4.72,-5.12,-214.95,700.15,-0.01,0.02,-194.35,-28.71,-4.51,-40.69,-19.48,-16.59,-0.38,-15.91,-2.17,0.0,-48.45,-62.88
2013-04-02 21:00:00,-116.61,2.64,-5.12,-187.3,665.47,-0.02,0.01,-194.35,-19.66,-0.02,-35.45,-0.52,-15.92,-0.1,-15.71,-1.29,0.0,-47.04,-29.01
2013-04-03 00:00:00,-104.7,0.49,-5.12,-165.26,661.62,-0.02,0.01,-194.35,-21.57,0.0,-37.55,-1.69,-17.94,-0.59,-16.99,-6.83,0.0,-48.36,-41.15
2013-04-03 03:00:00,-40.54,10.81,-5.12,-179.34,703.0,-0.01,0.02,-194.35,-31.13,-7.9,-43.26,-28.38,-19.0,-7.1,-17.96,-16.49,0.16,-48.22,-75.19
2013-04-03 06:00:00,-92.47,4.34,-5.12,-224.21,757.47,-0.02,0.01,-194.35,-30.3,-6.73,-42.34,-28.2,-18.67,-4.18,-17.5,-13.67,50.73,-50.77,-84.02
2013-04-03 09:00:00,-247.68,0.0,-5.12,-228.38,815.83,-0.02,0.01,-194.35,-29.28,-3.36,-40.97,-16.62,-18.14,-1.64,-16.77,-6.67,112.81,-49.7,-69.95
2013-04-03 12:00:00,-224.15,0.0,-5.12,-215.78,791.05,-0.02,0.01,-194.35,-29.46,-3.17,-40.77,-13.94,-17.96,-1.03,-16.51,-4.32,92.51,-50.15,-66.82
2013-04-03 15:00:00,-102.76,0.08,-5.12,-212.16,742.06,-0.02,0.01,-194.35,-30.55,-6.57,-41.6,-20.22,-17.93,-0.99,-16.54,-4.05,31.14,-49.72,-70.69
2013-04-03 18:00:00,-48.42,3.71,-5.12,-217.69,695.32,-0.01,0.02,-194.35,-29.09,-4.3,-41.15,-18.74,-16.64,-0.35,-16.1,-1.95,0.0,-49.31,-55.8
2013-04-03 21:00:00,-109.26,2.92,-5.12,-189.04,657.13,-0.01,0.01,-194.35,-19.75,0.0,-35.46,-0.3,-15.95,-0.11,-15.81,-0.83,0.0,-47.73,-26.33
2013-04-04 00:00:00,-85.95,2.52,-5.12,-167.33,636.09,-0.02,0.01,-194.35,-21.0,0.0,-36.74,-0.68,-17.71,-0.46,-16.96,-4.87,0.0,-48.37,-39.08
2013-04-04 03:00:00,-29.02,5.87,-5.12,-180.51,680.39,-0.01,0.02,-194.35,-30.82,-7.15,-42.97,-26.11,-18.91,-6.04,-17.81,-14.77,0.34,-50.1,-62.91
2013-04-04 06:00:00,-103.97,3.19,-5.12,-226.32,743.03,-0.02,0.01,-194.35,-29.75,-5.59,-42.14,-22.59,-18.53,-3.39,-17.41,-11.18,51.15,-51.09,-65.93
2013-04-04 09:00:00,-256.53,0.07,-5.12,-231.54,806.21,-0.02,0.01,-194.35,-28.68,-2.74,-40.88,-12.57,-17.9,-1.38,-16.75,-5.18,107.36,-50.72,-49.31
2013-04-04 12:00:00,-229.35,0.07,-5.12,-220.81,769.54,-0.02,0.01,-194.35,-28.9,-2.4,-40.72,-10.21,-17.71,-0.89,-16.47,-3.18,93.55,-50.72,-42.32
2013-04-04 15:00:00,-106.16,1.48,-5.12,-217.36,716.15,-0.01,0.02,-194.35,-30.08,-4.53,-41.61,-14.13,-17.68,-0.83,-16.51,-2.82,26.93,-47.16,-46.21
2013-04-04 18:00:00,-42.66,5.25,-5.12,-219.53,661.12,-0.01,0.02,-194.35,-28.48,-3.51,-41.11,-12.91,-16.34,-0.35,-15.88,-1.25,0.0,-44.89,-39.98
2013-04-04 21:00:00,-70.62,2.47,-5.12,-190.09,614.87,-0.01,0.01,-194.35,-19.21,0.0,-34.19,-0.17,-15.68,-0.11,-15.51,-0.28,0.0,-40.67,-31.34
2013-04-05 00:00:00,-64.0,2.94,-5.12,-166.22,601.11,-0.01,0.01,-194.35,-20.67,0.0,-36.25,-0.32,-17.67,-0.62,-17.05,-3.28,0.0,-41.42,-37.09
2013-04-05 03:00:00,-45.59,1.85,-5.12,-178.75,667.22,-0.01,0.02,-194.35,-30.23,-6.04,-42.5,-19.61,-18.73,-5.76,-17.69,-11.83,0.53,-46.25,-47.15
2013-04-05 06:00:00,-98.34,4.27,-5.12,-226.72,724.99,-0.02,0.01,-194.35,-29.36,-4.95,-41.93,-17.03,-18.42,-3.43,-17.44,-8.78,33.88,-48.06,-49.2
2013-04-05 09:00:00,-209.43,0.46,-5.12,-231.63,780.95,-0.02,0.01,-194.35,-28.39,-2.51,-41.07,-8.98,-17.92,-1.42,-16.99,-3.79,68.84,-46.86,-41.8
2013-04-05 12:00:00,-193.01,0.02,-5.12,-217.51,751.57,-0.02,0.01,-194.35,-28.57,-2.31,-41.01,-7.14,-17.72,-0.95,-16.8,-2.1,61.52,-47.13,-39.39
2013-04-05 15:00:00,-91.56,0.22,-5.12,-211.93,694.03,-0.01,0.01,-194.35,-29.63,-4.68,-41.71,-12.34,-17.69,-0.92,-16.83,-2.03,24.42,-46.51,-43.37
2013-04-05 18:00:00,-45.67,3.46,-5.12,-213.13,653.37,-0.01,0.01,-194.35,-28.22,-3.39,-41.18,-10.91,-16.34,-0.34,-16.22,-0.62,0.05,-44.07,-37.3
2013-04-05 21:00:00,-66.39,2.57,-5.12,-188.42,594.52,-0.01,0.01,-194.35,-18.88,0.0,-34.13,-0.13,-15.93,-0.14,-15.95,-0.58,0.0,-38.52,-18.55
2013-04-06 00:00:00,-44.91,2.78,-5.12,-159.35,568.01,-0.01,0.01,-194.35,-20.23,0.0,-35.58,-1.14,-18.13,-1.5,-17.34,-5.32,0.0,-42.14,-25.67
2013-04-06 03:00:00,-29.45,19.98,-5.12,-148.09,584.78,-0.0,0.02,-194.35,-29.84,-5.91,-42.21,-18.54,-18.51,-4.35,-17.62,-9.55,0.78,-44.67,-37.34
2013-04-06 06:00:00,-90.34,6.89,-5.12,-185.51,656.23,-0.02,0.01,-194.35,-29.09,-5.04,-41.52,-17.84,-18.19,-2.57,-17.31,-7.17,51.54,-49.54,-51.06
2013-04-06 09:00:00,-295.68,0.16,-5.12,-196.73,791.73,-0.02,0.01,-194.35,-28.06,-2.59,-40.57,-7.68,-17.46,-1.1,-16.8,-1.9,105.27,-50.97,-38.15
2013-04-06 12:00:00,-252.75,0.15,-5.12,-181.13,743.12,-0.02,0.01,-194.35,-28.24,-2.38,-40.35,-4.53,-17.45,-0.91,-16.5,-0.92,87.65,-51.12,-35.16
2013-04-06 15:00:00,-69.61,3.98,-5.12,-180.84,620.45,-0.01,0.01,-194.35,-29.3,-4.44,-41.09,-8.43,-17.73,-1.12,-16.73,-1.22,31.71,-49.66,-36.49
2013-04-06 18:00:00,-8.37,53.19,-5.12,-190.77,511.2,-0.01,0.02,-194.35,-27.99,-3.2,-40.8,-3.82,-16.87,-0.63,-16.57,-0.52,0.0,-46.23,-9.17
2013-04-06 21:00:00,-9.64,27.19,-5.12,-174.88,483.74,-0.01,0.01,-194.35,-18.62,0.0,-33.5,-0.12,-16.09,-0.16,-16.12,-0.3,0.0,-36.47,-5.57
2013-04-07 00:00:00,-18.49,12.52,-5.12,-149.13,492.37,-0.01,0.01,-194.35,-20.79,0.0,-35.99,-0.29,-18.41,-0.91,-17.48,-1.67,0.0,-34.99,-7.25
2013-04-07 03:00:00,-20.27,15.16,-5.12,-132.59,519.89,-0.01,0.02,-194.35,-31.28,-3.63,-43.03,-8.41,-18.93,-2.92,-17.8,-4.52,0.24,-39.43,-13.02
2013-04-07 06:00:00,-84.91,10.75,-5.12,-161.23,622.29,-0.02,0.01,-194.35,-30.31,-4.35,-42.49,-18.15,-18.5,-1.94,-17.49,-7.06,54.23,-50.94,-50.4
2013-04-07 09:00:00,-306.95,2.27,-5.12,-178.43,770.74,-0.03,0.01,-194.35,-28.91,-2.13,-41.28,-9.36,-17.6,-0.75,-16.65,-2.32,124.99,-50.28,-43.85
2013-04-07 12:00:00,-299.34,0.09,-5.12,-163.92,756.91,-0.03,0.01,-194.35,-29.14,-1.93,-40.77,-6.71,-17.59,-0.59,-16.21,-1.38,113.17,-50.63,-42.49
2013-04-07 15:00:00,-89.06,9.8,-5.12,-168.84,615.96,-0.01,0.01,-194.35,-30.58,-3.53,-41.96,-8.0,-17.88,-0.77,-16.53,-1.15,39.29,-50.08,-37.19
2013-04-07 18:00:00,-16.06,37.64,-5.12,-188.3,548.87,-0.01,0.02,-194.35,-28.82,-2.75,-41.45,-6.1,-16.96,-0.46,-16.25,-0.7,0.01,-48.63,-20.57
2013-04-07 21:00:00,-51.24,19.34,-5.12,-170.52,533.78,-0.01,0.01,-194.35,-19.05,-0.02,-33.24,-0.19,-15.89,-0.13,-15.49,-0.31,0.0,-41.95,-5.61
2013-04-08 00:00:00,-46.95,6.02,-5.12,-153.18,538.39,-0.01,0.01,-194.35,-20.62,-0.02,-34.9,-0.61,-17.37,-0.36,-16.68,-1.19,0.0,-41.07,-12.0
2013-04-08 03:00:00,-29.72,23.72,-5.12,-174.3,579.59,-0.01,0.02,-194.35,-31.78,-2.77,-43.73,-6.69,-19.17,-2.7,-17.96,-4.14,0.22,-48.73,-22.37
