snapshot,AC,BEV charger,DAC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central gas CHP CC,urban central resistive heater,urban central solid biomass CHP CC
2013-12-05 06:00:00,-0.0,-144.4,-1.57,-0.0,-720.99,0.18,0.0,-0.58,0.07,-5.12,-23.4,9.28,-233.17,-0.01,0.02,28.88,-194.35,38.65,113.41,1045.38,-31.53,-1.93,-45.03,-19.11,11.63,-18.39,-1.35,-18.28,-9.79,234.38,26.37,-49.14,35.69,0.0,-51.44,25.65
2013-12-05 09:00:00,0.0,-228.5,-1.58,0.0,-1152.65,0.0,0.0,-29.23,1.7,-5.12,-167.7,0.07,-247.27,-0.03,0.01,16.89,-194.35,32.42,71.8,1058.56,-29.04,-0.8,-44.93,-11.23,11.31,-16.95,-0.5,-18.23,-4.48,949.13,96.68,-53.42,0.0,0.0,-57.45,24.86
2013-12-05 12:00:00,0.0,-220.21,-1.57,-0.0,-1063.85,0.0,0.0,-21.55,0.92,-5.12,-154.39,3.13,-245.22,-0.02,0.01,22.01,-194.35,29.28,50.94,1174.16,-28.32,-0.62,-43.93,-8.3,11.6,-16.29,-0.33,-17.51,-2.65,736.41,71.38,-53.4,0.0,0.0,-47.69,25.49
2013-12-05 15:00:00,0.0,-92.03,-1.57,-0.0,-820.81,0.0,0.0,-8.87,8.77,-5.12,-5.11,64.8,-259.28,-0.01,0.02,28.75,-194.35,37.42,67.13,1295.65,-30.38,-1.21,-44.96,-11.77,11.56,-16.28,-0.31,-17.64,-2.47,72.86,6.27,-53.4,2.0,0.0,-54.76,25.09
2013-12-05 18:00:00,-0.0,-76.17,-1.57,-0.0,-757.33,0.0,0.0,-3.54,6.68,-5.12,-7.82,85.84,-243.79,-0.01,0.02,29.96,-194.35,34.6,64.22,1275.62,-30.68,-1.46,-45.45,-16.2,11.56,-15.5,-0.24,-17.53,-1.95,0.0,0.0,-53.41,2.44,0.0,-63.86,25.06
2013-12-05 21:00:00,0.0,-134.99,-1.57,0.0,-738.93,0.0,0.0,0.18,3.62,-5.12,-8.3,64.62,-212.6,-0.02,0.01,29.25,-194.35,29.77,99.08,1214.72,-20.6,-0.19,-40.19,-0.86,11.51,-13.91,-0.17,-15.97,-0.58,0.0,0.0,-53.26,0.81,0.0,-36.01,24.05
2013-12-06 00:00:00,0.0,-153.12,-1.57,-0.0,-714.39,0.0,0.0,-0.7,3.05,-5.12,-2.6,52.89,-179.37,-0.02,0.01,25.54,-194.35,33.58,103.56,1180.79,-18.15,-0.15,-36.46,-0.46,11.52,-15.24,-0.21,-17.43,-2.83,0.0,0.0,-52.96,0.45,0.0,-40.56,24.3
2013-12-06 03:00:00,0.0,-85.07,-1.57,-0.0,-685.37,0.0,0.0,0.25,3.27,-5.12,-3.17,64.4,-171.07,-0.02,0.02,26.41,-194.35,37.79,110.38,1148.7,-30.42,-1.22,-44.9,-20.37,11.49,-18.67,-1.92,-18.44,-13.23,0.0,0.0,-53.38,1.54,0.0,-81.47,25.5
2013-12-06 06:00:00,0.0,-104.92,-1.57,0.0,-644.52,0.0,0.0,-11.35,0.26,-5.12,-36.01,9.22,-225.02,-0.01,0.01,22.7,-194.35,38.9,117.85,1063.74,-32.01,-2.93,-45.47,-28.47,11.36,-18.63,-2.21,-18.45,-13.66,214.91,23.79,-53.38,0.0,0.0,-90.28,25.6
2013-12-06 09:00:00,0.0,-210.31,-1.57,0.0,-955.04,0.0,0.0,-32.01,0.2,-5.12,-194.77,0.31,-240.57,-0.02,0.01,18.45,-194.35,36.27,108.53,877.95,-29.24,-1.43,-45.04,-18.16,11.18,-17.13,-0.75,-18.25,-7.22,927.53,91.86,-53.38,0.0,0.0,-73.2,25.26
2013-12-06 12:00:00,-0.0,-208.51,-1.57,0.0,-797.93,0.0,0.0,-24.38,0.56,-5.12,-179.19,1.54,-236.22,-0.02,0.01,19.93,-194.35,31.51,106.23,898.68,-28.52,-1.08,-44.38,-14.65,11.34,-16.44,-0.46,-17.79,-4.71,727.53,68.55,-53.38,0.0,0.0,-62.53,25.33
2013-12-06 15:00:00,-0.0,-70.0,-1.55,-0.0,-410.39,0.0,0.0,-4.17,8.26,-5.12,-1.32,55.6,-248.31,-0.01,0.02,27.42,-194.35,28.75,106.1,835.68,-30.82,-1.83,-45.15,-19.97,11.32,-16.44,-0.44,-17.92,-4.65,73.77,6.5,-53.38,1.67,0.0,-54.76,25.49
2013-12-06 18:00:00,-0.0,-46.14,-1.54,-0.0,-365.01,0.0,0.0,4.98,22.59,-5.12,-0.82,73.91,-233.2,-0.01,0.02,25.79,-194.35,24.38,105.93,790.93,-31.03,-2.2,-45.44,-22.9,11.34,-15.66,-0.34,-17.83,-3.51,0.0,0.0,-53.36,4.14,0.0,-51.03,25.47
2013-12-06 21:00:00,0.0,-95.59,-1.57,0.0,-361.42,0.0,0.0,4.35,6.9,-5.12,-1.47,62.17,-209.19,-0.01,0.01,25.54,-194.35,25.18,100.75,782.84,-20.77,-0.35,-41.06,-2.65,11.48,-14.22,-0.16,-16.66,-1.46,0.0,0.0,-52.87,1.17,0.0,-26.06,24.6
2013-12-07 00:00:00,0.0,-94.64,-1.57,0.0,-356.79,0.44,0.0,3.19,1.51,-5.12,-1.25,64.55,-173.55,-0.01,0.01,26.54,-194.35,23.43,93.43,754.64,-18.64,-0.15,-36.63,-1.45,11.51,-16.35,-0.5,-17.39,-6.44,0.0,0.0,-52.46,1.18,0.0,-27.86,24.72
2013-12-07 03:00:00,-0.0,-52.46,-1.57,-0.0,-355.17,0.46,0.0,9.51,4.08,-5.12,-3.75,86.7,-149.85,-0.01,0.01,32.11,-194.35,24.58,88.44,745.65,-31.19,-2.97,-43.58,-26.46,11.52,-18.85,-3.4,-18.26,-15.35,0.0,0.0,-53.17,3.67,0.0,-56.85,25.63
2013-12-07 06:00:00,-0.0,-111.25,-1.57,0.0,-349.77,0.55,0.0,-2.32,4.26,-5.12,-22.11,23.15,-183.47,-0.01,0.02,35.0,-194.35,23.91,81.31,709.74,-32.61,-4.26,-45.1,-30.23,11.51,-18.31,-1.75,-18.25,-11.89,203.02,23.85,-53.17,2.78,0.0,-59.19,25.64
2013-12-07 09:00:00,-0.0,-218.62,-1.57,-0.0,-731.42,0.55,0.0,-30.56,10.45,-5.12,-185.88,1.6,-209.56,-0.02,0.01,29.22,-194.35,19.6,72.54,622.89,-30.16,-1.73,-44.01,-21.43,11.32,-17.01,-0.61,-17.71,-6.89,935.05,95.9,-53.17,0.73,0.0,-55.69,25.64
2013-12-07 12:00:00,-0.0,-220.37,-1.57,0.0,-658.93,0.55,0.0,-20.17,4.85,-5.12,-168.3,1.27,-201.69,-0.02,0.01,31.33,-194.35,26.62,78.65,697.72,-29.44,-1.3,-43.19,-18.27,11.48,-16.47,-0.41,-17.1,-5.16,751.54,73.83,-53.24,0.37,0.0,-48.76,25.63
2013-12-07 15:00:00,0.0,-35.16,-1.56,-0.0,-339.97,0.55,0.0,7.31,18.99,-5.12,-1.29,54.64,-215.94,-0.01,0.02,44.35,-194.35,28.5,77.02,678.88,-31.54,-2.59,-44.04,-20.97,11.5,-16.94,-0.51,-17.46,-5.61,76.27,6.67,-53.15,1.93,0.0,-46.14,25.72
2013-12-07 18:00:00,0.0,-18.95,-1.44,-0.0,-326.82,0.55,0.01,13.65,26.6,-5.12,-0.17,90.86,-208.1,-0.01,0.01,46.29,-194.35,30.51,77.06,661.15,-31.81,-2.81,-44.58,-22.32,11.45,-16.57,-0.42,-17.48,-5.26,0.0,0.0,-50.54,3.76,0.0,-40.9,25.73
2013-12-07 21:00:00,0.0,-53.75,-1.44,0.0,-360.54,0.5,0.01,10.09,17.1,-5.12,-0.36,80.48,-193.19,-0.01,0.01,52.46,-194.35,28.86,91.7,658.77,-21.42,-0.15,-40.09,-4.41,11.35,-15.01,-0.19,-16.63,-3.13,0.0,0.0,-47.79,1.86,0.0,-21.25,25.64
2013-12-08 00:00:00,0.0,-60.35,-1.44,-0.0,-418.32,0.44,0.01,8.92,12.8,-5.12,-0.68,69.18,-163.12,-0.01,0.01,53.28,-194.35,28.11,106.19,691.31,-18.3,-0.07,-34.93,-3.02,11.25,-16.05,-0.62,-16.61,-6.43,0.0,0.0,-45.12,1.16,0.0,-23.75,25.64
2013-12-08 03:00:00,-0.0,-46.82,-1.43,0.0,-438.9,0.52,0.01,13.76,18.27,-5.12,-0.05,88.18,-136.09,-0.01,0.02,53.66,-194.35,29.23,111.13,700.82,-29.8,-4.67,-42.4,-24.34,11.11,-18.23,-4.21,-17.79,-13.93,0.0,0.0,-49.27,7.64,0.0,-32.9,25.97
2013-12-08 06:00:00,0.0,-95.2,-1.41,-0.0,-499.1,0.51,0.01,2.01,4.18,-5.12,-18.87,17.37,-157.46,-0.01,0.01,54.63,-194.35,31.64,112.13,720.86,-30.96,-6.73,-43.85,-27.81,10.93,-17.73,-2.41,-17.68,-10.96,210.61,23.13,-49.96,3.25,0.0,-37.67,25.97
2013-12-08 09:00:00,0.0,-237.09,-1.56,-0.0,-980.98,0.0,0.0,-31.46,13.54,-5.12,-191.23,0.66,-190.9,-0.03,0.01,44.18,-194.35,36.34,111.87,772.39,-29.09,-2.75,-42.41,-19.46,10.78,-16.61,-0.95,-16.85,-6.36,953.73,95.84,-50.79,2.44,0.0,-48.52,24.73
2013-12-08 12:00:00,0.0,-244.68,-1.56,0.0,-894.89,0.0,0.0,-29.29,12.42,-5.12,-171.07,0.38,-186.74,-0.02,0.01,44.57,-194.35,38.83,111.07,847.55,-28.46,-2.24,-41.36,-14.31,10.66,-16.15,-0.61,-16.15,-4.07,779.32,76.8,-51.67,2.61,0.0,-45.65,24.19
2013-12-08 15:00:00,-0.0,-76.92,-1.57,0.0,-658.01,0.0,0.0,3.18,8.5,-5.12,-2.03,62.78,-205.12,-0.01,0.02,60.95,-194.35,40.49,112.08,920.45,-30.1,-4.1,-42.45,-14.8,10.58,-16.56,-0.84,-16.58,-3.93,76.6,6.81,-50.74,26.62,0.0,-30.48,24.65
2013-12-08 18:00:00,0.0,-65.27,-1.44,-0.0,-657.19,0.0,0.01,12.07,7.8,-5.12,-0.96,86.04,-207.2,-0.01,0.01,62.81,-194.35,39.15,112.58,954.57,-30.41,-4.4,-42.9,-17.95,10.51,-16.22,-0.63,-16.45,-4.05,0.0,0.0,-44.56,29.98,0.0,-30.85,24.44
2013-12-08 21:00:00,0.0,-93.16,-1.44,-0.0,-641.77,0.0,0.01,7.04,2.03,-5.12,-2.03,65.62,-192.11,-0.01,0.01,65.04,-194.35,37.84,110.66,941.38,-20.87,-0.17,-36.78,-2.81,10.49,-14.62,-0.17,-15.27,-1.79,0.0,0.0,-38.42,27.56,0.0,-29.71,22.92
2013-12-09 00:00:00,-0.0,-108.3,-1.44,-0.0,-600.24,0.0,0.01,5.96,1.66,-5.12,-6.8,59.35,-167.29,-0.01,0.01,68.64,-194.35,34.08,105.92,895.93,-16.85,-0.06,-32.51,-0.36,10.45,-14.59,-0.28,-15.62,-1.82,0.0,0.0,-37.3,27.5,0.0,-28.4,21.83
2013-12-09 03:00:00,-0.0,-75.25,-1.44,0.0,-540.27,0.0,0.01,8.28,2.31,-5.12,-3.87,78.67,-165.04,-0.01,0.01,69.85,-194.35,31.34,103.16,835.65,-27.29,-3.2,-41.58,-14.27,10.45,-17.29,-3.09,-17.49,-10.82,0.0,0.0,-44.3,35.09,0.0,-33.85,23.7
2013-12-09 06:00:00,0.0,-83.81,-1.44,0.0,-468.19,0.0,0.01,5.75,4.04,-5.12,-31.82,15.76,-229.42,-0.01,0.01,63.72,-194.35,28.5,98.04,753.18,-28.45,-3.96,-43.31,-18.33,10.39,-17.29,-2.78,-17.73,-10.15,175.34,19.49,-42.63,36.73,0.0,-36.05,23.91
2013-12-09 09:00:00,0.0,-234.9,-1.57,-0.0,-724.9,0.0,0.0,-27.19,2.91,-5.12,-198.12,0.06,-244.66,-0.02,0.01,58.5,-194.35,23.67,89.56,621.99,-26.41,-1.75,-41.63,-8.17,10.32,-16.14,-0.93,-16.87,-3.43,900.24,95.07,-50.55,8.29,0.0,-36.36,22.44
2013-12-09 12:00:00,0.0,-213.3,-1.57,-0.0,-539.84,0.0,0.0,-23.37,4.84,-5.12,-175.99,0.9,-240.01,-0.02,0.01,59.92,-194.35,18.28,77.26,528.66,-25.86,-1.42,-40.62,-5.59,10.32,-15.61,-0.54,-16.21,-1.64,767.07,77.48,-50.01,9.87,0.0,-26.09,22.53
2013-12-09 15:00:00,-0.0,-56.73,-1.57,0.0,-227.36,0.55,0.0,12.26,5.66,-5.12,-3.21,65.09,-255.5,-0.01,0.01,75.42,-194.35,16.15,60.25,505.18,-27.55,-2.99,-41.95,-9.27,10.31,-15.6,-0.53,-16.32,-1.64,74.65,6.64,-39.95,58.74,0.0,-16.62,25.33
2013-12-09 18:00:00,0.0,-25.83,-1.44,-0.0,-220.97,0.55,0.0,19.97,9.41,-5.12,-0.84,92.28,-243.23,-0.01,0.01,73.57,-194.35,16.7,51.68,491.2,-27.72,-2.95,-42.83,-10.19,10.28,-14.93,-0.23,-15.91,-1.21,0.0,0.0,-38.09,64.98,0.0,-10.3,25.52
2013-12-09 21:00:00,0.0,-37.2,-1.44,-0.0,-232.38,0.55,0.0,20.3,4.87,-5.12,-0.92,71.94,-211.52,-0.01,0.01,72.92,-194.35,16.39,47.71,468.87,-19.05,-0.06,-35.53,-0.7,10.25,-13.52,-0.03,-14.45,-0.39,0.0,0.0,-26.0,57.54,0.0,-4.13,25.43
2013-12-10 00:00:00,0.0,-70.45,-1.51,-0.0,-253.26,0.55,0.0,18.79,3.59,-5.12,-0.31,60.25,-180.34,-0.01,0.01,67.45,-194.35,16.95,58.26,488.91,-17.17,0.0,-32.85,-0.32,10.23,-14.81,0.0,-16.27,-0.93,0.0,0.0,-23.65,64.77,0.0,-4.45,26.02
2013-12-10 03:00:00,-0.0,-60.25,-1.57,0.0,-263.17,0.55,0.0,24.44,1.69,-5.12,-0.03,74.6,-175.48,-0.01,0.01,64.65,-194.35,17.33,72.28,488.25,-27.88,-1.5,-43.09,-8.32,10.18,-17.65,-2.05,-18.09,-7.76,0.0,0.0,-29.45,87.31,0.0,-11.55,26.02
2013-12-10 06:00:00,0.0,-95.4,-1.57,0.0,-301.98,0.55,0.0,2.7,6.39,-5.12,-13.87,15.62,-235.04,-0.01,0.01,63.22,-194.35,18.68,84.36,488.15,-29.21,-2.34,-44.36,-11.94,10.15,-17.69,-1.73,-18.17,-7.7,212.4,22.71,-33.51,77.02,0.0,-14.05,26.02
2013-12-10 09:00:00,-0.0,-277.1,-1.58,0.0,-741.9,0.55,0.0,-32.33,5.66,-5.12,-197.7,0.37,-245.88,-0.02,0.01,27.16,-194.35,18.68,88.61,489.2,-27.27,-0.75,-43.18,-5.88,10.08,-16.52,-0.35,-17.63,-2.71,1091.56,115.62,-45.44,5.55,0.0,-22.96,25.63
2013-12-10 12:00:00,-0.0,-240.72,-1.58,-0.0,-584.79,0.55,0.0,-23.28,0.66,-5.12,-171.76,0.01,-240.72,-0.02,0.01,33.51,-194.35,17.64,85.79,482.09,-26.68,-0.5,-42.38,-3.48,10.03,-15.93,-0.17,-17.04,-1.17,867.08,90.89,-45.14,19.47,0.0,-18.97,26.02
2013-12-10 15:00:00,-0.0,-37.25,-1.57,0.0,-347.13,0.55,0.0,16.09,12.05,-5.12,-0.45,82.67,-257.24,-0.01,0.01,56.17,-194.35,18.05,80.48,556.53,-28.27,-1.5,-43.51,-5.73,10.01,-15.92,-0.16,-17.15,-1.21,73.44,6.3,-41.6,74.78,0.0,-14.98,26.02
2013-12-10 18:00:00,-0.0,-41.18,-1.57,-0.0,-335.99,0.55,0.0,10.96,2.7,-5.12,-0.93,88.29,-244.3,-0.01,0.01,55.89,-194.35,18.64,79.71,634.0,-28.6,-1.46,-43.84,-7.93,9.99,-15.17,-0.07,-16.79,-0.94,0.0,0.0,-41.03,68.99,0.0,-16.5,26.02
2013-12-10 21:00:00,-0.0,-64.24,-1.57,0.0,-319.5,0.55,0.0,10.26,2.26,-5.12,-0.76,70.26,-211.67,-0.01,0.01,54.16,-194.35,17.9,79.67,617.15,-19.43,-0.08,-37.45,-0.5,9.99,-13.67,-0.07,-15.2,-0.37,0.0,0.0,-37.4,41.12,0.0,-7.97,26.02
2013-12-11 00:00:00,0.0,-74.97,-1.57,0.0,-293.93,0.55,0.0,6.06,1.93,-5.12,-0.87,51.38,-180.06,-0.01,0.01,53.55,-194.35,17.31,73.99,589.79,-17.87,-0.08,-34.7,-0.83,9.99,-15.0,-0.09,-16.65,-0.8,0.0,0.0,-36.55,49.28,0.0,-6.42,26.02
2013-12-11 03:00:00,0.0,-54.48,-1.57,0.0,-270.82,0.55,0.0,8.87,2.7,-5.12,-0.95,57.92,-174.32,-0.01,0.01,55.5,-194.35,16.45,63.75,561.37,-28.89,-2.8,-43.8,-10.77,10.02,-18.02,-2.01,-18.16,-8.37,0.0,0.0,-39.69,85.34,0.0,-14.39,26.02
2013-12-11 06:00:00,-0.0,-105.1,-1.57,0.0,-287.51,0.55,0.0,2.61,11.82,-5.12,-18.76,8.63,-234.36,-0.01,0.01,53.77,-194.35,15.44,58.2,557.07,-30.39,-2.5,-44.48,-15.71,10.01,-18.02,-1.57,-18.17,-8.64,199.74,23.69,-40.7,76.92,0.0,-17.39,25.89
2013-12-11 09:00:00,0.0,-255.41,-1.58,-0.0,-657.5,0.55,0.0,-31.67,4.53,-5.12,-186.85,1.55,-246.3,-0.02,0.01,22.14,-194.35,12.59,58.18,520.91,-28.24,-0.62,-43.8,-7.63,10.02,-16.77,-0.14,-17.76,-3.02,967.01,106.33,-44.17,32.21,0.0,-20.68,25.58
2013-12-11 12:00:00,-0.0,-215.1,-1.57,-0.0,-504.11,0.55,0.0,-20.89,4.37,-5.12,-164.38,5.85,-240.84,-0.02,0.01,43.87,-194.35,11.06,61.56,474.51,-27.57,-0.54,-43.51,-4.37,10.0,-16.15,-0.04,-17.41,-1.01,767.18,78.45,-44.08,35.16,0.0,-17.42,25.89
2013-12-11 15:00:00,-0.0,-44.82,-1.57,-0.0,-288.91,0.55,0.0,18.09,14.96,-5.12,-0.1,74.61,-257.17,-0.01,0.01,62.31,-194.35,13.44,66.01,547.85,-29.32,-1.84,-44.09,-8.53,10.0,-16.14,-0.04,-17.39,-1.04,57.08,5.01,-42.41,74.4,0.0,-17.36,25.89
2013-12-11 18:00:00,0.0,-28.19,-1.57,-0.0,-329.2,0.55,0.0,9.96,5.64,-5.12,-0.5,81.94,-243.78,-0.01,0.01,60.16,-194.35,17.4,78.6,616.76,-29.72,-1.31,-44.2,-11.25,10.0,-15.42,-0.02,-17.0,-0.75,0.0,0.0,-40.68,78.37,0.0,-22.24,25.89
2013-12-11 21:00:00,-0.0,-48.63,-1.57,-0.0,-365.31,0.55,0.0,12.22,3.18,-5.12,-0.23,66.46,-211.64,-0.01,0.01,56.84,-194.35,16.85,87.85,620.85,-20.27,-0.02,-38.89,-0.43,10.0,-13.87,-0.02,-15.6,-0.21,0.0,0.0,-35.84,61.91,0.0,-10.6,25.89
2013-12-12 00:00:00,0.0,-65.82,-1.57,0.0,-377.6,0.55,0.0,7.98,2.56,-5.12,-0.16,53.13,-180.82,-0.01,0.01,55.2,-194.35,16.38,92.79,627.31,-18.07,-0.02,-32.97,-0.14,9.95,-15.24,-0.02,-15.95,-0.61,0.0,0.0,-35.61,59.68,0.0,-7.37,25.89
2013-12-12 03:00:00,-0.0,-76.12,-1.57,0.0,-375.39,0.55,0.0,14.36,3.1,-5.12,-0.69,70.94,-174.53,-0.01,0.01,55.08,-194.35,16.73,97.48,634.49,-29.95,-1.12,-41.62,-9.76,9.95,-18.34,-1.59,-17.75,-7.94,0.0,0.0,-39.25,82.54,0.0,-16.06,25.89
2013-12-12 06:00:00,-0.0,-126.88,-1.57,0.0,-429.97,0.55,0.0,3.95,4.21,-5.12,-15.15,26.99,-234.6,-0.01,0.01,53.16,-194.35,18.75,104.61,663.37,-31.27,-1.54,-42.89,-12.87,9.96,-18.34,-1.23,-17.78,-7.52,189.27,21.36,-40.96,82.0,0.0,-22.05,25.89
2013-12-12 09:00:00,0.0,-205.18,-1.57,-0.0,-627.66,0.55,0.0,-13.42,5.33,-5.12,-186.57,0.04,-247.39,-0.02,0.01,39.59,-194.35,17.44,103.4,598.38,-29.05,-0.31,-43.45,-5.29,9.99,-17.08,-0.08,-17.58,-2.11,745.95,79.34,-47.49,38.86,0.0,-21.06,25.89
2013-12-12 12:00:00,0.0,-208.8,-1.57,0.0,-594.56,0.55,0.0,-6.36,5.81,-5.12,-181.33,2.29,-242.98,-0.02,0.01,47.08,-194.35,17.25,105.27,553.47,-28.36,-0.27,-42.57,-3.24,9.99,-16.43,-0.03,-17.01,-0.78,723.47,74.87,-46.5,41.36,0.0,-17.05,25.89
2013-12-12 15:00:00,0.0,-48.04,-1.44,0.0,-381.95,0.55,0.0,9.68,6.77,-5.12,-0.18,82.59,-257.9,-0.01,0.01,54.46,-194.35,17.91,104.57,610.38,-30.29,-0.94,-43.22,-6.39,9.99,-16.43,-0.03,-17.04,-0.83,53.47,4.5,-43.89,84.59,0.0,-17.33,25.89
2013-12-12 18:00:00,-0.0,-45.58,-1.44,0.0,-403.84,0.55,0.0,13.62,5.88,-5.12,-1.64,94.54,-244.19,-0.01,0.01,56.89,-194.35,19.73,103.96,665.4,-30.57,-0.81,-43.44,-8.6,9.95,-15.63,-0.02,-16.65,-0.58,0.0,0.0,-44.42,80.35,0.0,-19.88,25.89
2013-12-12 21:00:00,0.0,-64.55,-1.44,-0.0,-409.67,0.55,0.0,12.77,3.0,-5.12,-0.92,64.3,-212.86,-0.01,0.01,62.49,-194.35,20.91,90.04,676.79,-20.52,-0.02,-38.47,-0.16,9.82,-14.04,-0.02,-15.47,-0.14,0.0,0.0,-34.97,59.93,0.0,-13.78,25.89
2013-12-13 00:00:00,-0.0,-99.82,-1.44,-0.0,-435.24,0.55,0.0,12.72,2.21,-5.12,-0.31,50.35,-180.49,-0.01,0.01,64.37,-194.35,21.54,82.33,716.21,-18.62,-0.02,-35.26,-0.09,9.79,-15.61,-0.02,-15.97,-0.95,0.0,0.0,-30.82,61.49,0.0,-13.31,25.89
2013-12-13 03:00:00,-0.0,-102.89,-1.44,0.0,-401.18,0.55,0.0,13.6,2.08,-5.12,-0.48,69.8,-173.22,-0.01,0.01,66.84,-194.35,18.75,80.65,689.64,-30.99,-0.83,-41.37,-9.95,9.8,-18.53,-1.92,-17.19,-8.75,0.0,0.0,-38.9,88.04,0.0,-18.59,25.95
2013-12-13 06:00:00,-0.0,-152.18,-1.44,-0.0,-397.14,0.55,0.0,9.55,1.48,-5.12,-16.46,20.05,-232.6,-0.01,0.01,76.48,-194.35,18.47,81.98,650.25,-32.0,-1.61,-42.57,-12.58,9.81,-18.56,-1.52,-17.4,-7.9,195.71,22.33,-42.73,82.15,0.0,-18.61,25.94
2013-12-13 09:00:00,0.0,-269.73,-1.57,-0.0,-724.95,0.55,0.0,-26.95,5.38,-5.12,-199.06,0.48,-245.78,-0.02,0.0,44.36,-194.35,18.32,88.77,612.78,-30.04,-0.24,-41.89,-5.66,9.8,-17.52,-0.11,-16.97,-2.6,934.24,99.59,-49.02,8.78,0.0,-17.43,25.95
2013-12-13 12:00:00,0.0,-222.05,-1.57,0.0,-570.33,0.55,0.0,-3.72,1.24,-5.12,-181.24,0.88,-238.78,-0.01,0.01,60.09,-194.35,20.4,96.1,584.04,-29.36,-0.19,-41.41,-4.39,9.93,-16.84,-0.06,-16.62,-1.53,680.8,70.81,-48.77,38.35,0.0,-12.89,26.02
2013-12-13 15:00:00,0.0,-35.67,-1.44,0.0,-398.93,0.55,0.0,20.14,5.07,-5.12,-0.05,101.34,-251.69,-0.01,0.01,77.71,-194.35,23.17,99.69,578.92,-31.27,-0.69,-42.04,-6.77,9.92,-16.84,-0.06,-16.68,-1.58,38.49,3.0,-42.19,72.53,0.0,-11.2,26.02
2013-12-13 18:00:00,-0.0,-30.77,-1.44,0.0,-399.99,0.55,0.0,12.92,7.31,-5.12,-0.02,104.62,-234.71,-0.01,0.01,80.64,-194.35,25.17,103.53,590.74,-31.4,-0.82,-42.61,-8.21,9.92,-16.01,-0.02,-16.6,-1.14,0.0,0.0,-42.08,74.56,0.0,-10.69,26.02
2013-12-13 21:00:00,-0.0,-44.11,-1.44,0.0,-433.66,0.55,0.0,14.48,6.85,-5.12,-0.01,82.66,-208.12,-0.01,0.01,80.99,-194.35,27.2,103.51,617.38,-21.13,-0.0,-39.25,-0.43,9.93,-14.52,-0.0,-15.93,-0.37,0.0,0.0,-37.48,49.54,0.0,-3.18,26.02
2013-12-14 00:00:00,-0.0,-53.89,-1.44,0.0,-421.87,0.55,0.0,11.1,7.97,-5.12,-0.45,52.04,-176.43,-0.01,0.01,79.55,-194.35,30.89,98.44,617.87,-18.55,0.0,-35.33,-0.05,9.93,-16.28,-0.13,-16.65,-0.61,0.0,0.0,-36.49,44.44,0.0,-1.17,26.02
2013-12-14 03:00:00,0.0,-63.41,-1.44,0.0,-375.44,0.55,0.0,12.02,8.39,-5.12,-0.01,43.65,-154.91,-0.01,0.01,81.09,-194.35,30.09,85.87,600.76,-30.99,-1.1,-42.8,-5.31,9.9,-18.73,-1.5,-17.99,-5.15,0.0,0.0,-44.71,71.84,0.0,-7.24,26.02
2013-12-14 06:00:00,-0.0,-155.8,-1.44,0.0,-398.7,0.55,0.0,3.86,3.81,-5.12,-22.89,10.14,-189.62,-0.01,0.02,78.76,-194.35,23.77,75.5,638.2,-32.38,-1.41,-44.7,-6.64,9.9,-18.24,-0.49,-18.02,-2.52,198.69,21.95,-48.67,60.5,0.0,-10.69,26.02
2013-12-14 09:00:00,0.0,-203.95,-1.57,-0.0,-880.07,0.55,0.0,-21.21,25.58,-5.12,-188.85,0.02,-214.12,-0.03,0.0,46.48,-194.35,18.85,68.55,639.12,-30.08,-0.71,-43.09,-4.35,9.86,-16.96,-0.39,-17.09,-1.61,959.56,96.34,-52.4,10.8,0.0,-25.8,26.02
2013-12-14 12:00:00,0.0,-179.67,-1.57,-0.0,-778.65,0.55,0.0,-9.5,22.77,-5.12,-178.97,0.25,-206.3,-0.02,0.01,54.67,-194.35,24.74,90.97,672.07,-29.34,-0.66,-41.69,-2.86,9.86,-16.43,-0.36,-16.24,-1.03,738.07,73.04,-52.02,20.04,0.0,-18.3,26.02
2013-12-14 15:00:00,0.0,-28.99,-1.57,0.0,-587.27,0.55,0.0,0.33,33.46,-5.12,-0.04,82.38,-221.16,-0.01,0.02,55.35,-194.35,31.53,111.23,769.74,-31.35,-1.19,-42.79,-4.65,9.86,-16.89,-0.41,-16.69,-1.08,72.75,6.21,-50.86,27.17,0.0,-22.2,26.02
2013-12-14 18:00:00,0.0,-39.57,-1.57,0.0,-611.99,0.55,0.0,4.3,17.9,-5.12,-0.99,102.26,-212.08,-0.01,0.01,46.55,-194.35,33.8,116.93,877.01,-31.66,-1.17,-43.4,-7.09,9.86,-16.52,-0.33,-16.71,-1.3,0.0,0.0,-49.81,24.59,0.0,-26.13,26.02
