snapshot,DAC,Fischer-Tropsch,SMR CC,Sabatier,co2 stored,gas for industry CC,process emissions CC,solid biomass for industry CC,urban central gas CHP CC,urban central solid biomass CHP CC
2013-07-05 15:00:00,0.0,-33.37,0.0,-0.48,-10.44,6.05,14.19,24.05,0.0,0.0
2013-07-05 18:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-05 21:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-06 00:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-06 03:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-06 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-06 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-06 12:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-06 15:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-06 18:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-06 21:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-07 00:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-07 03:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-07 06:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-07 09:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-07 12:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-07 15:00:00,0.0,-33.37,0.0,-0.5,-10.42,6.05,14.19,24.05,0.0,0.0
2013-07-07 18:00:00,0.0,-33.37,0.0,-0.38,-10.54,6.05,14.19,24.05,0.0,0.0
2013-07-07 21:00:00,0.0,-33.37,0.0,-0.39,-10.54,6.05,14.19,24.05,0.0,0.0
2013-07-08 00:00:00,0.0,-33.37,0.0,-0.39,-10.54,6.05,14.19,24.05,0.0,0.0
2013-07-08 03:00:00,0.0,-33.37,0.0,-0.37,-10.56,6.05,14.19,24.05,0.0,0.0
2013-07-08 06:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-08 09:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-08 12:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-08 15:00:00,0.0,-33.37,0.0,-0.48,-10.45,6.05,14.19,24.05,0.0,0.0
2013-07-08 18:00:00,0.0,-33.37,0.0,-0.33,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-08 21:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-09 00:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-09 03:00:00,0.0,-33.37,0.0,-0.3,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-09 06:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-09 09:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-09 12:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-09 15:00:00,0.0,-33.37,0.0,-0.48,-10.45,6.05,14.19,24.05,0.0,0.0
2013-07-09 18:00:00,0.0,-33.37,0.0,-0.28,-10.64,6.05,14.19,24.05,0.0,0.0
2013-07-09 21:00:00,0.0,-33.37,0.0,-0.28,-10.64,6.05,14.19,24.05,0.0,0.0
2013-07-10 00:00:00,0.0,-33.37,0.0,-0.28,-10.64,6.05,14.19,24.05,0.0,0.0
2013-07-10 03:00:00,0.0,-33.37,0.0,-0.28,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-10 06:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-10 09:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-10 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-10 15:00:00,0.0,-33.37,0.0,-0.48,-10.45,6.05,14.19,24.05,0.0,0.0
2013-07-10 18:00:00,0.0,-33.37,0.0,-0.3,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-10 21:00:00,0.0,-33.37,0.0,-0.3,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-11 00:00:00,0.0,-33.37,0.0,-0.3,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-11 03:00:00,0.0,-33.37,0.0,-0.3,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-11 06:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-11 09:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-11 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-11 15:00:00,0.0,-33.37,0.0,-0.48,-10.45,6.05,14.19,24.05,0.0,0.0
2013-07-11 18:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-11 21:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-12 00:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-12 03:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-12 06:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-12 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-12 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-12 15:00:00,0.0,-33.37,0.0,-0.48,-10.45,6.05,14.19,24.05,0.0,0.0
2013-07-12 18:00:00,0.0,-33.37,0.0,-0.29,-11.19,6.05,14.19,24.05,0.0,0.55
2013-07-12 21:00:00,0.0,-33.37,0.0,-0.3,-11.18,6.05,14.19,24.05,0.0,0.55
2013-07-13 00:00:00,0.0,-33.37,0.0,-0.3,-11.17,6.05,14.19,24.05,0.0,0.55
2013-07-13 03:00:00,0.0,-33.37,0.0,-0.3,-11.18,6.05,14.19,24.05,0.0,0.55
2013-07-13 06:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-13 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-13 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-13 15:00:00,0.0,-33.37,0.0,-0.48,-10.45,6.05,14.19,24.05,0.0,0.0
2013-07-13 18:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-13 21:00:00,0.0,-33.37,0.0,-0.34,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-14 00:00:00,0.0,-33.37,0.0,-0.34,-10.58,6.05,14.19,24.05,0.0,0.0
2013-07-14 03:00:00,0.0,-33.37,0.0,-0.35,-10.57,6.05,14.19,24.05,0.0,0.0
2013-07-14 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-14 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-14 12:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-14 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-14 18:00:00,0.0,-33.37,0.0,-0.45,-11.19,6.05,14.19,24.05,0.0,0.72
2013-07-14 21:00:00,0.0,-33.37,0.0,-0.45,-11.19,6.05,14.19,24.05,0.0,0.72
2013-07-15 00:00:00,0.0,-33.37,0.0,-0.45,-11.19,6.05,14.19,24.05,0.0,0.72
2013-07-15 03:00:00,0.0,-33.37,0.0,-0.43,-11.21,6.05,14.19,24.05,0.0,0.72
2013-07-15 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-15 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-15 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-15 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-15 18:00:00,0.0,-33.37,0.0,-0.45,-11.19,6.05,14.19,24.05,0.0,0.72
2013-07-15 21:00:00,0.0,-33.37,0.0,-0.45,-11.19,6.05,14.19,24.05,0.0,0.72
2013-07-16 00:00:00,0.0,-33.37,0.0,-0.45,-11.19,6.05,14.19,24.05,0.0,0.72
2013-07-16 03:00:00,0.0,-33.37,0.0,-0.43,-11.21,6.05,14.19,24.05,0.0,0.72
2013-07-16 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-16 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-16 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-16 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-16 18:00:00,0.0,-33.37,0.0,-0.45,-10.82,6.05,14.19,24.05,0.0,0.35
2013-07-16 21:00:00,0.0,-33.37,0.0,-0.45,-10.82,6.05,14.19,24.05,0.0,0.35
2013-07-17 00:00:00,0.0,-33.37,0.0,-0.45,-10.82,6.05,14.19,24.05,0.0,0.35
2013-07-17 03:00:00,0.0,-33.37,0.0,-0.43,-10.84,6.05,14.19,24.05,0.0,0.35
2013-07-17 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-17 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-17 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-17 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-17 18:00:00,0.0,-33.37,0.0,-0.32,-10.61,6.05,14.19,24.05,0.0,0.0
2013-07-17 21:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-18 00:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-18 03:00:00,0.0,-33.37,0.0,-0.28,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-18 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-18 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-18 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-18 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-18 18:00:00,0.0,-33.37,0.0,-0.28,-10.64,6.05,14.19,24.05,0.0,0.0
2013-07-18 21:00:00,0.0,-33.37,0.0,-0.29,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-19 00:00:00,0.0,-33.37,0.0,-0.29,-10.63,6.05,14.19,24.05,0.0,0.0
2013-07-19 03:00:00,0.0,-33.37,0.0,-0.26,-10.66,6.05,14.19,24.05,0.0,0.0
2013-07-19 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-19 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-19 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-19 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-19 18:00:00,0.0,-33.37,0.0,-0.3,-10.62,6.05,14.19,24.05,0.0,0.0
2013-07-19 21:00:00,0.0,-33.37,0.0,-0.35,-10.58,6.05,14.19,24.05,0.0,0.0
2013-07-20 00:00:00,0.0,-33.37,0.0,-0.35,-10.57,6.05,14.19,24.05,0.0,0.0
2013-07-20 03:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-20 06:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-20 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-20 12:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-20 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-20 18:00:00,0.0,-33.37,0.0,-0.33,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-20 21:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-21 00:00:00,0.0,-33.37,0.0,-0.34,-10.58,6.05,14.19,24.05,0.0,0.0
2013-07-21 03:00:00,0.0,-33.37,0.0,-0.35,-10.57,6.05,14.19,24.05,0.0,0.0
2013-07-21 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-21 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-21 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-21 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-21 18:00:00,0.0,-33.37,0.0,-0.45,-10.48,6.05,14.19,24.05,0.0,0.0
2013-07-21 21:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-22 00:00:00,0.0,-33.37,0.0,-0.46,-10.46,6.05,14.19,24.05,0.0,0.0
2013-07-22 03:00:00,0.0,-33.37,0.0,-0.43,-10.49,6.05,14.19,24.05,0.0,0.0
2013-07-22 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-22 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-22 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-22 15:00:00,0.0,-33.37,0.0,-0.46,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-22 18:00:00,0.0,-33.37,0.0,-0.34,-10.93,6.05,14.19,24.05,0.0,0.35
2013-07-22 21:00:00,0.0,-33.37,0.0,-0.35,-10.92,6.05,14.19,24.05,0.0,0.35
2013-07-23 00:00:00,0.0,-33.37,0.0,-0.35,-10.92,6.05,14.19,24.05,0.0,0.35
2013-07-23 03:00:00,0.0,-33.37,0.0,-0.27,-11.0,6.05,14.19,24.05,0.0,0.35
2013-07-23 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-23 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-23 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-23 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-23 18:00:00,0.0,-33.37,0.0,-0.32,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-23 21:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-24 00:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-24 03:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-24 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-24 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-24 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-24 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-24 18:00:00,0.0,-33.37,0.0,-0.3,-13.2,6.05,14.19,24.05,0.0,2.57
2013-07-24 21:00:00,0.0,-33.37,0.0,-0.31,-13.36,6.05,14.19,24.05,0.0,2.74
2013-07-25 00:00:00,0.0,-33.37,0.0,-0.31,-13.33,6.05,14.19,24.05,0.0,2.72
2013-07-25 03:00:00,0.0,-33.31,0.0,-0.26,-13.04,6.05,14.19,24.05,0.0,2.32
2013-07-25 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-25 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-25 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-25 15:00:00,0.0,-33.34,0.0,-0.45,-14.61,6.05,14.19,24.05,0.0,4.1
2013-07-25 18:00:00,0.0,-33.37,0.0,-0.32,-23.69,6.05,14.19,24.05,0.0,13.09
2013-07-25 21:00:00,0.0,-33.37,0.0,-0.33,-23.68,6.05,14.19,24.05,0.0,13.09
2013-07-26 00:00:00,0.0,-33.37,0.0,-0.33,-23.41,6.05,14.19,24.05,0.0,12.81
2013-07-26 03:00:00,0.0,-33.25,0.0,-0.31,-23.96,6.05,14.19,24.05,0.0,13.23
2013-07-26 06:00:00,0.0,-33.37,0.0,-0.58,-11.24,6.05,14.19,24.05,0.0,0.9
2013-07-26 09:00:00,0.0,-33.37,0.0,-0.58,-11.03,6.05,14.19,24.05,0.0,0.69
2013-07-26 12:00:00,0.0,-33.37,0.0,-0.58,-11.08,6.05,14.19,24.05,0.0,0.73
2013-07-26 15:00:00,0.0,-33.34,0.0,-0.45,-11.28,6.05,14.19,24.05,0.0,0.77
2013-07-26 18:00:00,0.0,-33.37,0.0,-0.3,-19.26,6.05,14.19,24.05,0.0,8.64
2013-07-26 21:00:00,0.0,-33.37,0.0,-0.33,-19.24,6.05,14.19,24.05,0.0,8.65
2013-07-27 00:00:00,0.0,-33.37,0.0,-0.33,-19.25,6.05,14.19,24.05,0.0,8.66
2013-07-27 03:00:00,0.0,-33.37,0.0,-0.33,-19.26,6.05,14.19,24.05,0.0,8.66
2013-07-27 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-27 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-27 12:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-27 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-27 18:00:00,0.0,-33.37,0.0,-0.33,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-27 21:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-28 00:00:00,0.0,-33.37,0.0,-0.34,-10.58,6.05,14.19,24.05,0.0,0.0
2013-07-28 03:00:00,0.0,-33.37,0.0,-0.35,-10.58,6.05,14.19,24.05,0.0,0.0
2013-07-28 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-28 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-28 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-28 15:00:00,0.0,-33.37,0.0,-0.46,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-28 18:00:00,0.0,-33.37,0.0,-0.31,-10.61,6.05,14.19,24.05,0.0,0.0
2013-07-28 21:00:00,0.0,-33.37,0.0,-0.33,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-29 00:00:00,0.0,-33.37,0.0,-0.33,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-29 03:00:00,0.0,-33.37,0.0,-0.27,-10.66,6.05,14.19,24.05,0.0,0.0
2013-07-29 06:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-29 09:00:00,0.0,-33.37,0.0,-0.5,-10.42,6.05,14.19,24.05,0.0,0.0
2013-07-29 12:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-29 15:00:00,0.0,-33.37,0.0,-0.5,-10.43,6.05,14.19,24.05,0.0,0.0
2013-07-29 18:00:00,0.0,-33.37,0.0,-0.33,-10.6,6.05,14.19,24.05,0.0,0.0
2013-07-29 21:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-30 00:00:00,0.0,-33.37,0.0,-0.33,-10.59,6.05,14.19,24.05,0.0,0.0
2013-07-30 03:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-07-30 06:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-30 09:00:00,0.0,-33.37,0.0,-0.61,-10.31,6.05,14.19,24.05,0.0,0.0
2013-07-30 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-30 15:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-07-30 18:00:00,0.0,-33.37,0.0,-0.47,-10.46,6.05,14.19,24.05,0.0,0.0
2013-07-30 21:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-31 00:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-31 03:00:00,0.0,-33.37,0.0,-0.43,-10.49,6.05,14.19,24.05,0.0,0.0
2013-07-31 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-31 09:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-31 12:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-07-31 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-31 18:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-07-31 21:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-08-01 00:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-08-01 03:00:00,0.0,-33.37,0.0,-0.43,-10.49,6.05,14.19,24.05,0.0,0.0
2013-08-01 06:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-01 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-01 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-01 15:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-01 18:00:00,0.0,-33.37,0.0,-0.45,-10.48,6.05,14.19,24.05,0.0,0.0
2013-08-01 21:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-08-02 00:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-08-02 03:00:00,0.0,-33.37,0.0,-0.43,-10.49,6.05,14.19,24.05,0.0,0.0
2013-08-02 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-08-02 09:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-08-02 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-02 15:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-02 18:00:00,0.0,-33.37,0.0,-0.26,-10.66,6.05,14.19,24.05,0.0,0.0
2013-08-02 21:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-08-03 00:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-08-03 03:00:00,0.0,-33.37,0.0,-0.27,-10.65,6.05,14.19,24.05,0.0,0.0
2013-08-03 06:00:00,0.0,-33.37,0.0,-0.58,-10.34,6.05,14.19,24.05,0.0,0.0
2013-08-03 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-03 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-03 15:00:00,0.0,-33.37,0.0,-0.45,-10.47,6.05,14.19,24.05,0.0,0.0
2013-08-03 18:00:00,0.0,-33.37,0.0,-0.36,-10.57,6.05,14.19,24.05,0.0,0.0
2013-08-03 21:00:00,0.0,-33.37,0.0,-0.36,-10.56,6.05,14.19,24.05,0.0,0.0
2013-08-04 00:00:00,0.0,-33.37,0.0,-0.37,-10.55,6.05,14.19,24.05,0.0,0.0
2013-08-04 03:00:00,0.0,-33.37,0.0,-0.38,-10.54,6.05,14.19,24.05,0.0,0.0
2013-08-04 06:00:00,0.0,-33.37,0.0,-0.59,-10.34,6.05,14.19,24.05,0.0,0.0
2013-08-04 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-04 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-04 15:00:00,0.0,-33.36,0.0,-0.45,-10.48,6.05,14.19,24.05,0.0,0.0
2013-08-04 18:00:00,0.0,-33.37,0.0,-0.33,-11.21,6.05,14.19,24.05,0.0,0.62
2013-08-04 21:00:00,0.0,-33.37,0.0,-0.34,-11.21,6.05,14.19,24.05,0.0,0.62
2013-08-05 00:00:00,0.0,-33.37,0.0,-0.34,-11.21,6.05,14.19,24.05,0.0,0.63
2013-08-05 03:00:00,0.0,-33.31,0.0,-0.31,-11.3,6.05,14.19,24.05,0.0,0.63
2013-08-05 06:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-05 09:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
2013-08-05 12:00:00,0.0,-33.37,0.0,-0.61,-10.32,6.05,14.19,24.05,0.0,0.0
